temperature_K,total_conversion
428.7644,0.00000000
429.0145,0.00110110
429.2646,0.00143064
429.5148,0.00246596
429.7649,0.00424098
430.0150,0.00081735
430.2651,0.00000000
430.5153,0.00216435
430.7654,0.00000000
431.0155,0.00039045
431.2656,0.00067203
431.5158,0.00000000
431.7659,0.00162282
432.0160,0.00101740
432.2661,0.00011921
432.5163,0.00000000
432.7664,0.00215980
433.0165,0.00193260
433.2666,0.00000000
433.5168,0.00000000
433.7669,0.00000000
434.0170,0.00107234
434.2671,0.00000000
434.5173,0.00000000
434.7674,0.00000000
435.0175,0.00010495
435.2676,0.00038629
435.5178,0.00299030
435.7679,0.00000000
436.0180,0.00110774
436.2681,0.00000000
436.5183,0.00129487
436.7684,0.00516600
437.0185,0.00042769
437.2686,0.00000000
437.5188,0.00016279
437.7689,0.00070224
438.0190,0.00064960
438.2691,0.00211074
438.5193,0.00236161
438.7694,0.00235227
439.0195,0.00207241
439.2696,0.00131506
439.5198,0.00028040
439.7699,0.00000000
440.0200,0.00395765
440.2701,0.00070774
440.5203,0.00155970
440.7704,0.00012563
441.0205,0.00000000
441.2706,0.00000000
441.5208,0.00000000
441.7709,0.00145027
442.0210,0.00000000
442.2711,0.00000000
442.5213,0.00000000
442.7714,0.00000000
443.0215,0.00359703
443.2716,0.00073849
443.5218,0.00333076
443.7719,0.00153045
444.0220,0.00000000
444.2721,0.00319051
444.5223,0.00273696
444.7724,0.00024708
445.0225,0.00000000
445.2726,0.00058052
445.5228,0.00040362
445.7729,0.00017231
446.0230,0.00115397
446.2731,0.00099053
446.5233,0.00000000
446.7734,0.00000000
447.0235,0.00078630
447.2736,0.00343718
447.5238,0.00053487
447.7739,0.00000000
448.0240,0.00131319
448.2741,0.00000000
448.5243,0.00070925
448.7744,0.00090803
449.0245,0.00235961
449.2746,0.00306815
449.5248,0.00397900
449.7749,0.00000000
450.0250,0.00200657
450.2751,0.00192534
450.5253,0.00016140
450.7754,0.00199693
451.0255,0.00073176
451.2756,0.00106276
451.5258,0.00000000
451.7759,0.00417186
452.0260,0.00000000
452.2761,0.00000000
452.5263,0.00347931
452.7764,0.00128756
453.0265,0.00020838
453.2766,0.00000000
453.5268,0.00376202
453.7769,0.00206446
454.0270,0.00000000
454.2771,0.00087224
454.5273,0.00089912
454.7774,0.00000000
455.0275,0.00018882
455.2776,0.00104697
455.5278,0.00039452
455.7779,0.00067486
456.0280,0.00222886
456.2781,0.00461283
456.5283,0.00212212
456.7784,0.00136375
457.0285,0.00208605
457.2786,0.00452242
457.5288,0.00000000
457.7789,0.00146671
458.0290,0.00278694
458.2791,0.00000000
458.5293,0.00011202
458.7794,0.00162636
459.0295,0.00000000
459.2796,0.00057849
459.5298,0.00352905
459.7799,0.00643598
460.0300,0.00000000
460.2801,0.00196404
460.5303,0.00144801
460.7804,0.00121052
461.0305,0.00116970
461.2806,0.00000000
461.5308,0.00000000
461.7809,0.00000000
462.0310,0.00102698
462.2811,0.00000000
462.5313,0.00000000
462.7814,0.00249227
463.0315,0.00286623
463.2816,0.00000000
463.5318,0.00004764
463.7819,0.00000000
464.0320,0.00000000
464.2821,0.00591302
464.5323,0.00070662
464.7824,0.00212708
465.0325,0.00435405
465.2826,0.00184851
465.5328,0.00347621
465.7829,0.00096902
466.0330,0.00000000
466.2831,0.00219271
466.5333,0.00223314
466.7834,0.00159341
467.0335,0.00207613
467.2836,0.00020734
467.5338,0.00537856
467.7839,0.00183009
468.0340,0.00000000
468.2841,0.00357263
468.5343,0.00159360
468.7844,0.00117062
469.0345,0.00295224
469.2846,0.00137454
469.5348,0.00436490
469.7849,0.00221480
470.0350,0.00497303
470.2851,0.00353474
470.5353,0.00545546
470.7854,0.00180295
471.0355,0.00365586
471.2856,0.00114186
471.5358,0.00388478
471.7859,0.00069322
472.0360,0.00330521
472.2861,0.00400851
472.5363,0.00347350
472.7864,0.00386832
473.0365,0.00860854
473.2866,0.00210953
473.5368,0.00288423
473.7869,0.00579418
474.0370,0.00395940
474.2871,0.00408103
474.5373,0.00632542
474.7874,0.00375535
475.0375,0.00353734
475.2876,0.00647826
475.5378,0.00473135
475.7879,0.00610104
476.0380,0.00357642
476.2881,0.00883543
476.5383,0.00587959
476.7884,0.00585078
477.0385,0.00748403
477.2886,0.00519368
477.5388,0.00297742
477.7889,0.00832534
478.0390,0.00890161
478.2891,0.00618369
478.5393,0.00820538
478.7894,0.00381116
479.0395,0.00648462
479.2896,0.00471605
479.5398,0.00469715
479.7899,0.00506705
480.0400,0.00682129
480.2901,0.00991273
480.5403,0.00784013
480.7904,0.00749818
481.0405,0.00900701
481.2906,0.00509752
481.5408,0.00909868
481.7909,0.00956561
482.0410,0.00865021
482.2911,0.00977339
482.5413,0.01224257
482.7914,0.00844480
483.0415,0.00477869
483.2916,0.00884442
483.5418,0.00973132
483.7919,0.00788659
484.0420,0.00819832
484.2921,0.00807774
484.5423,0.01006203
484.7924,0.00859044
485.0425,0.00973325
485.2926,0.00827711
485.5428,0.00794926
485.7929,0.01001328
486.0430,0.01114131
486.2931,0.01377545
486.5433,0.01444074
486.7934,0.01110598
487.0435,0.00866921
487.2936,0.01249732
487.5438,0.01075732
487.7939,0.01135354
488.0440,0.01218357
488.2941,0.01310154
488.5443,0.01507204
488.7944,0.01053151
489.0445,0.01145031
489.2946,0.01399434
489.5448,0.01276238
489.7949,0.01671945
490.0450,0.01554458
490.2951,0.01448377
490.5453,0.01504769
490.7954,0.01730921
491.0455,0.01366662
491.2956,0.01876392
491.5458,0.01741081
491.7959,0.01519388
492.0460,0.01452670
492.2961,0.01598715
492.5463,0.01543709
492.7964,0.01700573
493.0465,0.01615214
493.2966,0.01622037
493.5468,0.01609778
493.7969,0.01678512
494.0470,0.01833699
494.2971,0.02117801
494.5473,0.02314147
494.7974,0.02038668
495.0475,0.02137370
495.2976,0.02177480
495.5478,0.02228810
495.7979,0.02158979
496.0480,0.02177445
496.2981,0.02418871
496.5483,0.02122652
496.7984,0.02507746
497.0485,0.02641282
497.2986,0.02335665
497.5488,0.02462907
497.7989,0.02777232
498.0490,0.02431851
498.2991,0.02843989
498.5493,0.02818332
498.7994,0.02782998
499.0495,0.02995325
499.2996,0.02669410
499.5498,0.03044252
499.7999,0.02797750
500.0500,0.03346164
500.3002,0.02983734
500.5503,0.03384700
500.8004,0.03283840
501.0505,0.03073038
501.3007,0.03486388
501.5508,0.03326048
501.8009,0.03630188
502.0510,0.03684954
502.3012,0.03376044
502.5513,0.03432198
502.8014,0.03681852
503.0515,0.03873057
503.3017,0.03837687
503.5518,0.04266827
503.8019,0.04307859
504.0520,0.04290281
504.3022,0.04676911
504.5523,0.04059534
504.8024,0.04529104
505.0525,0.04073708
505.3027,0.04355367
505.5528,0.04497484
505.8029,0.04601259
506.0530,0.04828604
506.3032,0.04575722
506.5533,0.04652299
506.8034,0.04656527
507.0535,0.05474632
507.3037,0.05433547
507.5538,0.04929684
507.8039,0.05185561
508.0540,0.05721810
508.3042,0.05376354
508.5543,0.05659960
508.8044,0.05493965
509.0545,0.06240609
509.3047,0.05900691
509.5548,0.06178603
509.8049,0.06173444
510.0550,0.05998431
510.3052,0.06247488
510.5553,0.06632779
510.8054,0.06617049
511.0555,0.06653769
511.3057,0.06589821
511.5558,0.06727435
511.8059,0.07126277
512.0560,0.07165018
512.3062,0.07409575
512.5563,0.07543458
512.8064,0.07774434
513.0565,0.07795941
513.3067,0.07802044
513.5568,0.07921518
513.8069,0.07841555
514.0570,0.08241843
514.3072,0.08484043
514.5573,0.08558112
514.8074,0.08539120
515.0575,0.08782086
515.3077,0.08941254
515.5578,0.09063956
515.8079,0.09312690
516.0580,0.08812351
516.3082,0.09292011
516.5583,0.09811567
516.8084,0.09527942
517.0585,0.09878982
517.3087,0.10127033
517.5588,0.10261628
517.8089,0.10170057
518.0590,0.10451689
518.3092,0.10988662
518.5593,0.10930364
518.8094,0.11142957
519.0595,0.11409551
519.3097,0.11713829
519.5598,0.11652130
519.8099,0.12191989
520.0600,0.12384136
520.3102,0.12511170
520.5603,0.12532863
520.8104,0.12116166
521.0605,0.12710801
521.3107,0.13252765
521.5608,0.13504776
521.8109,0.13399359
522.0610,0.13648797
522.3112,0.14020032
522.5613,0.13923239
522.8114,0.14316814
523.0615,0.14526158
523.3117,0.15217203
523.5618,0.15365698
523.8119,0.15148402
524.0620,0.15670369
524.3122,0.15641919
524.5623,0.15942370
524.8124,0.16041198
525.0625,0.16624944
525.3127,0.16568665
525.5628,0.17013823
525.8129,0.17431938
526.0630,0.17362761
526.3132,0.17422466
526.5633,0.18016923
526.8134,0.18179164
527.0635,0.18810191
527.3137,0.18563951
527.5638,0.18697719
527.8139,0.19056830
528.0640,0.19972074
528.3142,0.19852489
528.5643,0.20138108
528.8144,0.20608422
529.0645,0.20701775
529.3147,0.20872516
529.5648,0.21037960
529.8149,0.21335913
530.0650,0.21777835
530.3152,0.22322516
530.5653,0.22122248
530.8154,0.22981487
531.0655,0.22996121
531.3157,0.23200474
531.5658,0.24156549
531.8159,0.23917636
532.0660,0.24176295
532.3162,0.24149203
532.5663,0.25125179
532.8164,0.25079465
533.0665,0.25768112
533.3167,0.26233110
533.5668,0.26282208
533.8169,0.26254196
534.0670,0.26132344
534.3172,0.26850212
534.5673,0.27033661
534.8174,0.27738285
535.0675,0.28280958
535.3177,0.28116177
535.5678,0.29258513
535.8179,0.29084247
536.0680,0.29528782
536.3182,0.29684107
536.5683,0.30504039
536.8184,0.31004955
537.0685,0.30611823
537.3187,0.31315164
537.5688,0.31797579
537.8189,0.31940208
538.0690,0.32323249
538.3192,0.32274129
538.5693,0.32976113
538.8194,0.33280401
539.0695,0.33767155
539.3197,0.33795869
539.5698,0.34325563
539.8199,0.34478723
540.0700,0.34859535
540.3202,0.35178332
540.5703,0.35878904
540.8204,0.35962312
541.0705,0.36364449
541.3207,0.36901777
541.5708,0.37218975
541.8209,0.37494448
542.0710,0.37990345
542.3212,0.38259650
542.5713,0.38710295
542.8214,0.39029616
543.0715,0.39507358
543.3217,0.39824094
543.5718,0.40197620
543.8219,0.40437436
544.0720,0.41220759
544.3222,0.40983231
544.5723,0.41120942
544.8224,0.41776056
545.0725,0.42154594
545.3227,0.42329445
545.5728,0.42892099
545.8229,0.43349411
546.0730,0.43670517
546.3232,0.43956588
546.5733,0.44173438
546.8234,0.45006279
547.0735,0.44850972
547.3237,0.45334180
547.5738,0.45959460
547.8239,0.45998079
548.0740,0.46450282
548.3242,0.46532976
548.5743,0.47295357
548.8244,0.47285210
549.0745,0.48027015
549.3247,0.48490061
549.5748,0.48579830
549.8249,0.48782724
550.0750,0.48565969
550.3252,0.49318724
550.5753,0.49398926
550.8254,0.50020675
551.0755,0.49883314
551.3257,0.50536592
551.5758,0.50671716
551.8259,0.51298648
552.0760,0.51261835
552.3262,0.51775743
552.5763,0.52026891
552.8264,0.52408939
553.0765,0.52656614
553.3267,0.52583824
553.5768,0.53047584
553.8269,0.53511426
554.0770,0.53590802
554.3272,0.53748059
554.5773,0.54137276
554.8274,0.54429946
555.0775,0.54901182
555.3277,0.54691314
555.5778,0.55278297
555.8279,0.55543702
556.0780,0.55807096
556.3282,0.55964313
556.5783,0.56575001
556.8284,0.56584289
557.0785,0.56586835
557.3287,0.56882419
557.5788,0.57388396
557.8289,0.57246212
558.0790,0.57691393
558.3292,0.57696766
558.5793,0.57983078
558.8294,0.58552305
559.0795,0.58429648
559.3297,0.58989847
559.5798,0.58844238
559.8299,0.59511846
560.0800,0.59521011
560.3302,0.59454486
560.5803,0.59789883
560.8304,0.60148548
561.0805,0.60185653
561.3307,0.60336018
561.5808,0.60599259
561.8309,0.60816101
562.0810,0.60747677
562.3312,0.61440406
562.5813,0.61088616
562.8314,0.61740095
563.0815,0.61646108
563.3317,0.61844466
563.5818,0.61929895
563.8319,0.62067060
564.0820,0.62224073
564.3322,0.62711264
564.5823,0.62739727
564.8324,0.63050452
565.0825,0.63449052
565.3327,0.63270170
565.5828,0.63598180
565.8329,0.63606808
566.0830,0.63811236
566.3332,0.64070628
566.5833,0.64129694
566.8334,0.64315320
567.0835,0.64496478
567.3337,0.64820216
567.5838,0.64747365
567.8339,0.65197076
568.0840,0.65277733
568.3342,0.65460790
568.5843,0.65528822
568.8344,0.66047172
569.0845,0.66378018
569.3347,0.66492484
569.5848,0.66309520
569.8349,0.66628496
570.0850,0.66898156
570.3352,0.67063937
570.5853,0.67087549
570.8354,0.67682689
571.0855,0.67509122
571.3357,0.67920778
571.5858,0.67789851
571.8359,0.68362986
572.0860,0.68631112
572.3362,0.68851941
572.5863,0.68776957
572.8364,0.69342273
573.0865,0.69446713
573.3367,0.69708109
573.5868,0.70117959
573.8369,0.70260690
574.0870,0.70297347
574.3372,0.70535114
574.5873,0.70710712
574.8374,0.71178519
575.0875,0.71253837
575.3377,0.71194242
575.5878,0.71658018
575.8379,0.71937945
576.0880,0.72239791
576.3382,0.72098087
576.5883,0.72380745
576.8384,0.72773765
577.0885,0.73067007
577.3387,0.73398335
577.5888,0.73845620
577.8389,0.73861413
578.0890,0.74007038
578.3392,0.74253783
578.5893,0.74457640
578.8394,0.74728918
579.0895,0.74833643
579.3397,0.75302670
579.5898,0.75814506
579.8399,0.75571442
580.0900,0.75947061
580.3402,0.76359256
580.5903,0.76398836
580.8404,0.76748520
581.0905,0.77364086
581.3407,0.77198607
581.5908,0.77670991
581.8409,0.77952405
582.0910,0.78281367
582.3412,0.78106193
582.5913,0.78946545
582.8414,0.79179014
583.0915,0.79169628
583.3417,0.79640772
583.5918,0.79519406
583.8419,0.80387372
584.0920,0.80645010
584.3422,0.80628506
584.5923,0.81083724
584.8424,0.81343308
585.0925,0.81094431
585.3427,0.82069553
585.5928,0.81642732
585.8429,0.82468606
586.0930,0.82103122
586.3432,0.82870995
586.5933,0.83647248
586.8434,0.83185663
587.0935,0.83981503
587.3437,0.84007500
587.5938,0.84505938
587.8439,0.84610670
588.0940,0.84956413
588.3442,0.85306534
588.5943,0.85345232
588.8444,0.85870420
589.0945,0.85715501
589.3447,0.86271718
589.5948,0.86964430
589.8449,0.86893167
590.0950,0.87220847
590.3452,0.87049195
590.5953,0.87763024
590.8454,0.88132413
591.0955,0.88365111
591.3457,0.88584668
591.5958,0.88275248
591.8459,0.89228656
592.0960,0.88975280
592.3462,0.89414277
592.5963,0.89997660
592.8464,0.90072003
593.0965,0.90099009
593.3467,0.90496928
593.5968,0.90867688
593.8469,0.90674306
594.0970,0.91260505
594.3472,0.91385472
594.5973,0.91887582
594.8474,0.92307580
595.0975,0.91979413
595.3477,0.92488232
595.5978,0.92557007
595.8479,0.93155753
596.0980,0.93364577
596.3482,0.93307998
596.5983,0.93386426
596.8484,0.93543836
597.0985,0.93787913
597.3487,0.93858686
597.5988,0.94232288
597.8489,0.94329334
598.0990,0.94120950
598.3492,0.94812752
598.5993,0.94800851
598.8494,0.95259174
599.0995,0.95155217
599.3497,0.95671398
599.5998,0.95586919
599.8499,0.95913442
600.1001,0.96447982
600.3502,0.96598242
600.6003,0.96055714
600.8504,0.96388688
601.1006,0.96513060
601.3507,0.96712632
601.6008,0.96894679
601.8509,0.96748534
602.1011,0.97282839
602.3512,0.97442559
602.6013,0.97386429
602.8514,0.97667825
603.1016,0.97463531
603.3517,0.97791006
603.6018,0.97938375
603.8519,0.97759239
604.1021,0.98173201
604.3522,0.98150231
604.6023,0.98194502
604.8524,0.98341615
605.1026,0.98646021
605.3527,0.98087501
605.6028,0.98384748
605.8529,0.99034129
606.1031,0.98761524
606.3532,0.98948548
606.6033,0.98649663
606.8534,0.98838008
607.1036,0.98894608
607.3537,0.99146855
607.6038,0.99264564
607.8539,0.99021766
608.1041,0.99123362
608.3542,0.99238059
608.6043,0.99270203
608.8544,0.99687516
609.1046,0.99609551
609.3547,0.99510223
609.6048,0.99370062
609.8549,0.99426336
610.1051,0.99507686
610.3552,0.99600755
610.6053,0.99653259
610.8554,0.99873466
611.1056,0.99239434
611.3557,0.99384429
611.6058,0.99575488
611.8559,0.99543316
612.1061,1.00000000
612.3562,0.99817557
612.6063,0.99948220
612.8564,0.99924023
613.1066,1.00000000
613.3567,0.99763146
613.6068,1.00000000
613.8569,0.99855621
614.1071,0.99863317
614.3572,0.99859971
614.6073,0.99740896
614.8574,0.99830018
615.1076,0.99880685
615.3577,0.99589008
615.6078,0.99806993
615.8579,0.99852567
616.1081,0.99549432
616.3582,0.99753860
616.6083,0.99568813
616.8584,1.00000000
617.1086,0.99924509
617.3587,0.99749447
617.6088,0.99801018
617.8589,0.99779820
618.1091,1.00000000
618.3592,1.00000000
618.6093,1.00000000
618.8594,0.99945454
619.1096,1.00000000
619.3597,1.00000000
619.6098,0.99850286
619.8599,0.99958516
620.1101,0.99866558
620.3602,0.99814558
620.6103,1.00000000
620.8604,0.99795236
621.1106,0.99848956
621.3607,1.00000000
621.6108,0.99791296
621.8609,0.99888912
622.1111,0.99633897
622.3612,0.99819439
622.6113,0.99989386
622.8614,0.99904158
623.1116,1.00000000
623.3617,1.00000000
623.6118,0.99711025
623.8619,1.00000000
624.1121,1.00000000
624.3622,1.00000000
624.6123,1.00000000
624.8624,0.99807411
625.1126,1.00000000
625.3627,0.99743880
625.6128,0.99871657
625.8629,0.99974078
626.1131,0.99886289
626.3632,1.00000000
626.6133,0.99796622
626.8634,0.99545966
627.1136,1.00000000
627.3637,1.00000000
627.6138,1.00000000
627.8639,0.99983138
628.1141,1.00000000
628.3642,0.99859483
628.6143,0.99891006
628.8644,1.00000000
629.1146,1.00000000
629.3647,1.00000000
629.6148,0.99937414
629.8649,1.00000000
630.1151,1.00000000
630.3652,1.00000000
630.6153,1.00000000
630.8654,1.00000000
631.1156,1.00000000
631.3657,0.99905554
631.6158,0.99972129
631.8659,1.00000000
632.1161,0.99972427
632.3662,1.00000000
632.6163,1.00000000
632.8664,0.99991749
633.1166,0.99881699
633.3667,0.99726424
633.6168,1.00000000
633.8669,1.00000000
634.1171,0.99958406
634.3672,0.99734188
634.6173,0.99992876
634.8674,0.99501681
635.1176,1.00000000
635.3677,0.99999500
635.6178,1.00000000
635.8679,1.00000000
636.1181,1.00000000
636.3682,1.00000000
636.6183,0.99940341
636.8684,1.00000000
637.1186,1.00000000
637.3687,0.99736139
637.6188,1.00000000
637.8689,1.00000000
638.1191,1.00000000
638.3692,0.99927800
638.6193,1.00000000
638.8694,0.99900519
639.1196,1.00000000
639.3697,0.99998324
639.6198,1.00000000
639.8699,1.00000000
640.1201,1.00000000
640.3702,0.99793750
640.6203,1.00000000
640.8704,0.99928481
641.1206,1.00000000
641.3707,1.00000000
641.6208,0.99998625
641.8709,1.00000000
642.1211,0.99686851
642.3712,0.99570049
642.6213,0.99565184
642.8714,1.00000000
643.1216,1.00000000
643.3717,1.00000000
643.6218,1.00000000
643.8719,1.00000000
644.1221,1.00000000
644.3722,1.00000000
644.6223,0.99836614
644.8724,0.99877741
645.1226,1.00000000
645.3727,0.99603442
645.6228,1.00000000
645.8729,1.00000000
646.1231,0.99858214
646.3732,0.99850894
646.6233,0.99754231
646.8734,0.99530025
647.1236,0.99806766
647.3737,0.99633940
647.6238,0.99936251
647.8739,0.99992221
648.1241,1.00000000
648.3742,0.99908527
648.6243,0.99851417
648.8744,1.00000000
649.1246,0.99865327
649.3747,1.00000000
649.6248,1.00000000
649.8749,1.00000000
650.1251,0.99999162
650.3752,0.99955617
650.6253,0.99870647
650.8754,1.00000000
651.1256,0.99602324
651.3757,1.00000000
651.6258,1.00000000
651.8759,0.99885941
652.1261,0.99558619
652.3762,1.00000000
652.6263,1.00000000
652.8764,0.99762967
653.1266,1.00000000
653.3767,1.00000000
653.6268,0.99858049
653.8769,0.99770039
654.1271,0.99957606
654.3772,0.99886043
654.6273,0.99658049
654.8774,1.00000000
655.1276,0.99886662
655.3777,1.00000000
655.6278,0.99967921
655.8779,0.99904335
656.1281,1.00000000
656.3782,1.00000000
656.6283,1.00000000
656.8784,1.00000000
657.1286,0.99700716
657.3787,0.99773637
657.6288,1.00000000
657.8789,0.99847330
658.1291,0.99671841
658.3792,0.99893298
658.6293,1.00000000
658.8794,1.00000000
659.1296,0.99788571
659.3797,0.99676102
659.6298,0.99882037
659.8799,1.00000000
660.1301,0.99807980
660.3802,1.00000000
660.6303,0.99807019
660.8804,1.00000000
661.1306,1.00000000
661.3807,0.99695649
661.6308,0.99536649
661.8809,1.00000000
662.1311,1.00000000
662.3812,1.00000000
662.6313,1.00000000
662.8814,1.00000000
663.1316,0.99756648
663.3817,1.00000000
663.6318,0.99863848
663.8819,0.99833467
664.1321,1.00000000
664.3822,0.99753476
664.6323,1.00000000
664.8824,1.00000000
665.1326,1.00000000
665.3827,1.00000000
665.6328,1.00000000
665.8829,0.99985085
666.1331,0.99988691
666.3832,1.00000000
666.6333,1.00000000
666.8834,0.99483410
667.1336,1.00000000
667.3837,0.99781461
667.6338,1.00000000
667.8839,1.00000000
668.1341,1.00000000
668.3842,0.99987728
668.6343,1.00000000
668.8844,1.00000000
669.1346,0.99736477
669.3847,1.00000000
669.6348,0.99788103
669.8849,1.00000000
670.1351,0.99709870
670.3852,1.00000000
670.6353,1.00000000
670.8854,0.99892294
671.1356,0.99759886
671.3857,0.99721065
671.6358,1.00000000
671.8859,0.99934168
672.1361,1.00000000
672.3862,1.00000000
672.6363,1.00000000
672.8864,0.99885521
673.1366,1.00000000
673.3867,0.99919437
673.6368,0.99894011
673.8869,1.00000000
674.1371,0.99936999
674.3872,0.99666306
674.6373,1.00000000
674.8874,0.99885771
675.1376,1.00000000
675.3877,0.99962586
675.6378,1.00000000
675.8879,1.00000000
676.1381,1.00000000
676.3882,1.00000000
676.6383,1.00000000
676.8884,1.00000000
677.1386,1.00000000
677.3887,0.99950880
677.6388,0.99896855
677.8889,0.99795419
678.1391,0.99835224
678.3892,1.00000000
678.6393,0.99679559
678.8894,0.99947893
679.1396,1.00000000
679.3897,0.99707602
679.6398,0.99977051
679.8899,0.99879520
680.1401,1.00000000
680.3902,0.99836313
680.6403,0.99934444
680.8904,1.00000000
681.1406,1.00000000
681.3907,0.99996480
681.6408,0.99777419
681.8909,1.00000000
682.1411,1.00000000
682.3912,0.99908950
682.6413,0.99935984
682.8914,0.99746345
683.1416,0.99671231
683.3917,0.99990305
683.6418,1.00000000
683.8919,1.00000000
684.1421,1.00000000
684.3922,0.99997751
684.6423,1.00000000
684.8924,1.00000000
685.1426,1.00000000
685.3927,0.99933230
685.6428,0.99580671
685.8929,0.99955312
686.1431,1.00000000
686.3932,1.00000000
686.6433,1.00000000
686.8934,0.99625740
687.1436,0.99635406
687.3937,0.99860797
687.6438,0.99367364
687.8939,0.99797443
688.1441,0.99450058
688.3942,0.99894122
688.6443,0.99964589
688.8944,0.99673443
689.1446,0.99743016
689.3947,0.99832771
689.6448,1.00000000
689.8949,1.00000000
690.1451,1.00000000
690.3952,1.00000000
690.6453,0.99953072
690.8954,0.99954263
691.1456,0.99987612
691.3957,1.00000000
691.6458,0.99934851
691.8959,1.00000000
692.1461,1.00000000
692.3962,1.00000000
692.6463,1.00000000
692.8964,1.00000000
693.1466,1.00000000
693.3967,1.00000000
693.6468,1.00000000
693.8969,1.00000000
694.1471,0.99722637
694.3972,1.00000000
694.6473,1.00000000
694.8974,1.00000000
695.1476,0.99981380
695.3977,1.00000000
695.6478,1.00000000
695.8979,0.99824912
696.1481,0.99919076
696.3982,1.00000000
696.6483,1.00000000
696.8984,1.00000000
697.1486,0.99701610
697.3987,1.00000000
697.6488,0.99897340
697.8989,0.99716284
698.1491,1.00000000
698.3992,0.99617843
698.6493,0.99615195
698.8994,1.00000000
699.1496,1.00000000
699.3997,0.99916702
699.6498,0.99678136
699.8999,1.00000000
700.1501,1.00000000
700.4002,1.00000000
700.6503,0.99748492
700.9005,1.00000000
701.1506,1.00000000
701.4007,1.00000000
701.6508,0.99927964
701.9010,0.99975155
702.1511,0.99871928
702.4012,1.00000000
702.6513,1.00000000
702.9015,1.00000000
703.1516,1.00000000
703.4017,0.99928282
703.6518,1.00000000
703.9020,1.00000000
704.1521,1.00000000
704.4022,0.99998201
704.6523,1.00000000
704.9025,0.99994961
705.1526,1.00000000
705.4027,1.00000000
705.6528,0.99924170
705.9030,0.99792308
706.1531,0.99783486
706.4032,1.00000000
706.6533,1.00000000
706.9035,0.99790819
707.1536,1.00000000
707.4037,1.00000000
707.6538,0.99972895
707.9040,0.99823507
708.1541,1.00000000
708.4042,1.00000000
708.6543,0.99968302
708.9045,1.00000000
709.1546,1.00000000
709.4047,0.99887173
709.6548,1.00000000
709.9050,0.99742489
710.1551,0.99862777
710.4052,1.00000000
710.6553,0.99790363
710.9055,1.00000000
711.1556,0.99884206
711.4057,0.99672035
711.6558,0.99782509
711.9060,0.99672988
712.1561,1.00000000
712.4062,1.00000000
712.6563,0.99767115
712.9065,0.99653062
713.1566,0.99648026
713.4067,1.00000000
713.6568,1.00000000
713.9070,0.99869801
714.1571,0.99986129
714.4072,0.99933433
714.6573,1.00000000
714.9075,1.00000000
715.1576,0.99908769
715.4077,1.00000000
715.6578,1.00000000
715.9080,1.00000000
716.1581,1.00000000
716.4082,0.99745533
716.6583,1.00000000
716.9085,1.00000000
717.1586,0.99975584
717.4087,1.00000000
