temperature_K,total_conversion
428.7644,0.00156164
429.0145,0.00246451
429.2646,0.00000000
429.5148,0.00000000
429.7649,0.00000000
430.0150,0.00000000
430.2651,0.00000000
430.5153,0.00000000
430.7654,0.00000000
431.0155,0.00000000
431.2656,0.00199010
431.5158,0.00000000
431.7659,0.00128843
432.0160,0.00069723
432.2661,0.00361311
432.5163,0.00007367
432.7664,0.00133379
433.0165,0.00054465
433.2666,0.00104178
433.5168,0.00079459
433.7669,0.00348379
434.0170,0.00000000
434.2671,0.00000000
434.5173,0.00327483
434.7674,0.00000000
435.0175,0.00000000
435.2676,0.00000000
435.5178,0.00140350
435.7679,0.00131966
436.0180,0.00018276
436.2681,0.00157692
436.5183,0.00000000
436.7684,0.00302927
437.0185,0.00063494
437.2686,0.00383603
437.5188,0.00127052
437.7689,0.00000000
438.0190,0.00000000
438.2691,0.00000000
438.5193,0.00000000
438.7694,0.00136991
439.0195,0.00000000
439.2696,0.00000000
439.5198,0.00000000
439.7699,0.00000000
440.0200,0.00000000
440.2701,0.00000000
440.5203,0.00243070
440.7704,0.00017145
441.0205,0.00000000
441.2706,0.00000000
441.5208,0.00217551
441.7709,0.00076571
442.0210,0.00000000
442.2711,0.00113683
442.5213,0.00128245
442.7714,0.00193189
443.0215,0.00000000
443.2716,0.00000000
443.5218,0.00000000
443.7719,0.00058742
444.0220,0.00043931
444.2721,0.00000000
444.5223,0.00168462
444.7724,0.00000000
445.0225,0.00000000
445.2726,0.00000000
445.5228,0.00000000
445.7729,0.00470371
446.0230,0.00321398
446.2731,0.00000000
446.5233,0.00000000
446.7734,0.00261546
447.0235,0.00157772
447.2736,0.00000000
447.5238,0.00060859
447.7739,0.00180315
448.0240,0.00000000
448.2741,0.00025969
448.5243,0.00142120
448.7744,0.00220174
449.0245,0.00000000
449.2746,0.00002839
449.5248,0.00004397
449.7749,0.00392747
450.0250,0.00229452
450.2751,0.00058232
450.5253,0.00000000
450.7754,0.00571819
451.0255,0.00249007
451.2756,0.00000000
451.5258,0.00284150
451.7759,0.00000000
452.0260,0.00000000
452.2761,0.00463724
452.5263,0.00368106
452.7764,0.00078392
453.0265,0.00002477
453.2766,0.00150621
453.5268,0.00056261
453.7769,0.00381673
454.0270,0.00148255
454.2771,0.00000000
454.5273,0.00171308
454.7774,0.00030342
455.0275,0.00032711
455.2776,0.00394483
455.5278,0.00169246
455.7779,0.00105677
456.0280,0.00039363
456.2781,0.00000000
456.5283,0.00000000
456.7784,0.00000000
457.0285,0.00076181
457.2786,0.00324166
457.5288,0.00232725
457.7789,0.00263690
458.0290,0.00205379
458.2791,0.00445668
458.5293,0.00120939
458.7794,0.00241709
459.0295,0.00107370
459.2796,0.00315375
459.5298,0.00000000
459.7799,0.00280596
460.0300,0.00131606
460.2801,0.00512183
460.5303,0.00190232
460.7804,0.00100159
461.0305,0.00250559
461.2806,0.00517180
461.5308,0.00040157
461.7809,0.00184139
462.0310,0.00389592
462.2811,0.00069881
462.5313,0.00351708
462.7814,0.00095999
463.0315,0.00236035
463.2816,0.00369237
463.5318,0.00508463
463.7819,0.00193047
464.0320,0.00000000
464.2821,0.00241911
464.5323,0.00184469
464.7824,0.00508808
465.0325,0.00019177
465.2826,0.00162823
465.5328,0.00223514
465.7829,0.00282090
466.0330,0.00142409
466.2831,0.00584521
466.5333,0.00446554
466.7834,0.00361141
467.0335,0.00025617
467.2836,0.00241177
467.5338,0.00441184
467.7839,0.00501802
468.0340,0.00042826
468.2841,0.00219690
468.5343,0.00244302
468.7844,0.00177863
469.0345,0.00273276
469.2846,0.00381153
469.5348,0.00298825
469.7849,0.00319547
470.0350,0.00201735
470.2851,0.00239858
470.5353,0.00631405
470.7854,0.00312244
471.0355,0.00612966
471.2856,0.00663177
471.5358,0.00643540
471.7859,0.00527384
472.0360,0.00863073
472.2861,0.00640959
472.5363,0.00467876
472.7864,0.00430275
473.0365,0.00391118
473.2866,0.00805890
473.5368,0.00728668
473.7869,0.01083755
474.0370,0.00499132
474.2871,0.00698738
474.5373,0.00606628
474.7874,0.00870363
475.0375,0.00255776
475.2876,0.00570480
475.5378,0.00927595
475.7879,0.00762148
476.0380,0.00602536
476.2881,0.00499631
476.5383,0.00759776
476.7884,0.01192206
477.0385,0.00855383
477.2886,0.00943153
477.5388,0.00685917
477.7889,0.00937345
478.0390,0.00934211
478.2891,0.00772353
478.5393,0.00871346
478.7894,0.00472277
479.0395,0.00832563
479.2896,0.00773203
479.5398,0.01123197
479.7899,0.01258086
480.0400,0.00977951
480.2901,0.00982322
480.5403,0.01319065
480.7904,0.00965426
481.0405,0.01002295
481.2906,0.00828248
481.5408,0.01149216
481.7909,0.00797754
482.0410,0.01015902
482.2911,0.01154220
482.5413,0.01234156
482.7914,0.00904203
483.0415,0.01134853
483.2916,0.01204995
483.5418,0.00899844
483.7919,0.01406082
484.0420,0.01170879
484.2921,0.01109871
484.5423,0.01280870
484.7924,0.01396013
485.0425,0.01643745
485.2926,0.01647307
485.5428,0.01253826
485.7929,0.01855446
486.0430,0.01466016
486.2931,0.01516560
486.5433,0.01574208
486.7934,0.01259964
487.0435,0.01430278
487.2936,0.01728835
487.5438,0.01689622
487.7939,0.02053567
488.0440,0.01848410
488.2941,0.01643176
488.5443,0.01496916
488.7944,0.02117670
489.0445,0.01655684
489.2946,0.02108443
489.5448,0.01865170
489.7949,0.02525259
490.0450,0.02326111
490.2951,0.02344627
490.5453,0.01949516
490.7954,0.02345215
491.0455,0.02404496
491.2956,0.02258024
491.5458,0.02280024
491.7959,0.02333379
492.0460,0.02384434
492.2961,0.02376294
492.5463,0.02304977
492.7964,0.02720198
493.0465,0.02623581
493.2966,0.02828735
493.5468,0.02802821
493.7969,0.02746383
494.0470,0.02934072
494.2971,0.02685484
494.5473,0.03206715
494.7974,0.03282559
495.0475,0.02859220
495.2976,0.03230878
495.5478,0.03273787
495.7979,0.03398541
496.0480,0.03132162
496.2981,0.03414069
496.5483,0.03619467
496.7984,0.03419135
497.0485,0.03643530
497.2986,0.03737854
497.5488,0.03859239
497.7989,0.03650652
498.0490,0.03871603
498.2991,0.04066399
498.5493,0.04199596
498.7994,0.03993118
499.0495,0.04067231
499.2996,0.04663982
499.5498,0.04320734
499.7999,0.04532922
500.0500,0.04885088
500.3002,0.04289221
500.5503,0.04562262
500.8004,0.04695255
501.0505,0.04772008
501.3007,0.04602297
501.5508,0.04965728
501.8009,0.05422823
502.0510,0.05590600
502.3012,0.05053092
502.5513,0.05372833
502.8014,0.05862384
503.0515,0.05931211
503.3017,0.05744019
503.5518,0.06018394
503.8019,0.05590446
504.0520,0.06033577
504.3022,0.06407716
504.5523,0.06281069
504.8024,0.06088266
505.0525,0.06514163
505.3027,0.06631902
505.5528,0.06804090
505.8029,0.06739708
506.0530,0.06878705
506.3032,0.06904451
506.5533,0.06978668
506.8034,0.07715837
507.0535,0.07462239
507.3037,0.07511710
507.5538,0.07950769
507.8039,0.07659276
508.0540,0.07905995
508.3042,0.08294481
508.5543,0.08128936
508.8044,0.08687260
509.0545,0.08683834
509.3047,0.08915794
509.5548,0.08629493
509.8049,0.09040748
510.0550,0.09227636
510.3052,0.09074439
510.5553,0.09204406
510.8054,0.10146374
511.0555,0.09293369
511.3057,0.09507807
511.5558,0.09873718
511.8059,0.10286338
512.0560,0.10261831
512.3062,0.10864361
512.5563,0.10792814
512.8064,0.11056179
513.0565,0.11115022
513.3067,0.11175815
513.5568,0.11661958
513.8069,0.11563605
514.0570,0.12151096
514.3072,0.12139891
514.5573,0.12439925
514.8074,0.12656403
515.0575,0.12521088
515.3077,0.13090767
515.5578,0.13195420
515.8079,0.12985357
516.0580,0.13455508
516.3082,0.13851399
516.5583,0.14045678
516.8084,0.14262074
517.0585,0.14683186
517.3087,0.14692986
517.5588,0.15210424
517.8089,0.15265717
518.0590,0.15602145
518.3092,0.15429493
518.5593,0.15809171
518.8094,0.16095972
519.0595,0.16069141
519.3097,0.16640273
519.5598,0.16785495
519.8099,0.17193257
520.0600,0.17246914
520.3102,0.17309009
520.5603,0.17601300
520.8104,0.18164401
521.0605,0.18163867
521.3107,0.18611581
521.5608,0.18471968
521.8109,0.18820902
522.0610,0.19320034
522.3112,0.19258304
522.5613,0.19945578
522.8114,0.20004480
523.0615,0.20396406
523.3117,0.20243122
523.5618,0.21138816
523.8119,0.20801802
524.0620,0.21617308
524.3122,0.22014915
524.5623,0.22084803
524.8124,0.22924712
525.0625,0.22781783
525.3127,0.23120335
525.5628,0.23322916
525.8129,0.24076814
526.0630,0.24204544
526.3132,0.24545268
526.5633,0.24622220
526.8134,0.25178242
527.0635,0.25526000
527.3137,0.25523992
527.5638,0.26074462
527.8139,0.26459605
528.0640,0.26715270
528.3142,0.27202383
528.5643,0.27050071
528.8144,0.27732720
529.0645,0.28461265
529.3147,0.28575207
529.5648,0.28653359
529.8149,0.28822888
530.0650,0.29281642
530.3152,0.29754499
530.5653,0.30029434
530.8154,0.30566249
531.0655,0.31042286
531.3157,0.31047259
531.5658,0.31633502
531.8159,0.31794026
532.0660,0.31905479
532.3162,0.32871680
532.5663,0.33077408
532.8164,0.33367360
533.0665,0.33939541
533.3167,0.33795355
533.5668,0.34270456
533.8169,0.34440681
534.0670,0.35023158
534.3172,0.35617384
534.5673,0.35920039
534.8174,0.36367959
535.0675,0.36701701
535.3177,0.37193599
535.5678,0.37418329
535.8179,0.37451777
536.0680,0.38090288
536.3182,0.38490349
536.5683,0.38836485
536.8184,0.39404619
537.0685,0.39721198
537.3187,0.39809494
537.5688,0.40066537
537.8189,0.40539772
538.0690,0.41248149
538.3192,0.41461749
538.5693,0.41531965
538.8194,0.42242528
539.0695,0.42806787
539.3197,0.42827745
539.5698,0.43244064
539.8199,0.43447203
540.0700,0.43636910
540.3202,0.44460720
540.5703,0.44692110
540.8204,0.44715702
541.0705,0.45124429
541.3207,0.45646754
541.5708,0.46015894
541.8209,0.46116274
542.0710,0.46375800
542.3212,0.46881184
542.5713,0.47143814
542.8214,0.47554472
543.0715,0.47665003
543.3217,0.48416856
543.5718,0.48563750
543.8219,0.48699372
544.0720,0.49254338
544.3222,0.49805906
544.5723,0.49964852
544.8224,0.50182855
545.0725,0.50347445
545.3227,0.50989338
545.5728,0.50910374
545.8229,0.51057617
546.0730,0.51518604
546.3232,0.51623754
546.5733,0.52273826
546.8234,0.52170181
547.0735,0.52643169
547.3237,0.53098798
547.5738,0.53574760
547.8239,0.53388671
548.0740,0.53964470
548.3242,0.54113849
548.5743,0.54469235
548.8244,0.54718480
549.0745,0.55055876
549.3247,0.55228299
549.5748,0.55230658
549.8249,0.55552470
550.0750,0.55466215
550.3252,0.56396991
550.5753,0.56223778
550.8254,0.56491050
551.0755,0.56654209
551.3257,0.56709763
551.5758,0.57298244
551.8259,0.57277923
552.0760,0.57780789
552.3262,0.57874140
552.5763,0.58074790
552.8264,0.58300989
553.0765,0.58519231
553.3267,0.58755526
553.5768,0.58835053
553.8269,0.58869519
554.0770,0.59249930
554.3272,0.59569110
554.5773,0.59788332
554.8274,0.60126870
555.0775,0.59938012
555.3277,0.60286955
555.5778,0.60502835
555.8279,0.60496986
556.0780,0.60721263
556.3282,0.60996526
556.5783,0.60869462
556.8284,0.61266986
557.0785,0.61563311
557.3287,0.61700927
557.5788,0.61888339
557.8289,0.62049556
558.0790,0.62253596
558.3292,0.62590210
558.5793,0.62297746
558.8294,0.62999842
559.0795,0.62799629
559.3297,0.63011535
559.5798,0.63573183
559.8299,0.63507507
560.0800,0.63948265
560.3302,0.64032166
560.5803,0.63879697
560.8304,0.64424646
561.0805,0.64617995
561.3307,0.64184558
561.5808,0.64805245
561.8309,0.64871530
562.0810,0.64996629
562.3312,0.65221381
562.5813,0.65753379
562.8314,0.65557221
563.0815,0.65703450
563.3317,0.65698143
563.5818,0.66112265
563.8319,0.66429859
564.0820,0.66847666
564.3322,0.66878816
564.5823,0.66981596
564.8324,0.67306182
565.0825,0.67795043
565.3327,0.67733192
565.5828,0.67954218
565.8329,0.67912210
566.0830,0.68336301
566.3332,0.68351086
566.5833,0.68589751
566.8334,0.68613872
567.0835,0.69053268
567.3337,0.69506008
567.5838,0.69420655
567.8339,0.69620887
568.0840,0.70085719
568.3342,0.70234837
568.5843,0.70386610
568.8344,0.70767715
569.0845,0.70862540
569.3347,0.70587033
569.5848,0.71262124
569.8349,0.71369898
570.0850,0.71775417
570.3352,0.72147573
570.5853,0.72193394
570.8354,0.72564968
571.0855,0.72935226
571.3357,0.73299205
571.5858,0.73151713
571.8359,0.73270931
572.0860,0.73775680
572.3362,0.74444600
572.5863,0.74238895
572.8364,0.74528896
573.0865,0.74945712
573.3367,0.75076213
573.5868,0.75291318
573.8369,0.75523614
574.0870,0.75780668
574.3372,0.75788654
574.5873,0.76383709
574.8374,0.76704166
575.0875,0.76932847
575.3377,0.77043242
575.5878,0.77502175
575.8379,0.77728364
576.0880,0.77512935
576.3382,0.78475494
576.5883,0.78422801
576.8384,0.79061259
577.0885,0.79341418
577.3387,0.78947850
577.5888,0.79501092
577.8389,0.79843310
578.0890,0.80406327
578.3392,0.80466042
578.5893,0.81293240
578.8394,0.80992214
579.0895,0.81626976
579.3397,0.81519513
579.5898,0.81754886
579.8399,0.82229639
580.0900,0.82789380
580.3402,0.82945885
580.5903,0.82982536
580.8404,0.83493053
581.0905,0.83346123
581.3407,0.84219630
581.5908,0.84161512
581.8409,0.84594117
582.0910,0.84956280
582.3412,0.84873557
582.5913,0.85120417
582.8414,0.85837823
583.0915,0.86050122
583.3417,0.86016830
583.5918,0.86549624
583.8419,0.87182541
584.0920,0.87159716
584.3422,0.87397832
584.5923,0.87464810
584.8424,0.88006679
585.0925,0.88376211
585.3427,0.88062884
585.5928,0.88206686
585.8429,0.88593011
586.0930,0.89346660
586.3432,0.89280393
586.5933,0.90164485
586.8434,0.89890313
587.0935,0.90336047
587.3437,0.90634186
587.5938,0.90882285
587.8439,0.90805137
588.0940,0.91016777
588.3442,0.91587221
588.5943,0.91705973
588.8444,0.91871818
589.0945,0.92016163
589.3447,0.92953208
589.5948,0.92751101
589.8449,0.93261113
590.0950,0.92869173
590.3452,0.93175345
590.5953,0.93391140
590.8454,0.93666796
591.0955,0.93725786
591.3457,0.93849479
591.5958,0.94619806
591.8459,0.94820747
592.0960,0.94667855
592.3462,0.94803541
592.5963,0.95097706
592.8464,0.95077214
593.0965,0.95308806
593.3467,0.95870711
593.5968,0.95643669
593.8469,0.95970443
594.0970,0.96398596
594.3472,0.96162243
594.5973,0.96298251
594.8474,0.96524036
595.0975,0.96647890
595.3477,0.96780857
595.5978,0.97085411
595.8479,0.97289084
596.0980,0.97104914
596.3482,0.97097422
596.5983,0.97321954
596.8484,0.97753073
597.0985,0.97785493
597.3487,0.97643361
597.5988,0.97755567
597.8489,0.98167698
598.0990,0.98055262
598.3492,0.98071998
598.5993,0.98440074
598.8494,0.98365956
599.0995,0.98632977
599.3497,0.98791182
599.5998,0.98463540
599.8499,0.98754256
600.1001,0.98923357
600.3502,0.98813706
600.6003,0.99245444
600.8504,0.99185396
601.1006,0.99190750
601.3507,0.99298861
601.6008,0.99057597
601.8509,0.98991287
602.1011,0.99620260
602.3512,0.99583965
602.6013,0.99147978
602.8514,0.99240952
603.1016,0.99614320
603.3517,0.99341439
603.6018,0.99470068
603.8519,0.99776552
604.1021,0.99664588
604.3522,0.99132738
604.6023,0.99481882
604.8524,0.99775677
605.1026,0.99587950
605.3527,0.99609528
605.6028,0.99491075
605.8529,0.99480606
606.1031,0.99532608
606.3532,0.99649362
606.6033,0.99652897
606.8534,0.99763705
607.1036,0.99958696
607.3537,0.99299090
607.6038,0.99713455
607.8539,0.99856031
608.1041,0.99622098
608.3542,1.00000000
608.6043,0.99981910
608.8544,0.99933884
609.1046,1.00000000
609.3547,0.99923515
609.6048,1.00000000
609.8549,1.00000000
610.1051,0.99907835
610.3552,0.99651741
610.6053,0.99847312
610.8554,0.99678813
611.1056,0.99817524
611.3557,1.00000000
611.6058,1.00000000
611.8559,0.99832402
612.1061,0.99850872
612.3562,0.99769156
612.6063,1.00000000
612.8564,0.99778172
613.1066,0.99959576
613.3567,0.99868579
613.6068,0.99881743
613.8569,0.99781286
614.1071,0.99924420
614.3572,0.99964033
614.6073,1.00000000
614.8574,0.99878945
615.1076,0.99974514
615.3577,0.99758754
615.6078,0.99822561
615.8579,1.00000000
616.1081,0.99660517
616.3582,0.99725572
616.6083,1.00000000
616.8584,1.00000000
617.1086,0.99882642
617.3587,1.00000000
617.6088,0.99967995
617.8589,0.99951012
618.1091,1.00000000
618.3592,0.99540800
618.6093,0.99997959
618.8594,0.99670706
619.1096,0.99790771
619.3597,1.00000000
619.6098,0.99728348
619.8599,0.99750441
620.1101,0.99781724
620.3602,1.00000000
620.6103,0.99918608
620.8604,0.99992639
621.1106,1.00000000
621.3607,1.00000000
621.6108,1.00000000
621.8609,1.00000000
622.1111,0.99946631
622.3612,1.00000000
622.6113,1.00000000
622.8614,1.00000000
623.1116,1.00000000
623.3617,1.00000000
623.6118,1.00000000
623.8619,1.00000000
624.1121,1.00000000
624.3622,1.00000000
624.6123,1.00000000
624.8624,1.00000000
625.1126,0.99977138
625.3627,1.00000000
625.6128,1.00000000
625.8629,1.00000000
626.1131,1.00000000
626.3632,1.00000000
626.6133,1.00000000
626.8634,0.99818593
627.1136,0.99312446
627.3637,1.00000000
627.6138,0.99818066
627.8639,1.00000000
628.1141,1.00000000
628.3642,0.99792916
628.6143,1.00000000
628.8644,0.99814671
629.1146,0.99792089
629.3647,1.00000000
629.6148,0.99931948
629.8649,0.99911323
630.1151,0.99904257
630.3652,0.99889894
630.6153,0.99899874
630.8654,1.00000000
631.1156,0.99675139
631.3657,0.99791827
631.6158,1.00000000
631.8659,1.00000000
632.1161,0.99716048
632.3662,0.99756330
632.6163,1.00000000
632.8664,1.00000000
633.1166,1.00000000
633.3667,0.99839792
633.6168,0.99962920
633.8669,1.00000000
634.1171,1.00000000
634.3672,0.99785171
634.6173,1.00000000
634.8674,0.99737998
635.1176,1.00000000
635.3677,0.99746755
635.6178,0.99880178
635.8679,1.00000000
636.1181,1.00000000
636.3682,1.00000000
636.6183,1.00000000
636.8684,1.00000000
637.1186,0.99798632
637.3687,1.00000000
637.6188,0.99891839
637.8689,1.00000000
638.1191,0.99559505
638.3692,1.00000000
638.6193,0.99915733
638.8694,1.00000000
639.1196,1.00000000
639.3697,1.00000000
639.6198,1.00000000
639.8699,1.00000000
640.1201,0.99925407
640.3702,1.00000000
640.6203,1.00000000
640.8704,1.00000000
641.1206,0.99964258
641.3707,1.00000000
641.6208,0.99832628
641.8709,0.99945447
642.1211,1.00000000
642.3712,1.00000000
642.6213,0.99708726
642.8714,1.00000000
643.1216,0.99981922
643.3717,0.99898093
643.6218,0.99877670
643.8719,0.99946580
644.1221,0.99716117
644.3722,0.99702214
644.6223,0.99888086
644.8724,1.00000000
645.1226,0.99994048
645.3727,0.99968858
645.6228,1.00000000
645.8729,0.99829604
646.1231,1.00000000
646.3732,1.00000000
646.6233,0.99775140
646.8734,1.00000000
647.1236,0.99911973
647.3737,1.00000000
647.6238,0.99981437
647.8739,0.99741027
648.1241,1.00000000
648.3742,1.00000000
648.6243,1.00000000
648.8744,1.00000000
649.1246,0.99953151
649.3747,1.00000000
649.6248,1.00000000
649.8749,0.99759930
650.1251,1.00000000
650.3752,1.00000000
650.6253,0.99985313
650.8754,0.99724036
651.1256,0.99696517
651.3757,0.99926570
651.6258,1.00000000
651.8759,0.99971731
652.1261,0.99817523
652.3762,1.00000000
652.6263,0.99511545
652.8764,1.00000000
653.1266,1.00000000
653.3767,0.99843789
653.6268,1.00000000
653.8769,1.00000000
654.1271,1.00000000
654.3772,1.00000000
654.6273,0.99995336
654.8774,1.00000000
655.1276,0.99837678
655.3777,0.99920086
655.6278,1.00000000
655.8779,0.99411861
656.1281,1.00000000
656.3782,1.00000000
656.6283,1.00000000
656.8784,0.99816254
657.1286,1.00000000
657.3787,0.99946112
657.6288,0.99939639
657.8789,1.00000000
658.1291,0.99957911
658.3792,0.99968192
658.6293,0.99836882
658.8794,0.99986994
659.1296,1.00000000
659.3797,0.99970875
659.6298,0.99790455
659.8799,0.99870675
660.1301,1.00000000
660.3802,1.00000000
660.6303,0.99720947
660.8804,1.00000000
661.1306,0.99890902
661.3807,1.00000000
661.6308,1.00000000
661.8809,0.99812785
662.1311,0.99977476
662.3812,1.00000000
662.6313,1.00000000
662.8814,0.99966746
663.1316,0.99913032
663.3817,1.00000000
663.6318,0.99782589
663.8819,1.00000000
664.1321,0.99895051
664.3822,1.00000000
664.6323,0.99865581
664.8824,1.00000000
665.1326,0.99832842
665.3827,0.99800820
665.6328,0.99746307
665.8829,0.99805843
666.1331,1.00000000
666.3832,1.00000000
666.6333,0.99859287
666.8834,1.00000000
667.1336,0.99779304
667.3837,1.00000000
667.6338,1.00000000
667.8839,0.99774355
668.1341,0.99835624
668.3842,1.00000000
668.6343,0.99822340
668.8844,1.00000000
669.1346,0.99953680
669.3847,1.00000000
669.6348,1.00000000
669.8849,0.99968042
670.1351,1.00000000
670.3852,0.99469063
670.6353,1.00000000
670.8854,1.00000000
671.1356,0.99997982
671.3857,0.99969182
671.6358,0.99700033
671.8859,0.99927020
672.1361,1.00000000
672.3862,1.00000000
672.6363,0.99883962
672.8864,0.99670708
673.1366,0.99815159
673.3867,0.99777245
673.6368,1.00000000
673.8869,1.00000000
674.1371,0.99976256
674.3872,1.00000000
674.6373,1.00000000
674.8874,1.00000000
675.1376,0.99790686
675.3877,1.00000000
675.6378,0.99985524
675.8879,1.00000000
676.1381,1.00000000
676.3882,1.00000000
676.6383,1.00000000
676.8884,1.00000000
677.1386,1.00000000
677.3887,1.00000000
677.6388,1.00000000
677.8889,1.00000000
678.1391,1.00000000
678.3892,1.00000000
678.6393,1.00000000
678.8894,1.00000000
679.1396,1.00000000
679.3897,0.99802233
679.6398,1.00000000
679.8899,0.99765364
680.1401,1.00000000
680.3902,1.00000000
680.6403,0.99887840
680.8904,1.00000000
681.1406,1.00000000
681.3907,1.00000000
681.6408,0.99378328
681.8909,1.00000000
682.1411,0.99929452
682.3912,0.99955134
682.6413,0.99854312
682.8914,1.00000000
683.1416,0.99953170
683.3917,0.99665306
683.6418,1.00000000
683.8919,0.99896722
684.1421,1.00000000
684.3922,1.00000000
684.6423,1.00000000
684.8924,1.00000000
685.1426,1.00000000
685.3927,1.00000000
685.6428,1.00000000
685.8929,1.00000000
686.1431,0.99704356
686.3932,1.00000000
686.6433,0.99681685
686.8934,1.00000000
687.1436,1.00000000
687.3937,0.99842063
687.6438,1.00000000
687.8939,0.99867877
688.1441,1.00000000
688.3942,1.00000000
688.6443,0.99762963
688.8944,1.00000000
689.1446,0.99819738
689.3947,1.00000000
689.6448,1.00000000
689.8949,1.00000000
690.1451,0.99994869
690.3952,0.99915601
690.6453,0.99721923
690.8954,1.00000000
691.1456,1.00000000
691.3957,0.99736748
691.6458,0.99903270
691.8959,0.99583832
692.1461,1.00000000
692.3962,1.00000000
692.6463,1.00000000
692.8964,1.00000000
693.1466,0.99707604
693.3967,0.99859326
693.6468,1.00000000
693.8969,1.00000000
694.1471,0.99755923
694.3972,1.00000000
694.6473,1.00000000
694.8974,0.99954057
695.1476,1.00000000
695.3977,1.00000000
695.6478,0.99932126
695.8979,0.99830209
696.1481,1.00000000
696.3982,1.00000000
696.6483,0.99512293
696.8984,0.99741615
697.1486,1.00000000
697.3987,0.99755540
697.6488,1.00000000
697.8989,0.99838067
698.1491,0.99991379
698.3992,1.00000000
698.6493,1.00000000
698.8994,0.99933166
699.1496,0.99941740
699.3997,0.99938553
699.6498,0.99939683
699.8999,0.99866570
700.1501,1.00000000
700.4002,1.00000000
700.6503,1.00000000
700.9005,1.00000000
701.1506,1.00000000
701.4007,0.99983209
701.6508,1.00000000
701.9010,0.99727663
702.1511,1.00000000
702.4012,0.99976032
702.6513,1.00000000
702.9015,0.99880053
703.1516,0.99883096
703.4017,0.99336888
703.6518,1.00000000
703.9020,1.00000000
704.1521,0.99908001
704.4022,0.99904691
704.6523,0.99990642
704.9025,0.99855199
705.1526,0.99563856
705.4027,1.00000000
705.6528,1.00000000
705.9030,0.99822127
706.1531,0.99854740
706.4032,1.00000000
706.6533,0.99993779
706.9035,0.99971197
707.1536,0.99803233
707.4037,0.99860462
707.6538,1.00000000
707.9040,0.99817722
708.1541,1.00000000
708.4042,1.00000000
708.6543,1.00000000
708.9045,1.00000000
709.1546,0.99840417
709.4047,0.99941485
709.6548,1.00000000
709.9050,1.00000000
710.1551,0.99924015
710.4052,0.99986495
710.6553,0.99849770
710.9055,0.99863235
711.1556,0.99820151
711.4057,1.00000000
711.6558,1.00000000
711.9060,0.99796876
712.1561,0.99820453
712.4062,1.00000000
712.6563,0.99806821
712.9065,1.00000000
713.1566,0.99969738
713.4067,0.99955482
713.6568,0.99923975
713.9070,1.00000000
714.1571,0.99896163
714.4072,0.99840726
714.6573,0.99512493
714.9075,0.99695930
715.1576,0.99827363
715.4077,0.99967213
715.6578,0.99957500
715.9080,0.99732875
716.1581,0.99901390
716.4082,0.99932273
716.6583,1.00000000
716.9085,0.99883098
717.1586,0.99939658
717.4087,0.99996036
