2024  95 11 2598  36   10     3   129  149.3  96 0    4.4    4.4  200.0
2024  95 12 2598  29    6    -7     0  152.9  93 0    4.9    3.7  339.7
2024  95 13 2598  31    7   -20     0  152.8  83 0    3.2    6.0  216.5
2024  95 14 2598  29    6    -5     0  154.6  87 0    4.6    2.1  200.0
2024  95 15 2598  33    8    -4    60  151.8  85 0    7.2    6.3  214.0
2024  95 16 2598  27    5     0    28  149.8  92 0    3.4    3.5  276.8
2024  95 17 2598  24    4    13     0  150.2  88 0    4.7    4.7  370.6
2024  95 18 2598  33    8    18   342  155.9  87 0    4.1    2.1  318.7
2024  95 19 2598  31    7    12   190  156.4  92 0    4.6    4.1  440.7
2024  95 20 2598  31    7   -37     0  149.1  87 0    5.0    4.6  293.1
2024  95 21 2598  36   10    -2     0  153.1  93 0    5.4    3.5  220.7
2024  95 22 2598  24    4    -6     0  152.0  78 0    3.3    3.9  376.7
2024  95 23 2598  29    6    -5   106  155.9  85 0    4.2    8.7  413.3
2024  96  0 2598  24    4    33     0  149.2  83 0    6.5    3.1  303.7
2024  96  1 2598  37   11    36     0  148.3  94 0    4.3    9.6  222.0
2024  96  2 2598  31    7    28     0  153.4  85 0    7.5    6.2  328.2
2024  96  3 2598  21    3    22     0  152.0  90 0    2.5    1.5  390.6
2024  96  4 2598  37   11   -25   213  153.4  94 0    3.6    1.7  359.8
2024  96  5 2598  27    5   -34     0  156.0  90 0    3.8    3.0  432.0
2024  96  6 2598  40   13     1     0  149.2  86 0    2.7   10.9  304.8
2024  96  7 2598  24    4   -10    16  156.4  84 0    5.3    3.2  474.8
2024  96  8 2598  27    5    18     0  156.0  96 0    3.9   10.5  402.3
2024  96  9 2598  27    5    -7    15  154.0  87 0    6.0   10.7  465.8
2024  96 10 2598  33    8    28    93  149.7  90 0    4.3    3.4  366.3
2024  96 11 2598  31    7    -5   100  154.0  91 0    4.5    5.7  415.0
2024  96 12 2598  36   10     3     0  155.3  85 0    4.6    6.1  309.8
2024  96 13 2598  17    2     4     0  152.8  85 0    2.4    2.5  486.2
2024  96 14 2598  27    5   -18     0  157.5  90 0    4.5    4.6  200.0
2024  96 15 2598  27    5    21    93  149.2  88 0    4.8    4.2  329.5
2024  96 16 2598  24    4     2     0  153.2  89 0    4.2    6.9  388.0
2024  96 17 2598  29    6    -9   170  151.5  83 0    4.7    5.2  503.4
2024  96 18 2598  21    3    11     0  153.8  84 0    4.7    6.1  303.5
2024  96 19 2598  24    4     8   216  159.1  91 0    6.0    6.2  479.2
2024  96 20 2598  31    7   -25   135  157.2  83 0    5.2    1.9  381.9
2024  96 21 2598  33    8   -43     0  154.6  93 0    6.5   10.7  301.5
2024  96 22 2598  43   16   -21     0  155.3  83 0    5.1    1.7  468.2
2024  96 23 2598  40   13     2    23  158.2  90 0    4.9   11.6  574.9
2024  97  0 2598  17    2    11     0  159.1  98 0    8.3    4.6  379.6
2024  97  1 2598  21    3   -16     0  150.0  90 0    6.9    2.7  521.6
2024  97  2 2598  24    4   -30   122  153.8  87 0    4.1    5.1  379.1
2024  97  3 2598  24    4    -6   227  157.9  84 0    3.9    3.4  288.5
2024  97  4 2598  21    3    -7   158  155.5  93 0  999.9  999.9 9999.9
2024  97  5 2598  27    5    44   111  155.5  83 0    3.8    9.6  458.0
2024  97  6 2598  27    5    -4     0  158.0  90 0    3.3    3.8  463.3
2024  97  7 2598  33    8   -24     0  156.1  89 0    5.2    3.6  357.7
2024  97  8 2598  31    7    -6   507  155.3  87 0    4.2    3.2  472.1
2024  97  9 2598  29    6     4    75  158.3  86 1    3.9    4.5  200.0
2024  97 10 2598  24    4     4     0  150.7  87 0    4.5    8.2  257.6
2024  97 11 2598  24    4    21   495  159.3  88 0    2.8    5.2  300.5
2024  97 12 2598  27    5     7    95  156.8  87 0    3.9    2.5  270.0
2024  97 13 2598  27    5   -13    61  151.7  92 0    4.3    6.3  502.8
2024  97 14 2598  31    7   -48     0  156.6  91 0    3.1    5.7  300.6
2024  97 15 2598  33    8    -6   365  152.9  89 0    5.9    6.5  200.0
2024  97 16 2598  31    7   -18     0  151.1  91 0    4.8    3.3  206.2
2024  97 17 2598  35    9    35   268  154.1  86 0    4.8    2.1  431.3
2024  97 18 2598  29    6     0    20  153.9  81 0    5.0    6.4  319.9
2024  97 19 2598  21    3    12    84  157.5  89 0    5.9    6.5  281.8
2024  97 20 2598  36   10    -1     0  152.7  87 0    5.1    4.9  209.1
2024  97 21 2598  21    3   -29     0  156.1  78 0    3.9    5.0  382.7
2024  97 22 2598  31    7    -1   276  153.1  88 0    4.7    3.7  332.2
2024  97 23 2598  39   12    43     0  157.7  79 0    4.6    8.8  292.5
2024  98  0 2598  24    4    26   185  156.1  91 0    3.5    3.9  407.4
2024  98  1 2598  31    7    29   130  158.3  87 0    5.5    3.5  328.4
2024  98  2 2598  24    4     9     0  154.0  82 0    7.1    4.4  328.7
2024  98  3 2598  17    2    -5     0  156.2  91 0    4.5    7.6  333.4
2024  98  4 2598  33    8     9     0  150.7  84 0    1.6    8.1  200.0
2024  98  5 2598  35    9    11     0  153.0  84 0    5.8    3.0  431.5
2024  98  6 2598  29    6    38   116  154.8 101 0    5.9    4.7  426.9
2024  98  7 2598  24    4    -4   317  154.7  94 0    2.8    2.6  276.6
2024  98  8 2598  27    5    -5     0  150.0 101 0    5.1    3.5  421.4
2024  98  9 2598  27    5   -23   314  155.7  96 0    3.9    4.2  405.6
2024  98 10 2598  24    4   -21    20  155.7  94 0    5.7    4.3  529.4
2024  98 11 2598  21    3    11   241  157.4  94 0    2.5    6.9  374.1
2024  98 12 2598  29    6   -20     0  153.1  83 0    3.3    5.4  441.4
2024  98 13 2598  24    4    15     0  157.0  93 0    2.6    4.2  452.3
2024  98 14 2598  35    9    -4     0  157.5  88 0    7.0    1.9  293.3
2024  98 15 2598  29    6     2     0  152.9  89 0    2.8    2.2  297.5
2024  98 16 2598  21    3   -13   239  152.1  89 0    5.7    7.0  356.3
2024  98 17 2598  31    7    29   426  160.5  88 0    4.6    4.4  302.1
2024  98 18 2598  31    7   -25   378  154.1  82 0    4.0    2.7  327.3
2024  98 19 2598  24    4    20     0  160.9  98 0    6.3    5.9  308.2
2024  98 20 2598  36   10   -10     0  156.1  94 0    4.6    3.6  375.4
2024  98 21 2598  31    7   -31   149  152.3  99 0    3.5    2.5  321.4
2024  98 22 2598  46   20   -26     0  156.0  82 0    2.9    3.8  325.5
2024  98 23 2598  29    6    -3     0  151.4  90 0    2.2    1.6  373.4
2024  99  0 2598  31    7    11   130  151.8  95 0    3.5    5.8  222.8
2024  99  1 2598  42   15   -29     0  150.2  96 0    4.4    4.3  342.4
2024  99  2 2598  35    9   -34   263  157.7  94 0    8.5    5.6  399.0
2024  99  3 2598  49   25   -12     0  157.1  91 0    3.9   10.3  381.0
2024  99  4 2598  40   13   -25     0  152.3  86 0    4.5    7.7  397.9
2024  99  5 2598  31    7    36   190  151.8  87 0    5.0    5.6  369.8
2024  99  6 2598  46   21   -40   153  154.3  93 0    6.3    1.0  326.9
2024  99  7 2598  43   16   -17     0  161.2  89 0    7.7    7.9  295.5
2024  99  8 2598  44   18     6   369  154.7  95 0    6.3    3.5  210.2
2024  99  9 2598  50   26     9     0  159.0  87 0    5.8    2.8  313.8
2024  99 10 2598  44   18    -1     0  155.4  94 0    3.3    3.3  498.7
2024  99 11 2598  54   35    -5   311  149.5  87 0    4.9    3.9  200.0
2024  99 12 2598  49   25   -15     0  154.6  88 1    5.4    7.3  275.0
2024  99 13 2598  53   32   -30     0  154.2  90 0    6.8    4.5  317.5
2024  99 14 2598  54   35    -3   105  158.1  91 0    3.1    5.0  460.7
2024  99 15 2598  57   44   -27     0  154.3  86 0    4.2    3.0  347.4
2024  99 16 2598  58   48   -23   266  155.0  90 0    4.7    3.3  340.8
2024  99 17 2598  61   58    -5   450  156.8  87 0    2.9    4.6  348.9
2024  99 18 2598  64   68   -21   202  152.1  82 0    6.6    7.9  316.7
2024  99 19 2598  65   75   -27   269  150.7  86 0    3.0    5.4  269.9
2024  99 20 2598  66   82   -53   297  152.6 101 0    4.9    9.2  371.6
2024  99 21 2598  69   98   -55     6  153.8  93 0    4.6   10.5  283.3
2024  99 22 2598  70  105   -48     0  159.5  90 0    4.3    1.9  397.6
2024  99 23 2598  72  119   -47   197  155.2  95 0    3.6    3.9  302.0
2024 100  0 2598  73  126   -62   532  153.3  92 0    5.1    3.7  234.7
2024 100  1 2598  73  132   -68   319  154.8  97 0    3.1    3.5  200.0
2024 100  2 2598  76  152   -92   406  159.1  82 0    4.1    2.5  252.0
2024 100  3 2598  75  148     0   166  160.0  86 0    4.9    5.8  291.4
2024 100  4 2598  76  156   -76   307  155.9  90 0    2.9    4.3  399.6
2024 100  5 2598  76  158   -66     0  155.8  85 0    5.1    3.2  407.1
2024 100  6 2598  76  161   -50   217  153.1  84 0    6.0    5.0  275.3
2024 100  7 2598  78  174   -86   477  153.1  92 0    4.5    5.8  200.0
2024 100  8 2598  77  169   -61   284  154.3  84 0    4.1    3.3  299.1
2024 100  9 2598  77  169   -90   196  153.7  90 0    5.3    7.6  555.6
2024 100 10 2598  77  164   -79   450  159.9  94 0    4.4    3.9  383.1
2024 100 11 2598  76  160  -107   346  153.4  81 0    3.4    3.4  538.1
2024 100 12 2598  75  151   -58   243  155.8  85 0    6.2    3.7  403.6
2024 100 13 2598  75  145   -35   741  148.9  89 0    4.1    1.6  302.7
2024 100 14 2598  74  138   -64   359  154.5  89 0    3.5    6.8  200.0
2024 100 15 2598  73  132   -19   358  156.2  91 0    5.0    2.2  259.2
2024 100 16 2598  72  122    -5     0  154.5  87 0    3.5   12.6  453.4
2024 100 17 2598  71  113   -22   445  155.4  85 0    3.9    7.8  422.4
2024 100 18 2598  70  106   -18   412  149.2  88 0    6.5    4.7  307.7
2024 100 19 2598  69   96   -27   569  152.0  92 0    2.6    1.6  284.5
2024 100 20 2598  66   82   -40     0  146.2  90 0    4.3    4.7  226.2
2024 100 21 2598  65   73   -52     0  153.5  84 0    3.8    3.8  255.0
2024 100 22 2598  64   68   -22   306  150.6  91 0    2.6    6.6  324.2
2024 100 23 2598  60   54   -12   106  156.8  93 0    4.8    4.4  471.2
2024 101  0 2598  60   55    23   353  152.5  89 0    4.2    1.6  480.3
2024 101  1 2598  56   42    -2     0  149.4  88 1    3.0    2.9  626.9
2024 101  2 2598  55   38    27   117  153.5  87 0   10.5    4.5  311.5
2024 101  3 2598  51   28   -28   467  154.3  92 0    3.8    4.4  336.5
2024 101  4 2598 999 9999 99999 99999  149.2  88 9    2.3    9.5  351.5
2024 101  5 2598  50   27    15   130  153.6  89 1    4.4    8.9  200.0
2024 101  6 2598  45   19   -28     0  153.1  91 0    3.5    4.2  435.9
2024 101  7 2598  42   15    -2   171  157.3  86 0    4.3    2.2  282.6
2024 101  8 2598  42   15   -28    18  151.0  92 0    5.3    7.4  515.5
2024 101  9 2598  37   11   -29   245  155.7  92 0    4.1    5.6  474.7
2024 101 10 2598  36   10    -5     0  152.6  77 0    6.6    3.7  359.5
2024 101 11 2598  36   10   -10   127  152.5  89 0    2.9    5.3  242.1
2024 101 12 2598  36   10   -52   476  152.5  78 0    2.1    4.8  406.4
2024 101 13 2598  29    6   -28   175  146.2  97 0    6.0    3.0  261.2
2024 101 14 2598  27    5   -21     0  151.9  83 0    3.7    6.8  461.2
2024 101 15 2598  35    9   -26     0  150.5  90 0    7.3    6.3  462.0
2024 101 16 2598  27    5    31     0  151.4  96 0    5.8    7.9  287.5
2024 101 17 2598  46   20    -3    58  149.7  86 0    3.7    4.4  377.5
2024 101 18 2598  29    6     4   340  149.2  89 0    4.5    4.4  309.6
2024 101 19 2598  27    5    15   172  154.7  86 0    3.6    1.7  417.4
2024 101 20 2598  29    6    -4   168  148.0  94 0    3.4    3.3  353.1
2024 101 21 2598  27    5    -2     0  147.6  92 0    3.5    5.1  637.8
2024 101 22 2598  24    4   -28   122  151.9  75 0    3.9    5.8  340.1
2024 101 23 2598  36   10   -18   118  150.2  90 0    4.8    4.4  296.3
2024 102  0 2598  29    6   -19   298  150.0  87 0    4.0    8.4  314.7
2024 102  1 2598  37   11    30   163  147.5  83 0    3.3    3.9  339.1
2024 102  2 2598  27    5   -23   269  150.5  82 0    3.6    3.6  245.0
2024 102  3 2598  24    4   -12   199  149.1  90 0    3.4    3.8  375.0
2024 102  4 2598  17    2    -4     0  151.1  87 0    5.2    6.0  370.8
2024 102  5 2598  27    5    -3     0  152.8  86 0    6.0    6.2  326.7
2024 102  6 2598  29    6   -15     1  146.9  90 0    4.3    1.2  510.9
2024 102  7 2598  21    3     1    82  151.2  90 0    6.7    5.0  521.4
2024 102  8 2598  24    4   -28    98  150.7  94 0    3.0    3.9  223.2
2024 102  9 2598  31    7   -13   241  150.6  81 0    5.2    5.0  200.0
2024 102 10 2598  29    6    26     0  149.8  92 0    3.1    5.0  349.2
2024 102 11 2598  37   11   -21     0  143.0  92 0    5.8    8.7  392.8
2024 102 12 2598  29    6    -5     0  146.3  92 0    4.8    2.1  398.5
2024 102 13 2598  17    2   -10    80  149.6  85 0    4.0    5.4  273.7
2024 102 14 2598  44   18   -31   151  150.0 106 0    4.0    3.3  374.4
2024 102 15 2598  27    5   -49    21  151.5  87 0    3.0    8.8  463.8
2024 102 16 2598  24    4    -8   235  152.6  93 0    5.1    5.6  366.1
2024 102 17 2598  29    6    -7     0  155.3  86 0    4.0    4.9  304.3
2024 102 18 2598  39   12    11     0  149.7  89 0    4.5    3.5  200.0
2024 102 19 2598  31    7   -27   124  153.5  89 0    4.1    4.3  324.9
2024 102 20 2598  27    5   -14     0  148.2  92 0   13.8    4.4  442.6
2024 102 21 2598  21    3     7   233  153.0  86 0    6.3    4.3  413.2
2024 102 22 2598  31    7   -24   252  152.7  92 0    4.1    6.4  343.8
2024 102 23 2598  27    5   -14    39  149.0  85 0    4.1    4.9  283.5
2024 103  0 2598  27    5     2     0  152.5  91 0    4.0    1.0  200.0
2024 103  1 2598  27    5     1    23  147.8  87 0    5.6    1.4  345.3
2024 103  2 2598  31    7     0   209  146.3  89 0    4.4    2.5  346.1
2024 103  3 2598  17    2   -21     0  145.5  94 0    7.2    3.2  241.5
2024 103  4 2598  29    6     7     0  153.3  84 0    6.9    3.8  314.2
2024 103  5 2598  24    4    -9     0  148.0  79 0    3.4    9.8  295.6
2024 103  6 2598  33    8     1   330  146.7  83 0    3.5    6.1  314.7
2024 103  7 2598  21    3     8    77  144.8  85 0    3.7    4.9  407.1
2024 103  8 2598  27    5    -1     0  149.1  88 0    3.5    3.8  437.0
2024 103  9 2598  24    4    -3    76  145.9  87 0    8.1    7.1  281.8
2024 103 10 2598  41   14     8     0  146.2  85 0    3.8    4.6  573.4
2024 103 11 2598  24    4    20   184  150.0  89 0    4.1    8.0  258.9
2024 103 12 2598  35    9     9   392  144.8  90 0    3.8    2.7  200.0
2024 103 13 2598  39   12     9    75  143.7  86 0    4.1    4.2  271.6
2024 103 14 2598  31    7     6     0  145.1  86 0    5.4    5.0  527.0
2024 103 15 2598  27    5     3    38  143.5  79 0    3.3    2.6  427.8
2024 103 16 2598  36   10   -31   161  137.9  76 0    5.2    3.8  400.2
2024 103 17 2598  36   10    15     0  144.8  95 0    5.9    1.5  340.8
2024 103 18 2598  33    8    19   145  148.0  87 0    5.6   10.5  408.0
2024 103 19 2598  35    9    23    23  145.6  84 0    5.0    1.7  278.0
2024 103 20 2598  42   15   -14    99  143.3  96 0    3.0    1.9  371.8
2024 103 21 2598  27    5    13     0  145.6  86 0    4.8    5.4  442.8
2024 103 22 2598  39   12    23     0  148.0  86 0    3.7   12.3  465.4
2024 103 23 2598  36   10   -30     0  142.3  84 0    4.2    3.8  402.4
2024 104  0 2598  29    6     1   336  149.4  96 0    4.4    7.7  200.0
2024 104  1 2598  35    9     6    35  145.3  85 0    4.8    2.0  271.3
2024 104  2 2598  40   13   -31   247  145.5  95 0    4.0    4.0  358.1
2024 104  3 2598  21    3   -34   154  144.4  91 0    6.3    3.3  272.1
2024 104  4 2598  35    9     6     0  145.5  92 0    5.9    3.2  442.5
2024 104  5 2598  27    5    -6   309  143.8  85 0    4.3    3.4  631.5
2024 104  6 2598  31    7   -11     0  149.4  85 0    4.6    4.9  554.2
2024 104  7 2598  31    7    39     0  142.5  93 0    5.2    4.4  429.2
2024 104  8 2598  21    3     9   244  138.5  83 0    8.4    2.8  387.2
2024 104  9 2598  35    9   -23     0  140.3  84 0    4.2    2.8  416.0
2024 104 10 2598  24    4    13   411  149.6  93 0    8.3   11.0  318.0
2024 104 11 2598  41   14     5    92  145.4  83 0    4.1    4.1  372.9
2024 104 12 2598  29    6    12     0  145.8  83 0    5.1    3.7  352.2
2024 104 13 2598  39   12   -25    16  145.6  78 0    4.9    6.1  319.2
2024 104 14 2598  24    4   -31     0  140.7  80 0    3.2    6.7  231.3
2024 104 15 2598  35    9    16     0  138.8  80 0    5.4    6.8  259.7
2024 104 16 2598  35    9     9     0  146.2  76 0    4.3    3.9  397.8
2024 104 17 2598  40   13     6    32  143.6  87 0    5.6    3.7  377.1
2024 104 18 2598  29    6   -12     0  141.0  85 0    3.9    3.5  378.8
2024 104 19 2598  43   17   -29     0  143.1  81 0    5.0    4.6  421.5
2024 104 20 2598  21    3    -9    22  146.8  76 0    6.6    4.5  446.0
2024 104 21 2598  27    5   -35   162  144.1  80 0    6.2   10.4  250.3
2024 104 22 2598  29    6     4     0  142.1  71 0    4.3    7.7  353.4
2024 104 23 2598  24    4    18     0  143.6  87 0    6.4    5.5  295.8
2024 105  0 2598  33    8     2    88  140.8  87 0    5.7    4.0  425.0
2024 105  1 2598  21    3   -33    60  140.3  78 0    4.9    3.2  314.8
2024 105  2 2598  29    6    -4   141  138.4  83 0    3.5    4.9  200.0
2024 105  3 2598  31    7   -10     0  136.1  78 0    8.6    2.6  275.5
2024 105  4 2598  27    5    21   423  144.2  85 0    3.3    2.4  355.6
2024 105  5 2598  27    5   -31     0  138.1  74 0    2.5    5.5  427.3
2024 105  6 2598  24    4    -9     0  147.4  87 0  999.9  999.9 9999.9
2024 105  7 2598  33    8   -12   272  144.4  78 0    4.7    3.0  298.2
2024 105  8 2598  24    4    -8     0  148.0  94 0    4.5    2.3  251.8
2024 105  9 2598  29    6    -2   218  138.4  82 0    4.7    5.5  515.5
2024 105 10 2598  27    5    -7     0  142.9  78 0    5.3    4.0  387.3
2024 105 11 2598  35    9     4     0  140.8  88 0    2.3    4.0  281.5
2024 105 12 2598  21    3    39     0  144.6  84 0    3.8    6.7  363.0
2024 105 13 2598  31    7   -29     0  142.9  81 0    5.4    6.3  270.1
2024 105 14 2598  21    3    -2     0  137.1  85 0    6.5    3.7  530.0
2024 105 15 2598  31    7    -3    28  139.2  81 0    3.3    3.2  409.4
2024 105 16 2598  44   18    17   165  135.9  80 0    6.0    8.5  305.0
2024 105 17 2598  33    8    26    80  145.8  75 0    9.7    2.0  326.4
2024 105 18 2598  33    8   -26   171  139.7  83 0    3.3    5.4  515.5
2024 105 19 2598  39   12   -20     0  136.4  78 0    3.1   16.3  420.1
2024 105 20 2598  24    4     3    72  138.6  83 0    4.4    3.6  346.0
2024 105 21 2598  29    6    -7    58  139.4  80 0    6.0    5.3  458.5
2024 105 22 2598  17    2     4     0  141.1  82 0    4.9    5.1  423.8
2024 105 23 2598  31    7     0     0  136.3  85 0    4.3    6.2  403.0
2024 106  0 2598  40   13     0    35  138.9  84 0    3.5    4.3  200.0
2024 106  1 2598  33    8   -31     0  141.8  79 0    6.4    5.0  200.0
2024 106  2 2598  35    9    10    17  138.9  78 0    3.2   10.4  417.4
2024 106  3 2598  29    6    -9     0  134.0  85 0    6.5    3.7  408.5
2024 106  4 2598  33    8    50    50  133.3  85 0    4.1    5.9  269.6
2024 106  5 2598  36   10     4     0  139.4  90 0    3.7    4.0  355.6
2024 106  6 2598  27    5     2    44  141.6  73 0    4.8    3.4  420.4
2024 106  7 2598  27    5    16   154  135.4  82 0    3.8    2.5  272.9
2024 106  8 2598  31    7     2     0  140.7  84 0    5.1    2.7  200.0
2024 106  9 2598  31    7    -9   408  140.8  89 0    4.6    4.4  499.0
2024 106 10 2598  29    6    19     0  140.5  89 0    5.0    1.9  379.0
2024 106 11 2598  21    3    37   229  139.0  81 0    3.1    3.4  302.2
2024 106 12 2598  29    6    15    47  138.6  78 0    5.4    9.6  550.9
2024 106 13 2598  27    5    35    33  135.4  79 0    5.6    9.9  593.0
2024 106 14 2598  17    2    17    68  141.7  83 0    4.7    1.4  221.8
2024 106 15 2598  31    7   -14     0  132.9  75 0   11.4    5.7  320.8
2024 106 16 2598  21    3   -21    10  135.7  85 0    5.0    2.7  395.7
2024 106 17 2598  27    5    12     0  137.0  78 0    3.8    3.3  207.2
2024 106 18 2598  35    9    -3   212  135.3  86 0    6.3    8.8  565.6
2024 106 19 2598  21    3    10     6  135.6  78 1    2.8    5.0  366.6
2024 106 20 2598  24    4    13    63  131.7  77 0    5.3    4.4  464.7
2024 106 21 2598  21    3    -8     0  140.2  80 0    2.5    2.5  267.3
2024 106 22 2598 999 9999 99999 99999  130.0  73 9    4.2   13.9  603.1
2024 106 23 2598  24    4    20     0  131.1  93 0    6.0    5.2  299.2
2024 107  0 2598  21    3    -8     0  138.7  74 0    3.5    1.8  417.2
2024 107  1 2598  24    4     9     0  127.7  76 0    3.5    2.0  381.5
