date,price
2015-08-26,94.245528
2015-08-27,93.131743
2015-08-28,93.905501
2015-08-31,93.548534
2015-09-01,95.558846
2015-09-02,96.281051
2015-09-03,96.869117
2015-09-04,95.174865
2015-09-07,95.211323
2015-09-08,95.584007
2015-09-09,96.005415
2015-09-10,96.443916
2015-09-11,96.600621
2015-09-14,95.197408
2015-09-15,92.361399
2015-09-16,91.078890
2015-09-17,92.257151
2015-09-18,93.199508
2015-09-21,94.558086
2015-09-22,94.957327
2015-09-23,95.236884
2015-09-24,95.265179
2015-09-25,93.244217
2015-09-28,93.461182
2015-09-29,92.709101
2015-09-30,92.007691
2015-10-01,90.876415
2015-10-02,90.806718
2015-10-05,91.867053
2015-10-06,92.804743
2015-10-07,91.683848
2015-10-08,91.971395
2015-10-09,91.892530
2015-10-12,89.600452
2015-10-13,90.675237
2015-10-14,89.946279
2015-10-15,90.613550
2015-10-16,89.721983
2015-10-19,90.612890
2015-10-20,92.056652
2015-10-21,92.367743
2015-10-22,93.009346
2015-10-23,92.254022
2015-10-26,91.893582
2015-10-27,90.614423
2015-10-28,91.831521
2015-10-29,93.221796
2015-10-30,92.667291
2015-11-02,92.718909
2015-11-03,91.950630
2015-11-04,90.453776
2015-11-05,89.876207
2015-11-06,88.537774
2015-11-09,86.406311
2015-11-10,86.735991
2015-11-11,85.661531
2015-11-12,85.623176
2015-11-13,82.810065
2015-11-16,82.909227
2015-11-17,82.195931
2015-11-18,81.557360
2015-11-19,82.463298
2015-11-20,82.342855
2015-11-23,82.660323
2015-11-24,82.722581
2015-11-25,83.232222
2015-11-26,82.412843
2015-11-27,82.407288
2015-11-30,82.172007
2015-12-01,82.915782
2015-12-02,82.322312
2015-12-03,83.113943
2015-12-04,83.675717
2015-12-07,83.071987
2015-12-08,83.842525
2015-12-09,83.428507
2015-12-10,82.765045
2015-12-11,81.940894
2015-12-14,80.845504
2015-12-15,81.169611
2015-12-16,80.975367
2015-12-17,80.669204
2015-12-18,81.548437
2015-12-21,82.465876
2015-12-22,82.586547
2015-12-23,80.603580
2015-12-24,81.104193
2015-12-25,79.133442
2015-12-28,78.254745
2015-12-29,78.102531
2015-12-30,79.633691
2015-12-31,77.188424
2016-01-01,75.719512
2016-01-04,75.046052
2016-01-05,75.708448
2016-01-06,74.173452
2016-01-07,73.435380
2016-01-08,74.572014
2016-01-11,75.411109
2016-01-12,74.841676
2016-01-13,75.809772
2016-01-14,75.897186
2016-01-15,75.040931
2016-01-18,74.375303
2016-01-19,73.795339
2016-01-20,72.804994
2016-01-21,73.232901
2016-01-22,74.176592
2016-01-25,72.848556
2016-01-26,73.468558
2016-01-27,72.513839
2016-01-28,72.453312
2016-01-29,72.736682
2016-02-01,73.677554
2016-02-02,73.661094
2016-02-03,73.898186
2016-02-04,75.436771
2016-02-05,76.993767
2016-02-08,78.028368
2016-02-09,78.775886
2016-02-10,79.288166
2016-02-11,80.949130
2016-02-12,81.711062
2016-02-15,81.022622
2016-02-16,81.137534
2016-02-17,81.565047
2016-02-18,80.152697
2016-02-19,79.577566
2016-02-22,81.317793
2016-02-23,80.167551
2016-02-24,80.690587
2016-02-25,81.015894
2016-02-26,82.013453
2016-02-29,81.220786
2016-03-01,80.436137
2016-03-02,80.496502
2016-03-03,79.867541
2016-03-04,81.447253
2016-03-07,81.640505
2016-03-08,82.529225
2016-03-09,81.506402
2016-03-10,82.121262
2016-03-11,84.744636
2016-03-14,84.692735
2016-03-15,83.511670
2016-03-16,84.725058
2016-03-17,84.226784
2016-03-18,82.877141
2016-03-21,81.714517
2016-03-22,80.513214
2016-03-23,81.051618
2016-03-24,80.194700
2016-03-25,79.327858
2016-03-28,78.963201
2016-03-29,79.394295
2016-03-30,80.296069
2016-03-31,81.559487
2016-04-01,81.225326
2016-04-04,82.278583
2016-04-05,81.472877
2016-04-06,83.254505
2016-04-07,83.914200
2016-04-08,84.202279
2016-04-11,82.540730
2016-04-12,83.566584
2016-04-13,83.082070
2016-04-14,82.451141
2016-04-15,81.609286
2016-04-18,80.994832
2016-04-19,81.506538
2016-04-20,81.952980
2016-04-21,82.013152
2016-04-22,83.978355
2016-04-25,82.674059
2016-04-26,82.979136
2016-04-27,81.608482
2016-04-28,82.196573
2016-04-29,82.799059
2016-05-02,82.947388
2016-05-03,83.484608
2016-05-04,84.108419
2016-05-05,84.629553
2016-05-06,83.173231
2016-05-09,84.104475
2016-05-10,85.984896
2016-05-11,87.217812
2016-05-12,86.939272
2016-05-13,89.126664
2016-05-16,89.411792
2016-05-17,90.749456
2016-05-18,91.540688
2016-05-19,93.227277
2016-05-20,91.383052
2016-05-23,90.482052
2016-05-24,91.088912
2016-05-25,90.822221
2016-05-26,90.414368
2016-05-27,92.151065
2016-05-30,91.509171
2016-05-31,91.873709
2016-06-01,92.317899
2016-06-02,92.062339
2016-06-03,89.424622
2016-06-06,87.358714
2016-06-07,87.081622
2016-06-08,89.537404
2016-06-09,88.735733
2016-06-10,88.716386
2016-06-13,91.076759
2016-06-14,91.127864
2016-06-15,91.721753
2016-06-16,92.089909
2016-06-17,91.130362
2016-06-20,90.157856
2016-06-21,89.596032
2016-06-22,89.594684
2016-06-23,88.777476
2016-06-24,88.233718
2016-06-27,88.530319
2016-06-28,89.885561
2016-06-29,92.605504
2016-06-30,91.786550
2016-07-01,92.123284
2016-07-04,90.997371
2016-07-05,90.297713
2016-07-06,88.368747
2016-07-07,90.319318
2016-07-08,89.842977
2016-07-11,90.943101
2016-07-12,89.749935
2016-07-13,87.144119
2016-07-14,89.047018
2016-07-15,87.259712
2016-07-18,86.137430
2016-07-19,87.459559
2016-07-20,87.565158
2016-07-21,87.367144
2016-07-22,88.856011
2016-07-25,88.547309
2016-07-26,89.452448
2016-07-27,88.076568
2016-07-28,89.681860
2016-07-29,89.062529
2016-08-01,89.270358
2016-08-02,88.473050
2016-08-03,87.577905
2016-08-04,87.276638
2016-08-05,88.298211
2016-08-08,88.033202
2016-08-09,88.256214
2016-08-10,87.740236
2016-08-11,89.223034
2016-08-12,87.598271
2016-08-15,85.774162
2016-08-16,87.323188
2016-08-17,84.984236
2016-08-18,86.853858
2016-08-19,86.844207
2016-08-22,87.328036
2016-08-23,87.691355
2016-08-24,86.974701
2016-08-25,87.550940
2016-08-26,89.834459
2016-08-29,91.233182
2016-08-30,90.425253
2016-08-31,91.856156
2016-09-01,90.516803
2016-09-02,90.275306
2016-09-05,90.448484
2016-09-06,91.884191
2016-09-07,90.301770
2016-09-08,91.512347
2016-09-09,91.045537
2016-09-12,89.192423
2016-09-13,90.327629
2016-09-14,89.862135
2016-09-15,87.629239
2016-09-16,88.520311
2016-09-19,86.666149
2016-09-20,86.261317
2016-09-21,85.052463
2016-09-22,84.194791
2016-09-23,85.364659
2016-09-26,86.057117
2016-09-27,84.444268
2016-09-28,84.211462
2016-09-29,84.290509
2016-09-30,85.750212
2016-10-03,86.256121
2016-10-04,84.957879
2016-10-05,83.593762
2016-10-06,84.302624
2016-10-07,85.124303
2016-10-10,84.489173
2016-10-11,83.831936
2016-10-12,84.378599
2016-10-13,84.693682
2016-10-14,81.939791
2016-10-17,81.666566
2016-10-18,82.524798
2016-10-19,81.002486
2016-10-20,81.902439
2016-10-21,80.631308
2016-10-24,80.873992
2016-10-25,80.022972
2016-10-26,78.417315
2016-10-27,78.642110
2016-10-28,78.547084
2016-10-31,80.073861
2016-11-01,80.923661
2016-11-02,79.326750
2016-11-03,79.661546
2016-11-04,80.658955
2016-11-07,81.532420
2016-11-08,83.472646
2016-11-09,85.559014
2016-11-10,84.807490
2016-11-11,85.230129
2016-11-14,87.855068
2016-11-15,89.288350
2016-11-16,88.544334
2016-11-17,86.866488
2016-11-18,85.186616
2016-11-21,85.900440
2016-11-22,85.790883
2016-11-23,85.599789
2016-11-24,84.983616
2016-11-25,84.074081
2016-11-28,84.736453
2016-11-29,84.713771
2016-11-30,85.181835
2016-12-01,83.449350
2016-12-02,85.359257
2016-12-05,86.643325
2016-12-06,87.826905
2016-12-07,85.579797
2016-12-08,86.552241
2016-12-09,85.009762
2016-12-12,85.477415
2016-12-13,86.745729
2016-12-14,87.931845
2016-12-15,88.747131
2016-12-16,90.850279
2016-12-19,91.046805
2016-12-20,90.132459
2016-12-21,89.542166
2016-12-22,89.571106
2016-12-23,90.529848
2016-12-26,89.332861
2016-12-27,90.262330
2016-12-28,90.241569
2016-12-29,89.727426
2016-12-30,88.684848
2017-01-02,88.166640
2017-01-03,88.513513
2017-01-04,88.303684
2017-01-05,89.154091
2017-01-06,87.369097
2017-01-09,85.772954
2017-01-10,84.666411
2017-01-11,85.864789
2017-01-12,85.721253
2017-01-13,85.768492
2017-01-16,86.417259
2017-01-17,87.141607
2017-01-18,86.564225
2017-01-19,85.028312
2017-01-20,84.651849
2017-01-23,83.043777
2017-01-24,82.980194
2017-01-25,82.189227
2017-01-26,82.493988
2017-01-27,82.704621
2017-01-30,82.332784
2017-01-31,83.000409
2017-02-01,86.027406
2017-02-02,84.057466
2017-02-03,86.673985
2017-02-06,85.624994
2017-02-07,84.182922
2017-02-08,83.176151
2017-02-09,83.955429
2017-02-10,84.190654
2017-02-13,83.542185
2017-02-14,82.940796
2017-02-15,82.157338
2017-02-16,82.778488
2017-02-17,84.104319
2017-02-20,83.840893
2017-02-21,83.132978
2017-02-22,82.746479
2017-02-23,80.381821
2017-02-24,80.333190
2017-02-27,80.728077
2017-02-28,80.359803
2017-03-01,79.856783
2017-03-02,80.999273
2017-03-03,81.326185
2017-03-06,81.730846
2017-03-07,82.257061
2017-03-08,82.412238
2017-03-09,83.794130
2017-03-10,82.367201
2017-03-13,82.341337
2017-03-14,80.012870
2017-03-15,79.596458
2017-03-16,81.637484
2017-03-17,80.333218
2017-03-20,79.230671
2017-03-21,79.162310
2017-03-22,80.034368
2017-03-23,80.729564
2017-03-24,80.184806
2017-03-27,81.924718
2017-03-28,81.871380
2017-03-29,83.060734
2017-03-30,84.751781
2017-03-31,83.715219
2017-04-03,82.159793
2017-04-04,82.722898
2017-04-05,82.923748
2017-04-06,82.965974
2017-04-07,83.253295
2017-04-10,83.154608
2017-04-11,84.813348
2017-04-12,81.663058
2017-04-13,82.987674
2017-04-14,83.265460
2017-04-17,83.138467
2017-04-18,82.130085
2017-04-19,83.421805
2017-04-20,82.217513
2017-04-21,82.336234
2017-04-24,83.531361
2017-04-25,81.814170
2017-04-26,82.147150
2017-04-27,82.475977
2017-04-28,82.927264
2017-05-01,82.449294
2017-05-02,83.066383
2017-05-03,84.167137
2017-05-04,83.855839
2017-05-05,86.092913
2017-05-08,84.875796
2017-05-09,84.159897
2017-05-10,85.451506
2017-05-11,85.225306
2017-05-12,84.231940
2017-05-15,83.766040
2017-05-16,85.386600
2017-05-17,86.251741
2017-05-18,85.257720
2017-05-19,83.275726
2017-05-22,84.862887
2017-05-23,85.132643
2017-05-24,84.687270
2017-05-25,83.731082
2017-05-26,81.579652
2017-05-29,80.239144
2017-05-30,80.549710
2017-05-31,80.056586
2017-06-01,81.740065
2017-06-02,82.698522
2017-06-05,82.090305
2017-06-06,81.143342
2017-06-07,82.479657
2017-06-08,82.099409
2017-06-09,84.886604
2017-06-12,84.996585
2017-06-13,83.554011
2017-06-14,81.439650
2017-06-15,80.694883
2017-06-16,82.184348
2017-06-19,81.935369
2017-06-20,79.400995
2017-06-21,78.784388
2017-06-22,78.503175
2017-06-23,79.876130
2017-06-26,80.319026
2017-06-27,80.173746
2017-06-28,80.486719
2017-06-29,82.780681
2017-06-30,83.899263
2017-07-03,83.125770
2017-07-04,83.852049
2017-07-05,85.063182
2017-07-06,87.603596
2017-07-07,87.927798
2017-07-10,87.577323
2017-07-11,87.979808
2017-07-12,87.459280
2017-07-13,87.632667
2017-07-14,86.755290
2017-07-17,86.787782
2017-07-18,85.216105
2017-07-19,86.133883
2017-07-20,87.011760
2017-07-21,85.227507
2017-07-24,86.040380
2017-07-25,85.441807
2017-07-26,86.983178
2017-07-27,88.097831
2017-07-28,89.319732
2017-07-31,89.994556
2017-08-01,88.826607
2017-08-02,86.539095
2017-08-03,86.693968
2017-08-04,85.321680
2017-08-07,85.532736
2017-08-08,83.950561
2017-08-09,84.787608
2017-08-10,85.347218
2017-08-11,83.989129
2017-08-14,82.981099
2017-08-15,83.432084
2017-08-16,84.374407
2017-08-17,84.625829
2017-08-18,83.895814
2017-08-21,84.073774
2017-08-22,83.840954
2017-08-23,83.284818
2017-08-24,81.826226
2017-08-25,81.875431
2017-08-28,81.041494
2017-08-29,80.917330
2017-08-30,78.896418
2017-08-31,79.738412
2017-09-01,79.182461
2017-09-04,79.268133
2017-09-05,80.786923
2017-09-06,82.390362
2017-09-07,83.086946
2017-09-08,82.031397
2017-09-11,81.946837
2017-09-12,82.263745
2017-09-13,82.549917
2017-09-14,82.702752
2017-09-15,83.568617
2017-09-18,84.271359
2017-09-19,85.582349
2017-09-20,86.480840
2017-09-21,85.733940
2017-09-22,85.396990
2017-09-25,85.390199
2017-09-26,85.842332
2017-09-27,85.318914
2017-09-28,85.314244
2017-09-29,84.965069
2017-10-02,84.401515
2017-10-03,84.848386
2017-10-04,85.833444
2017-10-05,87.778627
2017-10-06,88.923960
2017-10-09,88.492523
2017-10-10,89.928221
2017-10-11,88.329068
2017-10-12,88.799826
2017-10-13,88.183520
2017-10-16,87.580644
2017-10-17,89.801179
2017-10-18,89.333897
2017-10-19,89.618297
2017-10-20,90.294818
2017-10-23,90.273084
2017-10-24,88.745418
2017-10-25,89.120078
2017-10-26,88.743563
2017-10-27,88.632405
2017-10-30,88.613524
2017-10-31,89.131343
2017-11-01,89.600954
2017-11-02,87.910080
2017-11-03,88.160869
2017-11-06,90.149396
2017-11-07,88.015528
2017-11-08,87.001295
2017-11-09,86.255223
2017-11-10,84.130456
2017-11-13,82.219418
2017-11-14,81.238048
2017-11-15,82.429094
2017-11-16,82.055009
2017-11-17,81.102768
2017-11-20,80.937772
2017-11-21,81.444357
2017-11-22,81.950412
2017-11-23,82.000732
2017-11-24,84.782467
2017-11-27,85.072259
2017-11-28,85.544922
2017-11-29,84.981653
2017-11-30,84.070918
2017-12-01,82.853114
2017-12-04,81.523904
2017-12-05,82.097971
2017-12-06,82.272155
2017-12-07,81.627728
2017-12-08,81.274076
2017-12-11,82.372479
2017-12-12,82.164207
2017-12-13,82.206115
2017-12-14,82.512845
2017-12-15,83.037759
2017-12-18,82.256891
2017-12-19,79.749335
2017-12-20,77.819605
2017-12-21,78.172872
2017-12-22,77.613122
2017-12-25,77.285403
2017-12-26,75.637336
2017-12-27,74.884236
2017-12-28,75.002883
2017-12-29,75.046220
2018-01-01,74.039011
2018-01-02,72.975458
2018-01-03,74.774807
2018-01-04,74.545804
2018-01-05,74.449256
2018-01-08,73.207230
2018-01-09,72.496029
2018-01-10,72.248849
2018-01-11,71.214966
2018-01-12,71.301922
2018-01-15,70.276390
2018-01-16,69.625922
2018-01-17,68.934693
2018-01-18,67.513223
2018-01-19,66.189234
2018-01-22,66.294817
2018-01-23,65.444812
2018-01-24,65.297418
2018-01-25,65.182883
2018-01-26,65.461044
2018-01-29,66.139777
2018-01-30,65.607438
2018-01-31,64.667059
2018-02-01,64.831147
2018-02-02,65.539149
2018-02-05,65.259832
2018-02-06,65.210430
2018-02-07,65.056387
2018-02-08,64.934979
2018-02-09,65.461604
2018-02-12,65.134308
2018-02-13,65.637095
2018-02-14,65.985878
2018-02-15,67.803304
2018-02-16,67.195234
2018-02-19,68.181407
2018-02-20,68.880036
2018-02-21,67.832405
2018-02-22,68.323322
2018-02-23,68.857336
2018-02-26,68.336360
2018-02-27,66.255245
2018-02-28,66.885907
2018-03-01,65.807675
2018-03-02,65.670085
2018-03-05,64.223216
2018-03-06,64.710288
2018-03-07,63.235730
2018-03-08,62.774426
2018-03-09,62.334437
2018-03-12,62.333927
2018-03-13,61.184887
2018-03-14,61.544931
2018-03-15,61.926034
2018-03-16,61.648280
2018-03-19,61.432658
2018-03-20,59.343120
2018-03-21,60.560300
2018-03-22,60.392326
2018-03-23,60.891444
2018-03-26,61.036838
2018-03-27,61.084557
2018-03-28,61.621841
2018-03-29,61.132223
2018-03-30,61.927126
2018-04-02,63.173411
2018-04-03,63.338533
2018-04-04,63.218447
2018-04-05,64.006928
2018-04-06,64.346212
2018-04-09,64.048012
2018-04-10,63.778110
2018-04-11,63.883809
2018-04-12,64.505201
2018-04-13,64.102298
2018-04-16,64.748649
2018-04-17,66.374823
2018-04-18,66.877589
2018-04-19,66.830002
2018-04-20,67.316232
2018-04-23,66.947602
2018-04-24,66.015201
2018-04-25,65.392407
2018-04-26,64.278898
2018-04-27,65.067235
2018-04-30,64.682169
2018-05-01,63.196628
2018-05-02,63.609683
2018-05-03,63.906160
2018-05-04,64.156253
2018-05-07,63.086301
2018-05-08,62.209124
2018-05-09,63.610561
2018-05-10,63.132802
2018-05-11,63.501333
2018-05-14,63.604886
2018-05-15,62.509019
2018-05-16,61.363535
2018-05-17,61.752670
2018-05-18,61.516736
2018-05-21,61.303155
2018-05-22,62.118018
2018-05-23,60.865586
2018-05-24,60.824300
2018-05-25,61.733517
2018-05-28,62.397749
2018-05-29,62.186077
2018-05-30,62.559853
2018-05-31,63.058932
2018-06-01,62.372107
2018-06-04,61.226522
2018-06-05,61.901962
2018-06-06,61.948660
2018-06-07,63.389964
2018-06-08,62.882911
2018-06-11,63.682041
2018-06-12,64.356695
2018-06-13,64.762487
2018-06-14,64.791124
2018-06-15,64.029072
2018-06-18,63.799079
2018-06-19,63.408610
2018-06-20,63.432070
2018-06-21,62.606308
2018-06-22,62.805516
2018-06-25,64.236766
2018-06-26,63.535183
2018-06-27,63.966845
2018-06-28,62.466012
2018-06-29,62.866767
2018-07-02,63.079753
2018-07-03,62.365066
2018-07-04,62.804633
2018-07-05,62.892201
2018-07-06,64.346499
2018-07-09,64.443429
2018-07-10,64.769919
2018-07-11,64.656056
2018-07-12,63.753479
2018-07-13,65.883173
2018-07-16,66.040171
2018-07-17,66.300377
2018-07-18,66.376527
2018-07-19,65.166340
2018-07-20,64.064307
2018-07-23,62.731344
2018-07-24,63.789199
2018-07-25,64.199106
2018-07-26,63.933582
2018-07-27,62.796355
2018-07-30,62.147340
2018-07-31,62.071052
2018-08-01,61.118483
2018-08-02,61.799263
2018-08-03,61.181264
2018-08-06,60.969455
2018-08-07,60.897156
2018-08-08,59.245837
2018-08-09,59.857675
2018-08-10,59.892760
2018-08-13,58.248483
2018-08-14,57.966913
2018-08-15,57.728063
2018-08-16,56.985035
2018-08-17,57.240570
2018-08-20,58.120414
2018-08-21,58.379452
2018-08-22,57.355311
2018-08-23,56.872192
2018-08-24,55.476661
2018-08-27,55.621463
2018-08-28,54.930671
2018-08-29,55.126004
2018-08-30,55.689665
2018-08-31,56.313729
2018-09-03,56.465799
2018-09-04,56.288594
2018-09-05,55.154749
2018-09-06,56.696001
2018-09-07,58.300696
2018-09-10,58.236767
2018-09-11,58.558801
2018-09-12,57.720924
2018-09-13,57.443982
2018-09-14,57.467463
2018-09-17,57.046408
2018-09-18,58.328170
2018-09-19,58.561929
2018-09-20,58.110006
2018-09-21,57.816607
2018-09-24,57.998839
2018-09-25,56.851813
2018-09-26,57.202768
2018-09-27,57.178766
2018-09-28,57.834281
2018-10-01,58.098416
2018-10-02,57.626785
2018-10-03,57.147073
2018-10-04,58.158460
2018-10-05,58.478038
2018-10-08,58.923263
2018-10-09,59.370478
2018-10-10,59.307443
2018-10-11,58.499544
2018-10-12,59.845272
2018-10-15,59.704332
2018-10-16,60.686089
2018-10-17,60.622754
2018-10-18,61.479235
2018-10-19,60.816744
2018-10-22,59.821306
2018-10-23,59.615844
2018-10-24,59.259322
2018-10-25,59.759637
2018-10-26,60.023600
2018-10-29,58.870126
2018-10-30,58.327475
2018-10-31,57.313169
2018-11-01,56.779661
2018-11-02,56.717688
2018-11-05,56.280202
2018-11-06,57.117987
2018-11-07,57.424420
2018-11-08,56.817678
2018-11-09,57.751400
2018-11-12,58.422524
2018-11-13,58.571359
2018-11-14,58.307767
2018-11-15,59.752769
2018-11-16,60.361235
2018-11-19,59.553944
2018-11-20,59.680054
2018-11-21,59.061830
2018-11-22,59.736142
2018-11-23,58.971723
2018-11-26,58.505067
2018-11-27,58.056215
2018-11-28,58.413307
2018-11-29,57.650675
2018-11-30,57.660867
2018-12-03,56.123925
2018-12-04,56.732875
2018-12-05,54.849705
2018-12-06,54.976342
2018-12-07,55.153994
2018-12-10,54.812419
2018-12-11,55.581336
2018-12-12,56.382163
2018-12-13,57.154310
2018-12-14,57.981456
2018-12-17,58.225724
2018-12-18,57.952541
2018-12-19,58.149778
2018-12-20,58.966991
2018-12-21,58.932408
2018-12-24,57.180993
2018-12-25,55.988993
2018-12-26,57.279495
2018-12-27,56.693049
2018-12-28,56.262931
2018-12-31,56.940968
2019-01-01,57.592460
2019-01-02,58.003762
2019-01-03,58.114041
2019-01-04,56.585331
2019-01-07,58.193874
2019-01-08,57.921351
2019-01-09,58.726619
2019-01-10,58.836269
2019-01-11,58.445452
2019-01-14,58.253756
2019-01-15,58.134760
2019-01-16,59.361314
2019-01-17,58.406742
2019-01-18,58.704131
2019-01-21,60.060099
2019-01-22,59.680478
2019-01-23,59.712246
2019-01-24,58.839943
2019-01-25,60.077325
2019-01-28,59.230098
2019-01-29,59.718782
2019-01-30,58.261955
2019-01-31,57.637037
2019-02-01,57.803232
2019-02-04,57.002409
2019-02-05,56.823820
2019-02-06,55.876846
2019-02-07,55.943932
2019-02-08,55.121254
2019-02-11,54.393935
2019-02-12,54.580636
2019-02-13,53.290880
2019-02-14,53.720517
2019-02-15,53.174985
2019-02-18,54.260024
2019-02-19,53.906341
2019-02-20,53.314845
2019-02-21,53.391719
2019-02-22,54.071126
2019-02-25,52.441258
2019-02-26,52.023184
2019-02-27,52.858245
2019-02-28,52.174417
2019-03-01,51.382935
2019-03-04,50.367144
2019-03-05,50.151999
2019-03-06,49.368567
2019-03-07,49.652159
2019-03-08,48.725093
2019-03-11,48.437160
2019-03-12,48.323738
2019-03-13,47.958279
2019-03-14,47.818364
2019-03-15,47.245255
2019-03-18,46.722174
2019-03-19,47.454763
2019-03-20,47.712648
2019-03-21,47.971061
2019-03-22,48.616921
2019-03-25,48.868664
2019-03-26,48.684742
2019-03-27,49.045427
2019-03-28,48.897715
2019-03-29,49.988943
2019-04-01,50.124777
2019-04-02,50.158010
2019-04-03,51.159700
2019-04-04,51.698252
2019-04-05,51.246375
2019-04-08,51.560242
2019-04-09,50.739468
2019-04-10,50.585540
2019-04-11,50.701570
2019-04-12,50.795343
2019-04-15,50.693595
2019-04-16,50.091042
2019-04-17,50.347560
2019-04-18,50.705206
2019-04-19,50.280100
2019-04-22,50.269998
2019-04-23,50.587214
2019-04-24,50.906062
2019-04-25,51.138065
2019-04-26,51.448806
2019-04-29,51.846041
2019-04-30,52.325189
2019-05-01,52.631517
2019-05-02,52.299615
2019-05-03,52.524981
2019-05-06,52.089343
2019-05-07,51.711300
2019-05-08,51.938833
2019-05-09,51.981574
2019-05-10,51.544474
2019-05-13,51.913621
2019-05-14,51.425727
2019-05-15,51.729411
2019-05-16,50.873581
2019-05-17,51.732048
2019-05-20,52.054999
2019-05-21,52.364056
2019-05-22,52.379961
2019-05-23,51.514954
2019-05-24,50.446886
2019-05-27,50.497745
2019-05-28,50.266236
2019-05-29,50.477692
2019-05-30,51.146219
2019-05-31,51.418906
2019-06-03,50.804764
2019-06-04,51.216446
2019-06-05,50.828455
2019-06-06,51.089724
2019-06-07,51.480054
2019-06-10,51.148355
2019-06-11,52.102146
2019-06-12,51.882829
2019-06-13,51.906196
2019-06-14,52.748706
2019-06-17,52.877366
2019-06-18,52.330397
2019-06-19,52.105054
2019-06-20,52.261401
2019-06-21,51.974321
