date,price
2015-05-18,104.088995
2015-05-19,105.315311
2015-05-20,105.298088
2015-05-21,107.272184
2015-05-22,106.921762
2015-05-25,108.556353
2015-05-26,108.687440
2015-05-27,108.171400
2015-05-28,107.036856
2015-05-29,106.896937
2015-06-01,108.357217
2015-06-02,109.209318
2015-06-03,109.935605
2015-06-04,107.507858
2015-06-05,108.245411
2015-06-08,108.828400
2015-06-09,108.277250
2015-06-10,107.650071
2015-06-11,107.660537
2015-06-12,109.442653
2015-06-15,108.369857
2015-06-16,107.945520
2015-06-17,109.356518
2015-06-18,108.909436
2015-06-19,108.548152
2015-06-22,108.661421
2015-06-23,107.407153
2015-06-24,107.643422
2015-06-25,106.432752
2015-06-26,107.339503
2015-06-29,107.355509
2015-06-30,109.710084
2015-07-01,110.014704
2015-07-02,111.456862
2015-07-03,110.105830
2015-07-06,109.991922
2015-07-07,110.341424
2015-07-08,112.190013
2015-07-09,110.435304
2015-07-10,111.487155
2015-07-13,112.125211
2015-07-14,113.775351
2015-07-15,114.557440
2015-07-16,114.627465
2015-07-17,114.077422
2015-07-20,112.753296
2015-07-21,112.975144
2015-07-22,112.784116
2015-07-23,114.971503
2015-07-24,114.323220
2015-07-27,114.683501
2015-07-28,113.009235
2015-07-29,112.601138
2015-07-30,112.892776
2015-07-31,113.788700
2015-08-03,115.370137
2015-08-04,115.335749
2015-08-05,114.138144
2015-08-06,114.646655
2015-08-07,115.221798
2015-08-10,115.772115
2015-08-11,115.022261
2015-08-12,116.274550
2015-08-13,116.385015
2015-08-14,117.171136
2015-08-17,118.604386
2015-08-18,119.303373
2015-08-19,119.641045
2015-08-20,122.114243
2015-08-21,122.410340
2015-08-24,122.083019
2015-08-25,122.226799
2015-08-26,123.966110
2015-08-27,124.120020
2015-08-28,124.745506
2015-08-31,126.177968
2015-09-01,125.582931
2015-09-02,123.565433
2015-09-03,123.930283
2015-09-04,124.214388
2015-09-07,123.517507
2015-09-08,124.553201
2015-09-09,125.285228
2015-09-10,124.127618
2015-09-11,124.751775
2015-09-14,124.535647
2015-09-15,122.817286
2015-09-16,123.358752
2015-09-17,123.320740
2015-09-18,122.469913
2015-09-21,123.091233
2015-09-22,123.674969
2015-09-23,123.016530
2015-09-24,123.497481
2015-09-25,124.702546
2015-09-28,123.880359
2015-09-29,124.341818
2015-09-30,124.359860
2015-10-01,127.066464
2015-10-02,124.864884
2015-10-05,125.702888
2015-10-06,125.354584
2015-10-07,125.250867
2015-10-08,127.536939
2015-10-09,127.541790
2015-10-12,130.286784
2015-10-13,129.759041
2015-10-14,130.205018
2015-10-15,129.617946
2015-10-16,128.790095
2015-10-19,128.881498
2015-10-20,128.553140
2015-10-21,128.814679
2015-10-22,126.292820
2015-10-23,128.720549
2015-10-26,128.532892
2015-10-27,130.682772
2015-10-28,129.460463
2015-10-29,129.834269
2015-10-30,133.791647
2015-11-02,132.712429
2015-11-03,130.866065
2015-11-04,130.207510
2015-11-05,130.805705
2015-11-06,131.681160
2015-11-09,133.312423
2015-11-10,133.004894
2015-11-11,131.021984
2015-11-12,130.500039
2015-11-13,132.054086
2015-11-16,132.652208
2015-11-17,130.237335
2015-11-18,130.209707
2015-11-19,131.957088
2015-11-20,134.651480
2015-11-23,135.384151
2015-11-24,135.796573
2015-11-25,134.230462
2015-11-26,133.181031
2015-11-27,133.255948
2015-11-30,133.906999
2015-12-01,134.659153
2015-12-02,134.068008
2015-12-03,132.632402
2015-12-04,131.676889
2015-12-07,130.260693
2015-12-08,131.070647
2015-12-09,128.253210
2015-12-10,127.865174
2015-12-11,128.425167
2015-12-14,130.300992
2015-12-15,130.404331
2015-12-16,131.659646
2015-12-17,131.179809
2015-12-18,130.275841
2015-12-21,129.463720
2015-12-22,131.361321
2015-12-23,132.616998
2015-12-24,133.245033
2015-12-25,137.521039
2015-12-28,137.495387
2015-12-29,138.320183
2015-12-30,138.739307
2015-12-31,138.465210
2016-01-01,141.545881
2016-01-04,143.592444
2016-01-05,141.722972
2016-01-06,141.205334
2016-01-07,141.794886
2016-01-08,142.865122
2016-01-11,141.073129
2016-01-12,138.114686
2016-01-13,135.665184
2016-01-14,135.590197
2016-01-15,135.474164
2016-01-18,135.932986
2016-01-19,134.964032
2016-01-20,133.427653
2016-01-21,130.916861
2016-01-22,131.340350
2016-01-25,131.816101
2016-01-26,133.074581
2016-01-27,134.088643
2016-01-28,133.863156
2016-01-29,135.596887
2016-02-01,135.438399
2016-02-02,134.611338
2016-02-03,133.966758
2016-02-04,133.244367
2016-02-05,130.560869
2016-02-08,130.769436
2016-02-09,131.094179
2016-02-10,130.661753
2016-02-11,129.798834
2016-02-12,130.271155
2016-02-15,132.417530
2016-02-16,132.481175
2016-02-17,131.862923
2016-02-18,131.143654
2016-02-19,131.072844
2016-02-22,129.531147
2016-02-23,129.393327
2016-02-24,129.483567
2016-02-25,131.776012
2016-02-26,132.971875
2016-02-29,134.293451
2016-03-01,133.407674
2016-03-02,134.270829
2016-03-03,132.848817
2016-03-04,133.256863
2016-03-07,133.801092
2016-03-08,132.851434
2016-03-09,135.401289
2016-03-10,136.145355
2016-03-11,133.735378
2016-03-14,134.451850
2016-03-15,133.951194
2016-03-16,133.968883
2016-03-17,134.575808
2016-03-18,135.089417
2016-03-21,132.527184
2016-03-22,131.100177
2016-03-23,132.076513
2016-03-24,133.726366
2016-03-25,136.169144
2016-03-28,138.525609
2016-03-29,135.877163
2016-03-30,136.885010
2016-03-31,134.444710
2016-04-01,136.526561
2016-04-04,136.870080
2016-04-05,135.418254
2016-04-06,138.031096
2016-04-07,138.890103
2016-04-08,136.446469
2016-04-11,136.841651
2016-04-12,135.915702
2016-04-13,136.074910
2016-04-14,135.494211
2016-04-15,137.280498
2016-04-18,135.462726
2016-04-19,135.885791
2016-04-20,138.251747
2016-04-21,137.191983
2016-04-22,137.481694
2016-04-25,137.760760
2016-04-26,136.882177
2016-04-27,137.739139
2016-04-28,137.881923
2016-04-29,136.674060
2016-05-02,138.985207
2016-05-03,140.045394
2016-05-04,139.841081
2016-05-05,139.018870
2016-05-06,138.008765
2016-05-09,139.639981
2016-05-10,139.463442
2016-05-11,140.086885
2016-05-12,139.859582
2016-05-13,140.693322
2016-05-16,140.555953
2016-05-17,141.590974
2016-05-18,141.362894
2016-05-19,142.492336
2016-05-20,143.417606
2016-05-23,143.276723
2016-05-24,142.134359
2016-05-25,140.894101
2016-05-26,139.928040
2016-05-27,138.648895
2016-05-30,139.804478
2016-05-31,139.759565
2016-06-01,141.865392
2016-06-02,144.971237
2016-06-03,145.021685
2016-06-06,142.932850
2016-06-07,142.435547
2016-06-08,142.351118
2016-06-09,140.379751
2016-06-10,140.064547
2016-06-13,140.461552
2016-06-14,139.869754
2016-06-15,138.874378
2016-06-16,137.898683
2016-06-17,140.263228
2016-06-20,140.068472
2016-06-21,138.990882
2016-06-22,138.518491
2016-06-23,139.789899
2016-06-24,138.904956
2016-06-27,139.555449
2016-06-28,140.535330
2016-06-29,141.550489
2016-06-30,143.452129
2016-07-01,142.724881
2016-07-04,144.277890
2016-07-05,143.218082
2016-07-06,142.699442
2016-07-07,144.338556
2016-07-08,145.481858
2016-07-11,145.502062
2016-07-12,143.890343
2016-07-13,144.673248
2016-07-14,143.831190
2016-07-15,142.597999
2016-07-18,141.744230
2016-07-19,142.091673
2016-07-20,139.288819
2016-07-21,139.781089
2016-07-22,140.027648
2016-07-25,139.272950
2016-07-26,140.661004
2016-07-27,141.492878
2016-07-28,140.701354
2016-07-29,139.830024
2016-08-01,140.768287
2016-08-02,138.782600
2016-08-03,138.363564
2016-08-04,137.557356
2016-08-05,137.664600
2016-08-08,137.955931
2016-08-09,138.020325
2016-08-10,139.524932
2016-08-11,139.842579
2016-08-12,139.443570
2016-08-15,137.873631
2016-08-16,138.833786
2016-08-17,139.544981
2016-08-18,141.488000
2016-08-19,140.508947
2016-08-22,140.560759
2016-08-23,140.499552
2016-08-24,140.400001
2016-08-25,140.430503
2016-08-26,138.190186
2016-08-29,139.288222
2016-08-30,140.167283
2016-08-31,141.689438
2016-09-01,144.750726
2016-09-02,144.332292
2016-09-05,144.300185
2016-09-06,144.330707
2016-09-07,147.021410
2016-09-08,144.653146
2016-09-09,145.335942
2016-09-12,143.347091
2016-09-13,139.909306
2016-09-14,137.279414
2016-09-15,135.514810
2016-09-16,136.906926
2016-09-19,135.804334
2016-09-20,135.528901
2016-09-21,134.062994
2016-09-22,134.855223
2016-09-23,133.474209
2016-09-26,135.162527
2016-09-27,133.916041
2016-09-28,132.967555
2016-09-29,133.137708
2016-09-30,133.184654
2016-10-03,135.005787
2016-10-04,135.175567
2016-10-05,133.657495
2016-10-06,132.967521
2016-10-07,132.265550
2016-10-10,133.190668
2016-10-11,133.690476
2016-10-12,133.555638
2016-10-13,134.673620
2016-10-14,134.018714
2016-10-17,133.862239
2016-10-18,134.107039
2016-10-19,136.073786
2016-10-20,135.963338
2016-10-21,135.529535
2016-10-24,134.212774
2016-10-25,135.101728
2016-10-26,134.369619
2016-10-27,134.822746
2016-10-28,132.437581
2016-10-31,133.765422
2016-11-01,132.108176
2016-11-02,131.156984
2016-11-03,132.491256
2016-11-04,130.846665
2016-11-07,130.764031
2016-11-08,130.871393
2016-11-09,129.657801
2016-11-10,131.329214
2016-11-11,133.218205
2016-11-14,130.774888
2016-11-15,129.011921
2016-11-16,130.016444
2016-11-17,128.440731
2016-11-18,127.985162
2016-11-21,128.157187
2016-11-22,129.013100
2016-11-23,128.756556
2016-11-24,128.887800
2016-11-25,127.960532
2016-11-28,129.548145
2016-11-29,128.958592
2016-11-30,129.388639
2016-12-01,128.779946
2016-12-02,128.924739
2016-12-05,128.735366
2016-12-06,128.553193
2016-12-07,127.342778
2016-12-08,128.319973
2016-12-09,130.061501
2016-12-12,130.376186
2016-12-13,131.297137
2016-12-14,132.356762
2016-12-15,133.538351
2016-12-16,133.937625
2016-12-19,134.222504
2016-12-20,135.338906
2016-12-21,135.443083
2016-12-22,134.218341
2016-12-23,134.264573
2016-12-26,131.905727
2016-12-27,131.914076
2016-12-28,132.446107
2016-12-29,134.017956
2016-12-30,134.225641
2017-01-02,135.424111
2017-01-03,135.439546
2017-01-04,134.152001
2017-01-05,132.390548
2017-01-06,131.198596
2017-01-09,129.531272
2017-01-10,130.324743
2017-01-11,130.084811
2017-01-12,130.803298
2017-01-13,130.909672
2017-01-16,132.223272
2017-01-17,133.570426
2017-01-18,132.774215
2017-01-19,132.446271
2017-01-20,131.796801
2017-01-23,129.808519
2017-01-24,130.654925
2017-01-25,132.146584
2017-01-26,132.154289
2017-01-27,131.555513
2017-01-30,132.934436
2017-01-31,130.036773
2017-02-01,130.270533
2017-02-02,130.462557
2017-02-03,129.776173
2017-02-06,131.509542
2017-02-07,132.737175
2017-02-08,132.425787
2017-02-09,132.333101
2017-02-10,131.864490
2017-02-13,131.243552
2017-02-14,129.646627
2017-02-15,131.363834
2017-02-16,132.661871
2017-02-17,133.682098
2017-02-20,132.322632
2017-02-21,134.966191
2017-02-22,137.531662
2017-02-23,137.792672
2017-02-24,136.636641
2017-02-27,135.538698
2017-02-28,136.092004
2017-03-01,134.939028
2017-03-02,134.911474
2017-03-03,136.322662
2017-03-06,134.411433
2017-03-07,136.999448
2017-03-08,139.059228
2017-03-09,137.459542
2017-03-10,135.651761
2017-03-13,135.305067
2017-03-14,134.009092
2017-03-15,133.691481
2017-03-16,130.485734
2017-03-17,130.219556
2017-03-20,132.472669
2017-03-21,131.097927
2017-03-22,130.775664
2017-03-23,128.963179
2017-03-24,129.758724
2017-03-27,129.498168
2017-03-28,131.910543
2017-03-29,132.184343
2017-03-30,131.735979
2017-03-31,132.438501
2017-04-03,131.822199
2017-04-04,130.179962
2017-04-05,130.567456
2017-04-06,130.367409
2017-04-07,130.587992
2017-04-10,131.067709
2017-04-11,130.452742
2017-04-12,130.989033
2017-04-13,133.173440
2017-04-14,131.802378
2017-04-17,134.000006
2017-04-18,133.708842
2017-04-19,132.759567
2017-04-20,135.855775
2017-04-21,136.071123
2017-04-24,137.860989
2017-04-25,138.946704
2017-04-26,136.773922
2017-04-27,136.946459
2017-04-28,136.284592
2017-05-01,134.583602
2017-05-02,132.365036
2017-05-03,132.508810
2017-05-04,133.265789
2017-05-05,133.774569
2017-05-08,133.404425
2017-05-09,132.417402
2017-05-10,131.203973
2017-05-11,130.533047
2017-05-12,129.280444
2017-05-15,129.047726
2017-05-16,129.035182
2017-05-17,127.962576
2017-05-18,127.697505
2017-05-19,126.798464
2017-05-22,126.808201
2017-05-23,127.432433
2017-05-24,127.662296
2017-05-25,128.248388
2017-05-26,126.276998
2017-05-29,125.840923
2017-05-30,126.185442
2017-05-31,126.967360
2017-06-01,125.079481
2017-06-02,125.282668
2017-06-05,126.734098
2017-06-06,126.535451
2017-06-07,126.437255
2017-06-08,126.991689
2017-06-09,127.303721
2017-06-12,128.133093
2017-06-13,128.236063
2017-06-14,128.436267
2017-06-15,127.505366
2017-06-16,127.315341
2017-06-19,128.847167
2017-06-20,128.614142
2017-06-21,128.424738
2017-06-22,127.844900
2017-06-23,128.814717
2017-06-26,127.793817
2017-06-27,128.913372
2017-06-28,127.792279
2017-06-29,126.536408
2017-06-30,126.797975
2017-07-03,126.969157
2017-07-04,127.341811
2017-07-05,128.642081
2017-07-06,128.156902
2017-07-07,128.709799
2017-07-10,127.623220
2017-07-11,129.166131
2017-07-12,129.955831
2017-07-13,130.631882
2017-07-14,130.879576
2017-07-17,129.927092
2017-07-18,129.541221
2017-07-19,130.172379
2017-07-20,130.164279
2017-07-21,130.332081
2017-07-24,128.683464
2017-07-25,128.919199
2017-07-26,128.094311
2017-07-27,126.804848
2017-07-28,126.634715
2017-07-31,124.447434
2017-08-01,125.286527
2017-08-02,126.314287
2017-08-03,126.265554
2017-08-04,125.100317
2017-08-07,124.002547
2017-08-08,123.840342
2017-08-09,121.050776
2017-08-10,121.271821
2017-08-11,122.050125
2017-08-14,121.705445
2017-08-15,121.152626
2017-08-16,121.375568
2017-08-17,121.792883
2017-08-18,123.073253
2017-08-21,123.109304
2017-08-22,122.324098
2017-08-23,121.806603
2017-08-24,122.030723
2017-08-25,123.853151
2017-08-28,123.493602
2017-08-29,122.286048
2017-08-30,121.299206
2017-08-31,118.934250
2017-09-01,119.319662
2017-09-04,117.808670
2017-09-05,116.457377
2017-09-06,114.316716
2017-09-07,113.128898
2017-09-08,113.751690
2017-09-11,112.364251
2017-09-12,110.535011
2017-09-13,110.734538
2017-09-14,110.391272
2017-09-15,110.856207
2017-09-18,111.647950
2017-09-19,111.652275
2017-09-20,110.304609
2017-09-21,110.188767
2017-09-22,110.724044
2017-09-25,110.128882
2017-09-26,108.656079
2017-09-27,109.807124
2017-09-28,109.390137
2017-09-29,108.980931
2017-10-02,109.010346
2017-10-03,110.090075
2017-10-04,110.377787
2017-10-05,110.043888
2017-10-06,110.768659
2017-10-09,113.052283
2017-10-10,114.558177
2017-10-11,115.302588
2017-10-12,114.099898
2017-10-13,118.231792
2017-10-16,116.914142
2017-10-17,116.517990
2017-10-18,115.763741
2017-10-19,117.571085
2017-10-20,118.052928
2017-10-23,116.485529
2017-10-24,116.794335
2017-10-25,117.413440
2017-10-26,117.074566
2017-10-27,115.746261
2017-10-30,114.969688
2017-10-31,114.509722
2017-11-01,114.547956
2017-11-02,114.000169
2017-11-03,114.808572
2017-11-06,113.796190
2017-11-07,111.962951
2017-11-08,111.196672
2017-11-09,112.636444
2017-11-10,112.041412
2017-11-13,114.560855
2017-11-14,115.107826
2017-11-15,113.861814
2017-11-16,112.981190
2017-11-17,113.254788
2017-11-20,112.014844
2017-11-21,114.570243
2017-11-22,113.516037
2017-11-23,114.262391
2017-11-24,115.863579
2017-11-27,115.757867
2017-11-28,114.687347
2017-11-29,114.405427
2017-11-30,114.811331
2017-12-01,115.779129
2017-12-04,115.854986
2017-12-05,114.345832
2017-12-06,114.405190
2017-12-07,113.693116
2017-12-08,111.384955
2017-12-11,110.666369
2017-12-12,109.191547
2017-12-13,109.811795
2017-12-14,111.861067
2017-12-15,113.856655
2017-12-18,113.255121
2017-12-19,112.769461
2017-12-20,113.519314
2017-12-21,114.677088
2017-12-22,114.237839
2017-12-25,114.097557
2017-12-26,116.515746
2017-12-27,116.411362
2017-12-28,115.892535
2017-12-29,116.037738
2018-01-01,116.688989
2018-01-02,115.581698
2018-01-03,115.324453
2018-01-04,114.074012
2018-01-05,113.788011
2018-01-08,115.837863
2018-01-09,116.666466
2018-01-10,116.578369
2018-01-11,115.568764
2018-01-12,115.242918
2018-01-15,116.406663
2018-01-16,115.804263
2018-01-17,117.416285
2018-01-18,115.915910
2018-01-19,115.612420
2018-01-22,117.546031
2018-01-23,115.350667
2018-01-24,116.667179
2018-01-25,114.657616
2018-01-26,114.573703
2018-01-29,114.400684
2018-01-30,115.308939
2018-01-31,111.935898
2018-02-01,109.938796
2018-02-02,109.365393
2018-02-05,109.416553
2018-02-06,108.509869
2018-02-07,108.296537
2018-02-08,107.102245
2018-02-09,106.709620
2018-02-12,105.871826
2018-02-13,106.128859
2018-02-14,106.726230
2018-02-15,108.194001
2018-02-16,107.537798
2018-02-19,107.227924
2018-02-20,107.289083
2018-02-21,107.003252
2018-02-22,106.963431
2018-02-23,105.408666
2018-02-26,105.792185
2018-02-27,104.893752
2018-02-28,103.961908
2018-03-01,102.425656
2018-03-02,103.567825
2018-03-05,103.442627
2018-03-06,104.584761
2018-03-07,104.866689
2018-03-08,103.204629
2018-03-09,102.165371
2018-03-12,102.911935
2018-03-13,102.182216
2018-03-14,101.146900
2018-03-15,100.987625
2018-03-16,100.830899
2018-03-19,99.883315
2018-03-20,99.587825
2018-03-21,99.150374
2018-03-22,96.764828
2018-03-23,97.237102
2018-03-26,96.505946
2018-03-27,97.714452
2018-03-28,96.669782
2018-03-29,95.248961
2018-03-30,96.335332
2018-04-02,94.914533
2018-04-03,94.356918
2018-04-04,94.902300
2018-04-05,94.618416
2018-04-06,93.160931
2018-04-09,93.337714
2018-04-10,93.177579
2018-04-11,94.326056
2018-04-12,94.863471
2018-04-13,97.635637
2018-04-16,96.140375
2018-04-17,96.132131
2018-04-18,95.179418
2018-04-19,96.235098
2018-04-20,96.996881
2018-04-23,97.702081
2018-04-24,96.998625
2018-04-25,96.329522
2018-04-26,94.510903
2018-04-27,96.061395
2018-04-30,96.535304
2018-05-01,96.309112
2018-05-02,97.173970
2018-05-03,97.877569
2018-05-04,98.795478
2018-05-07,97.303007
2018-05-08,96.660402
2018-05-09,96.850604
2018-05-10,97.187985
2018-05-11,98.082715
2018-05-14,97.163924
2018-05-15,97.292369
2018-05-16,99.352908
2018-05-17,100.016516
2018-05-18,100.854656
2018-05-21,100.848377
2018-05-22,101.594623
2018-05-23,103.353563
2018-05-24,103.470079
2018-05-25,104.686172
2018-05-28,103.836422
2018-05-29,104.429453
2018-05-30,105.338065
2018-05-31,104.604663
2018-06-01,105.708306
2018-06-04,105.048489
2018-06-05,104.264641
2018-06-06,104.275879
2018-06-07,106.209622
2018-06-08,106.533019
2018-06-11,107.491993
2018-06-12,106.763976
2018-06-13,106.854906
2018-06-14,105.686116
2018-06-15,105.129837
2018-06-18,105.975850
2018-06-19,105.950020
2018-06-20,107.425757
2018-06-21,107.233250
2018-06-22,107.045620
2018-06-25,108.357685
2018-06-26,107.708430
2018-06-27,106.185384
2018-06-28,107.511889
2018-06-29,107.946333
2018-07-02,105.772871
2018-07-03,105.829983
2018-07-04,105.439518
2018-07-05,107.205090
2018-07-06,106.481840
2018-07-09,105.911703
2018-07-10,105.017009
2018-07-11,103.988621
2018-07-12,103.314885
2018-07-13,101.934689
2018-07-16,100.958289
2018-07-17,99.449074
2018-07-18,98.063653
2018-07-19,96.640537
2018-07-20,96.177251
2018-07-23,95.569301
2018-07-24,94.479383
2018-07-25,94.918623
2018-07-26,94.886809
2018-07-27,94.511541
2018-07-30,94.109299
2018-07-31,95.547854
2018-08-01,95.776015
2018-08-02,96.218653
2018-08-03,93.907148
2018-08-06,93.339963
2018-08-07,91.455572
2018-08-08,91.098843
2018-08-09,91.431641
2018-08-10,90.861751
2018-08-13,91.318973
2018-08-14,90.451477
2018-08-15,90.955776
2018-08-16,89.640949
2018-08-17,89.430211
2018-08-20,89.796358
2018-08-21,90.262982
2018-08-22,90.165237
2018-08-23,91.844009
2018-08-24,91.495952
2018-08-27,91.117718
2018-08-28,88.783109
2018-08-29,90.290326
2018-08-30,89.986771
2018-08-31,89.002941
2018-09-03,90.131511
2018-09-04,91.200768
2018-09-05,91.305036
2018-09-06,90.086134
2018-09-07,90.454255
2018-09-10,89.935406
2018-09-11,88.956545
2018-09-12,89.848596
2018-09-13,88.066652
2018-09-14,88.550425
2018-09-17,88.946202
2018-09-18,90.697609
2018-09-19,90.987546
2018-09-20,89.245531
2018-09-21,88.553757
2018-09-24,88.618433
2018-09-25,88.927256
2018-09-26,89.765937
2018-09-27,88.129509
2018-09-28,87.865633
2018-10-01,88.685120
2018-10-02,89.999158
2018-10-03,91.606697
2018-10-04,91.280410
2018-10-05,92.243023
2018-10-08,93.758268
2018-10-09,94.836997
2018-10-10,95.499100
2018-10-11,96.260477
2018-10-12,95.556067
2018-10-15,94.269432
2018-10-16,95.160322
2018-10-17,94.860050
2018-10-18,94.846126
2018-10-19,94.340117
2018-10-22,94.001707
2018-10-23,94.219886
2018-10-24,93.325618
2018-10-25,93.397162
2018-10-26,93.625708
2018-10-29,93.568437
2018-10-30,92.924331
2018-10-31,93.628744
2018-11-01,95.311572
2018-11-02,94.782905
2018-11-05,95.906398
2018-11-06,96.727185
2018-11-07,94.343528
2018-11-08,93.678538
2018-11-09,93.128479
2018-11-12,93.830140
2018-11-13,94.008595
2018-11-14,94.442190
2018-11-15,95.023024
2018-11-16,94.230537
2018-11-19,93.579292
2018-11-20,92.515200
2018-11-21,92.377468
2018-11-22,92.284548
2018-11-23,92.444966
2018-11-26,91.822755
2018-11-27,92.623700
2018-11-28,93.440977
2018-11-29,94.827765
2018-11-30,95.478637
2018-12-03,95.657537
2018-12-04,96.278723
2018-12-05,96.846573
2018-12-06,96.263381
2018-12-07,97.454985
2018-12-10,99.062216
2018-12-11,100.942151
2018-12-12,100.987777
2018-12-13,101.309745
2018-12-14,101.721214
2018-12-17,101.730878
2018-12-18,102.340107
2018-12-19,102.235161
2018-12-20,102.060280
2018-12-21,103.783136
2018-12-24,103.957166
2018-12-25,104.035396
2018-12-26,104.918571
2018-12-27,105.080224
2018-12-28,105.382724
2018-12-31,105.331986
2019-01-01,104.136686
2019-01-02,104.118609
2019-01-03,103.018359
2019-01-04,103.235420
2019-01-07,102.101510
2019-01-08,103.002025
2019-01-09,103.746176
2019-01-10,104.033831
2019-01-11,103.947817
2019-01-14,104.369944
2019-01-15,102.462133
2019-01-16,101.417775
2019-01-17,101.287400
2019-01-18,101.630478
2019-01-21,101.566352
2019-01-22,100.618755
2019-01-23,100.757704
2019-01-24,100.338618
2019-01-25,99.342393
2019-01-28,99.664042
2019-01-29,99.478336
2019-01-30,100.621368
2019-01-31,101.268193
2019-02-01,101.985782
2019-02-04,102.308415
2019-02-05,101.506698
2019-02-06,100.625227
2019-02-07,99.247914
2019-02-08,101.997067
2019-02-11,100.974026
2019-02-12,100.786018
2019-02-13,100.455348
2019-02-14,100.200808
2019-02-15,99.661211
2019-02-18,97.928869
2019-02-19,97.021092
2019-02-20,95.765917
2019-02-21,95.662650
2019-02-22,95.057494
2019-02-25,94.453506
2019-02-26,94.657644
2019-02-27,94.149023
2019-02-28,94.993207
2019-03-01,94.658472
2019-03-04,94.871369
2019-03-05,93.701868
2019-03-06,94.296497
2019-03-07,93.947345
2019-03-08,94.322137
2019-03-11,94.627981
2019-03-12,94.484272
2019-03-13,94.689871
2019-03-14,94.356992
2019-03-15,95.576212
2019-03-18,96.435194
2019-03-19,96.887393
2019-03-20,95.824383
2019-03-21,94.845453
2019-03-22,94.263580
2019-03-25,94.056804
2019-03-26,94.467068
2019-03-27,93.681324
2019-03-28,94.740370
2019-03-29,94.754868
2019-04-01,92.980823
2019-04-02,92.575173
2019-04-03,90.351926
2019-04-04,89.723096
2019-04-05,89.269376
2019-04-08,88.766534
2019-04-09,88.504677
2019-04-10,88.186204
2019-04-11,87.703281
2019-04-12,88.967899
2019-04-15,90.005828
2019-04-16,89.050541
2019-04-17,90.122637
2019-04-18,88.763004
2019-04-19,88.092872
2019-04-22,89.382274
2019-04-23,87.521077
2019-04-24,88.008193
2019-04-25,86.982291
2019-04-26,86.874359
2019-04-29,86.736884
2019-04-30,88.149597
2019-05-01,87.487410
2019-05-02,87.440784
2019-05-03,87.970862
2019-05-06,87.772270
2019-05-07,87.103482
2019-05-08,87.065135
2019-05-09,87.152475
2019-05-10,87.894018
2019-05-13,87.124645
2019-05-14,86.766010
2019-05-15,87.041544
2019-05-16,86.914510
2019-05-17,86.772808
2019-05-20,86.769197
2019-05-21,86.210818
2019-05-22,85.572019
2019-05-23,85.939358
2019-05-24,85.064793
2019-05-27,86.016929
2019-05-28,86.203994
2019-05-29,85.180572
2019-05-30,85.418848
2019-05-31,85.564156
2019-06-03,86.192853
2019-06-04,87.152234
2019-06-05,86.861345
2019-06-06,86.292651
2019-06-07,85.810167
2019-06-10,85.028469
2019-06-11,84.440907
2019-06-12,84.678295
2019-06-13,84.700593
2019-06-14,84.318287
2019-06-17,83.742110
2019-06-18,84.027844
2019-06-19,83.640479
2019-06-20,82.832301
2019-06-21,82.723518
