date,price
2015-09-28,54.370696
2015-09-29,53.381595
2015-09-30,53.655860
2015-10-01,53.608656
2015-10-02,52.138758
2015-10-05,52.744139
2015-10-06,51.981202
2015-10-07,53.173065
2015-10-08,53.985322
2015-10-09,53.744528
2015-10-12,53.773013
2015-10-13,53.565862
2015-10-14,53.179289
2015-10-15,55.836241
2015-10-16,55.016863
2015-10-19,55.062645
2015-10-20,55.926933
2015-10-21,55.587236
2015-10-22,55.037530
2015-10-23,53.895353
2015-10-26,54.914496
2015-10-27,55.531514
2015-10-28,55.941794
2015-10-29,54.626044
2015-10-30,55.058803
2015-11-02,55.304551
2015-11-03,55.008709
2015-11-04,53.826731
2015-11-05,53.776569
2015-11-06,53.041981
2015-11-09,53.106772
2015-11-10,53.157663
2015-11-11,52.873227
2015-11-12,53.610663
2015-11-13,53.552801
2015-11-16,53.998742
2015-11-17,54.353570
2015-11-18,55.221250
2015-11-19,54.387027
2015-11-20,54.089924
2015-11-23,54.878865
2015-11-24,55.009535
2015-11-25,55.991316
2015-11-26,56.650080
2015-11-27,56.252510
2015-11-30,57.035719
2015-12-01,56.802652
2015-12-02,57.662580
2015-12-03,59.368442
2015-12-04,60.395471
2015-12-07,62.610356
2015-12-08,61.096580
2015-12-09,60.568812
2015-12-10,60.312893
2015-12-11,59.931499
2015-12-14,60.281669
2015-12-15,59.930839
2015-12-16,60.981533
2015-12-17,61.932180
2015-12-18,62.334300
2015-12-21,61.346081
2015-12-22,61.874734
2015-12-23,62.532806
2015-12-24,62.879790
2015-12-25,62.907015
2015-12-28,64.307175
2015-12-29,63.751668
2015-12-30,63.382051
2015-12-31,64.048857
2016-01-01,64.583933
2016-01-04,65.454362
2016-01-05,65.159669
2016-01-06,63.821897
2016-01-07,62.587563
2016-01-08,62.160077
2016-01-11,62.938168
2016-01-12,63.725837
2016-01-13,61.926766
2016-01-14,62.447167
2016-01-15,62.358969
2016-01-18,61.341475
2016-01-19,63.492258
2016-01-20,63.754211
2016-01-21,64.587838
2016-01-22,67.250279
2016-01-25,66.634983
2016-01-26,66.217261
2016-01-27,67.785702
2016-01-28,66.401372
2016-01-29,66.476127
2016-02-01,66.521887
2016-02-02,67.543393
2016-02-03,67.973293
2016-02-04,67.000090
2016-02-05,68.031152
2016-02-08,68.939954
2016-02-09,67.805577
2016-02-10,67.072417
2016-02-11,66.516665
2016-02-12,65.320925
2016-02-15,66.422754
2016-02-16,66.082235
2016-02-17,65.791118
2016-02-18,64.722057
2016-02-19,64.318607
2016-02-22,65.837861
2016-02-23,66.615669
2016-02-24,64.937712
2016-02-25,63.930875
2016-02-26,64.571460
2016-02-29,64.064356
2016-03-01,63.506087
2016-03-02,62.648804
2016-03-03,61.346772
2016-03-04,61.436464
2016-03-07,61.067214
2016-03-08,62.171376
2016-03-09,62.103632
2016-03-10,61.164367
2016-03-11,61.833884
2016-03-14,63.156239
2016-03-15,62.426209
2016-03-16,60.772201
2016-03-17,60.313127
2016-03-18,59.042116
2016-03-21,60.586032
2016-03-22,59.273942
2016-03-23,58.966494
2016-03-24,60.348463
2016-03-25,61.179741
2016-03-28,60.684422
2016-03-29,59.938272
2016-03-30,59.764824
2016-03-31,59.536852
2016-04-01,60.954145
2016-04-04,60.803444
2016-04-05,59.522043
2016-04-06,60.450902
2016-04-07,61.443354
2016-04-08,61.221859
2016-04-11,61.968391
2016-04-12,62.015963
2016-04-13,60.846046
2016-04-14,60.765996
2016-04-15,59.678015
2016-04-18,59.082632
2016-04-19,58.213138
2016-04-20,58.516760
2016-04-21,58.686538
2016-04-22,57.477162
2016-04-25,56.648281
2016-04-26,56.643632
2016-04-27,57.057127
2016-04-28,57.119811
2016-04-29,55.166593
2016-05-02,56.293819
2016-05-03,57.884888
2016-05-04,59.344476
2016-05-05,59.852799
2016-05-06,60.487171
2016-05-09,59.864822
2016-05-10,60.040492
2016-05-11,58.978548
2016-05-12,59.089406
2016-05-13,57.771549
2016-05-16,58.304123
2016-05-17,57.977174
2016-05-18,58.679469
2016-05-19,58.846096
2016-05-20,58.419423
2016-05-23,59.198126
2016-05-24,58.111920
2016-05-25,57.867742
2016-05-26,57.377652
2016-05-27,58.051565
2016-05-30,57.980267
2016-05-31,58.225037
2016-06-01,58.706541
2016-06-02,56.574798
2016-06-03,55.753255
2016-06-06,55.852922
2016-06-07,56.748383
2016-06-08,57.260148
2016-06-09,58.452113
2016-06-10,58.246144
2016-06-13,58.336256
2016-06-14,57.876591
2016-06-15,57.478567
2016-06-16,56.729497
2016-06-17,56.243965
2016-06-20,56.073284
2016-06-21,55.498655
2016-06-22,55.519683
2016-06-23,53.949970
2016-06-24,54.312629
2016-06-27,54.462467
2016-06-28,54.844370
2016-06-29,54.443337
2016-06-30,54.007184
2016-07-01,54.847035
2016-07-04,54.711572
2016-07-05,56.448051
2016-07-06,55.209598
2016-07-07,54.992758
2016-07-08,54.022863
2016-07-11,53.355529
2016-07-12,52.693743
2016-07-13,52.294239
2016-07-14,52.940844
2016-07-15,51.993610
2016-07-18,52.493425
2016-07-19,51.313629
2016-07-20,50.984939
2016-07-21,52.053688
2016-07-22,52.431756
2016-07-25,52.654978
2016-07-26,53.177976
2016-07-27,53.660405
2016-07-28,54.191598
2016-07-29,55.400677
2016-08-01,54.499853
2016-08-02,54.437012
2016-08-03,54.983913
2016-08-04,55.634678
2016-08-05,56.123556
2016-08-08,57.288045
2016-08-09,56.835569
2016-08-10,55.638008
2016-08-11,56.761887
2016-08-12,56.758917
2016-08-15,56.268343
2016-08-16,56.297806
2016-08-17,55.913629
2016-08-18,56.804456
2016-08-19,57.604109
2016-08-22,57.885304
2016-08-23,58.378155
2016-08-24,58.405823
2016-08-25,59.355329
2016-08-26,57.184532
2016-08-29,56.139879
2016-08-30,56.102360
2016-08-31,55.736016
2016-09-01,54.905726
2016-09-02,55.442229
2016-09-05,54.592351
2016-09-06,54.777373
2016-09-07,54.882520
2016-09-08,54.930232
2016-09-09,54.215441
2016-09-12,54.048619
2016-09-13,55.100939
2016-09-14,55.572405
2016-09-15,56.419247
2016-09-16,56.345902
2016-09-19,54.853247
2016-09-20,54.449601
2016-09-21,54.318392
2016-09-22,55.441035
2016-09-23,56.439538
2016-09-26,56.816168
2016-09-27,56.052694
2016-09-28,56.163966
2016-09-29,55.930722
2016-09-30,55.714433
2016-10-03,54.640393
2016-10-04,55.038863
2016-10-05,55.010819
2016-10-06,55.709908
2016-10-07,54.440038
2016-10-10,53.480222
2016-10-11,56.638877
2016-10-12,55.857089
2016-10-13,56.108413
2016-10-14,56.494319
2016-10-17,55.624983
2016-10-18,57.156893
2016-10-19,57.095591
2016-10-20,57.227887
2016-10-21,58.888070
2016-10-24,58.156719
2016-10-25,57.709518
2016-10-26,57.394078
2016-10-27,56.164467
2016-10-28,56.406741
2016-10-31,56.826280
2016-11-01,56.988314
2016-11-02,57.577675
2016-11-03,58.365677
2016-11-04,58.675506
2016-11-07,58.450506
2016-11-08,59.582412
2016-11-09,58.929942
2016-11-10,60.237808
2016-11-11,60.052654
2016-11-14,60.777920
2016-11-15,62.549133
2016-11-16,60.355102
2016-11-17,60.170246
2016-11-18,59.786310
2016-11-21,61.413264
2016-11-22,61.018635
2016-11-23,63.695737
2016-11-24,62.178902
2016-11-25,62.519610
2016-11-28,62.137949
2016-11-29,62.631706
2016-11-30,62.074283
2016-12-01,61.632480
2016-12-02,59.885984
2016-12-05,59.985711
2016-12-06,58.584880
2016-12-07,57.386645
2016-12-08,57.462928
2016-12-09,57.350941
2016-12-12,58.283831
2016-12-13,57.052691
2016-12-14,57.429946
2016-12-15,57.720079
2016-12-16,57.443595
2016-12-19,56.718916
2016-12-20,56.646063
2016-12-21,57.437895
2016-12-22,57.098537
2016-12-23,57.863249
2016-12-26,57.611990
2016-12-27,59.196001
2016-12-28,59.218644
2016-12-29,59.052815
2016-12-30,57.571311
2017-01-02,56.289565
2017-01-03,56.626339
2017-01-04,56.421628
2017-01-05,56.669864
2017-01-06,56.059901
2017-01-09,55.925023
2017-01-10,55.376204
2017-01-11,55.632037
2017-01-12,55.439026
2017-01-13,57.088895
2017-01-16,56.471367
2017-01-17,57.472906
2017-01-18,56.524109
2017-01-19,56.109171
2017-01-20,55.368261
2017-01-23,56.475351
2017-01-24,56.863094
2017-01-25,56.983806
2017-01-26,57.192327
2017-01-27,56.221704
2017-01-30,57.475398
2017-01-31,58.744665
2017-02-01,58.710611
2017-02-02,58.720543
2017-02-03,59.321564
2017-02-06,59.155715
2017-02-07,58.967181
2017-02-08,58.508989
2017-02-09,58.188833
2017-02-10,57.751916
2017-02-13,58.417234
2017-02-14,58.113679
2017-02-15,57.720667
2017-02-16,57.151411
2017-02-17,55.815385
2017-02-20,57.201517
2017-02-21,57.659232
2017-02-22,58.449129
2017-02-23,57.961095
2017-02-24,59.304256
2017-02-27,59.437666
2017-02-28,60.810673
2017-03-01,60.795454
2017-03-02,60.750295
2017-03-03,60.244890
2017-03-06,60.316058
2017-03-07,60.527745
2017-03-08,61.965014
2017-03-09,63.483400
2017-03-10,63.570867
2017-03-13,64.800523
2017-03-14,62.083174
2017-03-15,61.622614
2017-03-16,61.862972
2017-03-17,62.730827
2017-03-20,63.147705
2017-03-21,63.089482
2017-03-22,62.630131
2017-03-23,61.843789
2017-03-24,63.721693
2017-03-27,64.855309
2017-03-28,66.202263
2017-03-29,66.210694
2017-03-30,65.653125
2017-03-31,66.226529
2017-04-03,66.198228
2017-04-04,66.062217
2017-04-05,66.033742
2017-04-06,65.376190
2017-04-07,64.482569
2017-04-10,64.234326
2017-04-11,62.845524
2017-04-12,63.437907
2017-04-13,64.278669
2017-04-14,63.501851
2017-04-17,61.697910
2017-04-18,62.079056
2017-04-19,62.310125
2017-04-20,62.327779
2017-04-21,61.029189
2017-04-24,59.211217
2017-04-25,60.826518
2017-04-26,60.617163
2017-04-27,61.098170
2017-04-28,61.027711
2017-05-01,61.424022
2017-05-02,60.197481
2017-05-03,59.774047
2017-05-04,58.509371
2017-05-05,57.513873
2017-05-08,56.872988
2017-05-09,55.275531
2017-05-10,54.873330
2017-05-11,54.260272
2017-05-12,53.253925
2017-05-15,53.140524
2017-05-16,53.128926
2017-05-17,52.431143
2017-05-18,54.116906
2017-05-19,54.730309
2017-05-22,55.703468
2017-05-23,55.413939
2017-05-24,56.197055
2017-05-25,56.876449
2017-05-26,55.969208
2017-05-29,55.368908
2017-05-30,57.967874
2017-05-31,57.591398
2017-06-01,58.032365
2017-06-02,57.834271
2017-06-05,58.594165
2017-06-06,57.681252
2017-06-07,56.772988
2017-06-08,57.794010
2017-06-09,57.972691
2017-06-12,55.752013
2017-06-13,55.770361
2017-06-14,55.608561
2017-06-15,56.232195
2017-06-16,56.514989
2017-06-19,56.818121
2017-06-20,56.894181
2017-06-21,57.152769
2017-06-22,56.122457
2017-06-23,55.404615
2017-06-26,54.663739
2017-06-27,53.519155
2017-06-28,54.185523
2017-06-29,55.110730
2017-06-30,55.644001
2017-07-03,55.117434
2017-07-04,54.650995
2017-07-05,54.271562
2017-07-06,55.228945
2017-07-07,55.686687
2017-07-10,57.230484
2017-07-11,56.361009
2017-07-12,56.158861
2017-07-13,55.052703
2017-07-14,53.835431
2017-07-17,53.701827
2017-07-18,53.416541
2017-07-19,52.984778
2017-07-20,51.717456
2017-07-21,51.875910
2017-07-24,51.642465
2017-07-25,52.389825
2017-07-26,52.843902
2017-07-27,51.761397
2017-07-28,52.082892
2017-07-31,51.591945
2017-08-01,52.850151
2017-08-02,52.823433
2017-08-03,52.404142
2017-08-04,52.067634
2017-08-07,50.849330
2017-08-08,51.878169
2017-08-09,53.636783
2017-08-10,52.193275
2017-08-11,51.984657
2017-08-14,51.892290
2017-08-15,51.406856
2017-08-16,52.399983
2017-08-17,53.437455
2017-08-18,53.229270
2017-08-21,54.992036
2017-08-22,55.018241
2017-08-23,54.806865
2017-08-24,55.046720
2017-08-25,54.401606
2017-08-28,55.658716
2017-08-29,56.199627
2017-08-30,55.884137
2017-08-31,55.718890
2017-09-01,54.925816
2017-09-04,55.151168
2017-09-05,54.036804
2017-09-06,54.037357
2017-09-07,53.596872
2017-09-08,54.075505
2017-09-11,54.968513
2017-09-12,55.651774
2017-09-13,55.542249
2017-09-14,54.922811
2017-09-15,54.662059
2017-09-18,54.645574
2017-09-19,55.064903
2017-09-20,54.572219
2017-09-21,53.745076
2017-09-22,53.889927
2017-09-25,55.053367
2017-09-26,56.698609
2017-09-27,57.409036
2017-09-28,56.518434
2017-09-29,57.783913
2017-10-02,57.017192
2017-10-03,56.327214
2017-10-04,56.705564
2017-10-05,55.483994
2017-10-06,56.186706
2017-10-09,56.137044
2017-10-10,56.488768
2017-10-11,55.758750
2017-10-12,56.504747
2017-10-13,56.960947
2017-10-16,56.633707
2017-10-17,57.480826
2017-10-18,55.120196
2017-10-19,55.433404
2017-10-20,55.337408
2017-10-23,54.646731
2017-10-24,54.797276
2017-10-25,55.228103
2017-10-26,54.588661
2017-10-27,54.483840
2017-10-30,54.446151
2017-10-31,54.781904
2017-11-01,55.848358
2017-11-02,55.439588
2017-11-03,56.599138
2017-11-06,55.446273
2017-11-07,55.707323
2017-11-08,54.216790
2017-11-09,54.275956
2017-11-10,54.894661
2017-11-13,56.669445
2017-11-14,56.711261
2017-11-15,56.044626
2017-11-16,56.955734
2017-11-17,56.990401
2017-11-20,57.076464
2017-11-21,57.904427
2017-11-22,58.907201
2017-11-23,57.319747
2017-11-24,57.364024
2017-11-27,57.346939
2017-11-28,56.386831
2017-11-29,54.960895
2017-11-30,54.900888
2017-12-01,54.499239
2017-12-04,53.878642
2017-12-05,53.760076
2017-12-06,53.461583
2017-12-07,53.474277
2017-12-08,54.816606
2017-12-11,54.788428
2017-12-12,56.432903
2017-12-13,57.547196
2017-12-14,58.428496
2017-12-15,57.759693
2017-12-18,57.491110
2017-12-19,56.662144
2017-12-20,57.032203
2017-12-21,56.969741
2017-12-22,57.365133
2017-12-25,57.636803
2017-12-26,57.787066
2017-12-27,57.460888
2017-12-28,56.584870
2017-12-29,56.190408
2018-01-01,56.825890
2018-01-02,56.677168
2018-01-03,56.621369
2018-01-04,57.398233
2018-01-05,57.838372
2018-01-08,56.508254
2018-01-09,56.434499
2018-01-10,55.663207
2018-01-11,55.613522
2018-01-12,55.954166
2018-01-15,56.402627
2018-01-16,57.897731
2018-01-17,57.440601
2018-01-18,57.172144
2018-01-19,57.689039
2018-01-22,58.567350
2018-01-23,57.621415
2018-01-24,58.245648
2018-01-25,58.856955
2018-01-26,58.715422
2018-01-29,58.453748
2018-01-30,59.129753
2018-01-31,59.526516
2018-02-01,59.900967
2018-02-02,59.212242
2018-02-05,57.625484
2018-02-06,57.537954
2018-02-07,57.290552
2018-02-08,57.703117
2018-02-09,57.010278
2018-02-12,57.580699
2018-02-13,57.951037
2018-02-14,57.277212
2018-02-15,58.133726
2018-02-16,57.818331
2018-02-19,57.185354
2018-02-20,57.409450
2018-02-21,57.393872
2018-02-22,56.579380
2018-02-23,57.132389
2018-02-26,57.121886
2018-02-27,56.441625
2018-02-28,54.901731
2018-03-01,55.269468
2018-03-02,55.353530
2018-03-05,55.455497
2018-03-06,56.668818
2018-03-07,54.486934
2018-03-08,55.584778
2018-03-09,56.789277
2018-03-12,55.917260
2018-03-13,56.815719
2018-03-14,56.091606
2018-03-15,55.176028
2018-03-16,55.085805
2018-03-19,56.692118
2018-03-20,57.013679
2018-03-21,57.056193
2018-03-22,57.855300
2018-03-23,57.288618
2018-03-26,58.653422
2018-03-27,60.119918
2018-03-28,60.525269
2018-03-29,59.776178
2018-03-30,60.791513
2018-04-02,61.071876
2018-04-03,61.691647
2018-04-04,62.803331
2018-04-05,63.233968
2018-04-06,62.339068
2018-04-09,63.816960
2018-04-10,64.095710
2018-04-11,64.421199
2018-04-12,65.045688
2018-04-13,65.363210
2018-04-16,66.135056
2018-04-17,66.338403
2018-04-18,66.150504
2018-04-19,65.577212
2018-04-20,65.048683
2018-04-23,64.751577
2018-04-24,65.765841
2018-04-25,65.415244
2018-04-26,65.298322
2018-04-27,65.191890
2018-04-30,65.739701
2018-05-01,66.412403
2018-05-02,68.507193
2018-05-03,67.017942
2018-05-04,66.775138
2018-05-07,67.377788
2018-05-08,65.610618
2018-05-09,67.432115
2018-05-10,67.306255
2018-05-11,66.467241
2018-05-14,67.488517
2018-05-15,65.189761
2018-05-16,65.405425
2018-05-17,64.389519
2018-05-18,64.371847
2018-05-21,64.749602
2018-05-22,65.560218
2018-05-23,65.983664
2018-05-24,68.185031
2018-05-25,68.248907
2018-05-28,67.879691
2018-05-29,69.200407
2018-05-30,69.126533
2018-05-31,69.580559
2018-06-01,65.394573
2018-06-04,65.860410
2018-06-05,65.780296
2018-06-06,65.328711
2018-06-07,64.654354
2018-06-08,65.577921
2018-06-11,63.500395
2018-06-12,66.726430
2018-06-13,67.947621
2018-06-14,68.341780
2018-06-15,70.415238
2018-06-18,70.717667
2018-06-19,69.725166
2018-06-20,70.859329
2018-06-21,69.054206
2018-06-22,69.707105
2018-06-25,71.032028
2018-06-26,71.630153
2018-06-27,70.008881
2018-06-28,70.232609
2018-06-29,70.093817
2018-07-02,69.276531
2018-07-03,66.796872
2018-07-04,65.558752
2018-07-05,65.041220
2018-07-06,66.201779
2018-07-09,69.132557
2018-07-10,70.068915
2018-07-11,69.201716
2018-07-12,68.741649
2018-07-13,69.920468
2018-07-16,70.596815
2018-07-17,71.029957
2018-07-18,71.293962
2018-07-19,72.650410
2018-07-20,75.251224
2018-07-23,75.259618
2018-07-24,75.445050
2018-07-25,76.043743
2018-07-26,75.489288
2018-07-27,72.924193
2018-07-30,73.490510
2018-07-31,72.643493
2018-08-01,74.162504
2018-08-02,74.372926
2018-08-03,76.144626
2018-08-06,75.120203
2018-08-07,76.467395
2018-08-08,74.524578
2018-08-09,75.630236
2018-08-10,75.345198
2018-08-13,76.462748
2018-08-14,76.029713
2018-08-15,76.848224
2018-08-16,77.455875
2018-08-17,77.921574
2018-08-20,78.463592
2018-08-21,80.564606
2018-08-22,79.852415
2018-08-23,81.633694
2018-08-24,81.176482
2018-08-27,82.730932
2018-08-28,85.832781
2018-08-29,84.757050
2018-08-30,81.924241
2018-08-31,82.132490
2018-09-03,81.239446
2018-09-04,80.565453
2018-09-05,80.145589
2018-09-06,79.471525
2018-09-07,81.279618
2018-09-10,82.729716
2018-09-11,84.250401
2018-09-12,87.371256
2018-09-13,86.313685
2018-09-14,82.982344
2018-09-17,85.666006
2018-09-18,86.001177
2018-09-19,85.922383
2018-09-20,83.513763
2018-09-21,81.751532
2018-09-24,82.643925
2018-09-25,82.454560
2018-09-26,79.702675
2018-09-27,78.527768
2018-09-28,79.832835
2018-10-01,81.453506
2018-10-02,81.725442
2018-10-03,85.452181
2018-10-04,86.841676
2018-10-05,89.349528
2018-10-08,91.241850
2018-10-09,92.440461
2018-10-10,90.507674
2018-10-11,88.251586
2018-10-12,87.223765
2018-10-15,87.575903
2018-10-16,87.573919
2018-10-17,88.088728
2018-10-18,88.057496
2018-10-19,88.719022
2018-10-22,90.106028
2018-10-23,90.113733
2018-10-24,89.702403
2018-10-25,86.071331
2018-10-26,87.258312
2018-10-29,86.198625
2018-10-30,84.969884
2018-10-31,86.135531
2018-11-01,87.386991
2018-11-02,88.324294
2018-11-05,89.656345
2018-11-06,88.121315
2018-11-07,87.800329
2018-11-08,87.039647
2018-11-09,89.439870
2018-11-12,90.661292
2018-11-13,90.310081
2018-11-14,91.511175
2018-11-15,92.049130
2018-11-16,91.875400
2018-11-19,92.549748
2018-11-20,93.794113
2018-11-21,93.580659
2018-11-22,91.752129
2018-11-23,92.262259
2018-11-26,91.875732
2018-11-27,90.229791
2018-11-28,89.141197
2018-11-29,88.788161
2018-11-30,88.822628
2018-12-03,89.608261
2018-12-04,89.305371
2018-12-05,89.936811
2018-12-06,89.405981
2018-12-07,90.174009
2018-12-10,90.744634
2018-12-11,91.558055
2018-12-12,93.650193
2018-12-13,93.230281
2018-12-14,90.916490
2018-12-17,90.801457
2018-12-18,91.962694
2018-12-19,91.995170
2018-12-20,92.453539
2018-12-21,89.975484
2018-12-24,88.797725
2018-12-25,89.550736
2018-12-26,90.650789
2018-12-27,89.582218
2018-12-28,90.097917
2018-12-31,89.091155
2019-01-01,87.485326
2019-01-02,87.579738
2019-01-03,87.876106
2019-01-04,88.422882
2019-01-07,89.441809
2019-01-08,91.831982
2019-01-09,93.210684
2019-01-10,92.678807
2019-01-11,94.056800
2019-01-14,91.904312
2019-01-15,92.046513
2019-01-16,93.582656
2019-01-17,94.585215
2019-01-18,95.823222
2019-01-21,98.745484
2019-01-22,97.596379
2019-01-23,98.821706
2019-01-24,98.672636
2019-01-25,100.416078
2019-01-28,100.598262
2019-01-29,101.840913
2019-01-30,104.348011
2019-01-31,105.385797
2019-02-01,105.033978
2019-02-04,104.423406
2019-02-05,103.284170
2019-02-06,104.982451
2019-02-07,107.170449
2019-02-08,106.754659
2019-02-11,103.751513
2019-02-12,102.717464
2019-02-13,103.417805
2019-02-14,101.883198
2019-02-15,98.784820
2019-02-18,98.091940
2019-02-19,94.986575
2019-02-20,95.470865
2019-02-21,94.865975
2019-02-22,94.952289
2019-02-25,96.907342
2019-02-26,95.527767
2019-02-27,92.346793
2019-02-28,92.301891
2019-03-01,92.982418
2019-03-04,90.908867
2019-03-05,90.379294
2019-03-06,89.882896
2019-03-07,89.918716
2019-03-08,89.047798
2019-03-11,92.858720
2019-03-12,92.472044
2019-03-13,92.740397
2019-03-14,92.031449
2019-03-15,88.275770
2019-03-18,90.212967
2019-03-19,85.834289
2019-03-20,87.684642
2019-03-21,85.875327
2019-03-22,84.053699
2019-03-25,83.906341
2019-03-26,86.855318
2019-03-27,87.290123
2019-03-28,87.024144
2019-03-29,85.974889
2019-04-01,86.857036
2019-04-02,86.348847
2019-04-03,87.321536
2019-04-04,84.659352
2019-04-05,85.363455
2019-04-08,85.788614
2019-04-09,83.967104
2019-04-10,82.609356
2019-04-11,82.414576
2019-04-12,81.782299
2019-04-15,82.153432
2019-04-16,80.314878
2019-04-17,79.200659
2019-04-18,81.878579
2019-04-19,80.796329
2019-04-22,80.252771
2019-04-23,80.026107
2019-04-24,79.672737
2019-04-25,81.198328
2019-04-26,80.466754
2019-04-29,81.554238
2019-04-30,80.459705
2019-05-01,81.442045
2019-05-02,81.164712
2019-05-03,80.938422
2019-05-06,80.822335
2019-05-07,81.522516
2019-05-08,80.001413
2019-05-09,78.784908
2019-05-10,81.350344
2019-05-13,81.998575
2019-05-14,81.530635
2019-05-15,82.355983
2019-05-16,82.274758
2019-05-17,79.405558
2019-05-20,79.604402
2019-05-21,79.448608
2019-05-22,79.883477
2019-05-23,78.911624
2019-05-24,78.635015
2019-05-27,80.059026
2019-05-28,79.865896
2019-05-29,79.325029
2019-05-30,79.779220
2019-05-31,79.282375
2019-06-03,80.623759
2019-06-04,80.399302
2019-06-05,80.857502
2019-06-06,79.962657
2019-06-07,78.403540
2019-06-10,79.293602
2019-06-11,79.618284
2019-06-12,80.418383
2019-06-13,81.353573
2019-06-14,79.489615
2019-06-17,79.636548
2019-06-18,77.157191
2019-06-19,77.787773
2019-06-20,76.466102
2019-06-21,77.027865
