1002	10132	38
1002	10134	39
1002	10176	40
1002	10147	41
1002	10187	42
1002	10192	43
1002	10149	44
1002	10162	45
1002	10188	46
1002	10179	47
1002	10155	48
1002	10181	49
1002	10194	50
1002	10120	51
1002	10107	52
1002	10123	53
1002	10167	54
1002	10159	55
1002	10174	56
1002	10196	57
1002	10156	58
1002	10105	59
1002	10154	60
1002	10191	61
1002	10199	62
1002	10136	63
1002	10125	64
1002	10157	65
1002	10182	66
1002	10101	67
1002	10178	68
1002	10180	69
1002	10170	70
1002	10131	71
1002	10143	72
1002	10198	73
1002	10184	74
1002	10173	75
1002	10103	76
1002	10183	77
1002	10124	78
1002	10116	79
1002	10171	80
1002	10200	81
1002	10141	82
1002	10190	83
1002	10193	84
1002	10119	85
1002	10111	86
1002	10138	87
1002	10189	88
1002	10161	89
1002	10130	90
1002	10160	91
1002	10121	92
1002	10151	93
1002	10112	94
1002	10109	95
1002	10148	96
1002	10114	97
1002	10115	98
1002	10197	99
1002	10153	100
1003	10271	1
1003	10277	2
1003	10204	3
1003	10240	4
1003	10290	5
1003	10219	6
1003	10210	7
1003	10208	8
1003	10273	9
1003	10229	10
1003	10270	11
1003	10202	12
1003	10291	13
1003	10215	14
1003	10294	15
1003	10265	16
1003	10231	17
1003	10218	18
1003	10288	19
1003	10278	20
1003	10213	21
1003	10293	22
1003	10285	23
1003	10297	24
1003	10205	25
1003	10221	26
1003	10289	27
1003	10295	28
1003	10241	29
1003	10292	30
1003	10242	31
1003	10283	32
1003	10274	33
1003	10236	34
1003	10258	35
1003	10253	36
1003	10227	37
1003	10264	38
1003	10206	39
1003	10268	40
1003	10262	41
1003	10230	42
1003	10223	43
1003	10234	44
1003	10256	45
1003	10275	46
1003	10260	47
1003	10233	48
1003	10228	49
1003	10259	50
1003	10232	51
1003	10201	52
1003	10266	53
1003	10245	54
1003	10263	55
1003	10250	56
1003	10252	57
1003	10224	58
1003	10286	59
1003	10257	60
1003	10280	61
1003	10203	62
1003	10281	63
1003	10249	64
1003	10261	65
1003	10211	66
1003	10226	67
1003	10247	68
1003	10276	69
1003	10272	70
1003	10282	71
1003	10267	72
1003	10237	73
1003	10222	74
1003	10300	75
1003	10251	76
1003	10235	77
1003	10296	78
1003	10238	79
1003	10248	80
1003	10298	81
1003	10299	82
1003	10254	83
1003	10255	84
1003	10244	85
1003	10207	86
1003	10217	87
1003	10209	88
1003	10279	89
1003	10243	90
1003	10212	91
1003	10214	92
1003	10239	93
1003	10225	94
1003	10220	95
1003	10269	96
1003	10246	97
1003	10284	98
1003	10216	99
1003	10287	100
1004	10360	1
1004	10372	2
1004	10386	3
1004	10308	4
1004	10361	5
1004	10357	6
1004	10388	7
1004	10374	8
1004	10354	9
1004	10371	10
1004	10301	11
1004	10389	12
1004	10390	13
1004	10355	14
1004	10369	15
1004	10320	16
1004	10398	17
1004	10395	18
1004	10332	19
1004	10400	20
1004	10349	21
1004	10314	22
1004	10319	23
1004	10364	24
1004	10352	25
1004	10304	26
1004	10336	27
1004	10326	28
1004	10338	29
1004	10385	30
1004	10328	31
1004	10396	32
1004	10399	33
1004	10312	34
1004	10370	35
1004	10325	36
1004	10394	37
1004	10341	38
1004	10376	39
1004	10362	40
1004	10363	41
1004	10321	42
1004	10309	43
1004	10377	44
1004	10383	45
1004	10353	46
1004	10337	47
1004	10329	48
1004	10318	49
1004	10381	50
1004	10330	51
1004	10334	52
1004	10316	53
1004	10365	54
1004	10310	55
1004	10378	56
1004	10340	57
1004	10351	58
1004	10387	59
1004	10317	60
1004	10306	61
1004	10380	62
1004	10347	63
1004	10368	64
1004	10379	65
1004	10305	66
1004	10343	67
1004	10335	68
1004	10331	69
1004	10327	70
1004	10302	71
1004	10346	72
1004	10375	73
1004	10391	74
1004	10315	75
1004	10344	76
1004	10393	77
1004	10303	78
1004	10397	79
1004	10350	80
1004	10382	81
1004	10324	82
1004	10392	83
1004	10311	84
1004	10345	85
1004	10366	86
1004	10384	87
1004	10333	88
1004	10313	89
1004	10373	90
1004	10322	91
1004	10356	92
1004	10323	93
1004	10339	94
1004	10358	95
1004	10367	96
1004	10359	97
1004	10348	98
1004	10342	99
1004	10307	100
1005	10497	1
1005	10444	2
1005	10408	3
1005	10486	4
1005	10434	5
1005	10475	6
1005	10413	7
1005	10490	8
1005	10456	9
1005	10417	10
1005	10426	11
1005	10468	12
1005	10406	13
1005	10421	14
1005	10430	15
1005	10473	16
1005	10439	17
1005	10460	18
1005	10416	19
1005	10492	20
1005	10401	21
1005	10465	22
1005	10455	23
1005	10451	24
1005	10412	25
1005	10493	26
1005	10496	27
1005	10437	28
1005	10407	29
1005	10469	30
1005	10462	31
1005	10428	32
1005	10424	33
1005	10405	34
1005	10459	35
1005	10457	36
1005	10495	37
1005	10458	38
1005	10489	39
1005	10464	40
1005	10409	41
1005	10422	42
1005	10483	43
1005	10478	44
1005	10454	45
1005	10450	46
1005	10480	47
1005	10453	48
1005	10433	49
1005	10470	50
1005	10431	51
1005	10443	52
1005	10442	53
1005	10463	54
1005	10432	55
1005	10420	56
1005	10479	57
1005	10438	58
1005	10474	59
1005	10403	60
1005	10435	61
1005	10404	62
1005	10448	63
1005	10418	64
1005	10484	65
1005	10419	66
1005	10449	67
1005	10446	68
1005	10425	69
1005	10485	70
1005	10429	71
1005	10440	72
1005	10488	73
1005	10472	74
1005	10494	75
1005	10482	76
1005	10415	77
1005	10498	78
1005	10436	79
1005	10410	80
1005	10445	81
1005	10452	82
1005	10466	83
1005	10477	84
1005	10499	85
1005	10411	86
1005	10402	87
1005	10471	88
1005	10491	89
1005	10447	90
1005	10441	91
1005	10481	92
1005	10500	93
1005	10461	94
1005	10427	95
1005	10414	96
1005	10423	97
1005	10476	98
1005	10467	99
1005	10487	100
1006	10512	1
1006	10529	2
1006	10570	3
1006	10569	4
1006	10525	5
1006	10515	6
1006	10547	7
1006	10528	8
1006	10536	9
1006	10589	10
1006	10600	11
1006	10549	12
1006	10586	13
1006	10592	14
1006	10561	15
1006	10541	16
1006	10573	17
1006	10595	18
1006	10520	19
1006	10584	20
1006	10507	21
1006	10588	22
1006	10591	23
1006	10553	24
1006	10522	25
1006	10544	26
1006	10530	27
1006	10580	28
1006	10576	29
1006	10594	30
1006	10551	31
1006	10558	32
1006	10583	33
1006	10508	34
1006	10537	35
1006	10509	36
1006	10531	37
1006	10532	38
1006	10567	39
1006	10521	40
1006	10519	41
1006	10550	42
1006	10572	43
1006	10581	44
1006	10575	45
1006	10505	46
1006	10599	47
1006	10539	48
1006	10555	49
1006	10511	50
1006	10535	51
1006	10518	52
1006	10540	53
1006	10517	54
1006	10510	55
1006	10504	56
1006	10533	57
1006	10524	58
1006	10534	59
1006	10513	60
1006	10574	61
1006	10566	62
1006	10506	63
1006	10516	64
1006	10501	65
1006	10587	66
1006	10502	67
1006	10542	68
1006	10514	69
1006	10543	70
1006	10565	71
1006	10527	72
1006	10598	73
1006	10596	74
1006	10538	75
1006	10577	76
1006	10578	77
1006	10526	78
1006	10557	79
1006	10556	80
1006	10554	81
1006	10523	82
1006	10559	83
1006	10563	84
1006	10582	85
1006	10562	86
1006	10552	87
1006	10503	88
1006	10593	89
1006	10571	90
1006	10545	91
1006	10568	92
1006	10564	93
1006	10548	94
1006	10579	95
1006	10560	96
1006	10546	97
1006	10597	98
1006	10585	99
1006	10590	100
1007	10659	1
1007	10658	2
1007	10697	3
1007	10645	4
1007	10687	5
1007	10674	6
1007	10689	7
1007	10613	8
1007	10675	9
1007	10607	10
1007	10605	11
1007	10657	12
1007	10624	13
1007	10633	14
1007	10661	15
1007	10663	16
1007	10626	17
1007	10695	18
1007	10647	19
1007	10628	20
1007	10612	21
1007	10611	22
1007	10610	23
1007	10634	24
1007	10650	25
1007	10652	26
1007	10649	27
1007	10627	28
1007	10681	29
1007	10638	30
1007	10637	31
1007	10615	32
1007	10685	33
1007	10700	34
1007	10614	35
1007	10602	36
1007	10676	37
1007	10621	38
1007	10673	39
1007	10667	40
1007	10692	41
1007	10601	42
1007	10642	43
1007	10636	44
1007	10644	45
1007	10655	46
1007	10682	47
1007	10678	48
1007	10690	49
1007	10660	50
1007	10684	51
1007	10648	52
1007	10620	53
1007	10625	54
1007	10651	55
1007	10698	56
1007	10671	57
1007	10686	58
1007	10679	59
1007	10683	60
1007	10616	61
1007	10623	62
1007	10694	63
1007	10653	64
1007	10646	65
1007	10618	66
1007	10629	67
1007	10631	68
1007	10622	69
1007	10606	70
1007	10639	71
1007	10619	72
1007	10693	73
1007	10643	74
1007	10699	75
1007	10691	76
1007	10617	77
1007	10641	78
1007	10670	79
1007	10603	80
1007	10608	81
1007	10604	82
1007	10630	83
1007	10640	84
1007	10609	85
1007	10656	86
1007	10688	87
1007	10669	88
1007	10654	89
1007	10666	90
1007	10696	91
1007	10662	92
1007	10668	93
1007	10672	94
1007	10664	95
1007	10632	96
1007	10680	97
1007	10635	98
1007	10677	99
1007	10665	100
1008	10744	1
1008	10777	2
1008	10769	3
1008	10715	4
1008	10768	5
1008	10754	6
1008	10728	7
1008	10776	8
1008	10774	9
1008	10753	10
1008	10714	11
1008	10737	12
1008	10722	13
1008	10735	14
1008	10789	15
1008	10702	16
1008	10794	17
1008	10796	18
1008	10716	19
1008	10727	20
1008	10706	21
1008	10788	22
1008	10710	23
1008	10785	24
1008	10734	25
1008	10752	26
1008	10756	27
1008	10742	28
1008	10725	29
1008	10782	30
1008	10723	31
1008	10775	32
1008	10763	33
1008	10784	34
1008	10755	35
1008	10736	36
1008	10764	37
1008	10799	38
1008	10795	39
1008	10781	40
1008	10718	41
1008	10767	42
1008	10738	43
1008	10703	44
1008	10717	45
1008	10798	46
1008	10797	47
1008	10743	48
1008	10766	49
1008	10778	50
1008	10721	51
1008	10750	52
1008	10707	53
1008	10729	54
1008	10786	55
1008	10730	56
1008	10720	57
1008	10765	58
1008	10783	59
1008	10726	60
1008	10747	61
1008	10746	62
1008	10762	63
1008	10780	64
1008	10760	65
1008	10739	66
1008	10749	67
1008	10704	68
1008	10712	69
1008	10701	70
1008	10719	71
1008	10745	72
1008	10757	73
1008	10772	74
1008	10793	75
1008	10733	76
1008	10800	77
1008	10758	78
1008	10792	79
1008	10790	80
1008	10732	81
1008	10740	82
1008	10779	83
1008	10773	84
1008	10724	85
1008	10770	86
1008	10751	87
1008	10787	88
1008	10771	89
1008	10761	90
1008	10759	91
1008	10748	92
1008	10741	93
1008	10713	94
1008	10705	95
1008	10711	96
1008	10708	97
1008	10709	98
1008	10791	99
1008	10731	100
1009	10898	1
1009	10897	2
1009	10871	3
1009	10872	4
1009	10821	5
1009	10870	6
1009	10855	7
1009	10858	8
1009	10868	9
1009	10889	10
1009	10829	11
1009	10850	12
1009	10856	13
1009	10808	14
1009	10876	15
1009	10896	16
1009	10803	17
1009	10806	18
1009	10832	19
1009	10823	20
1009	10827	21
1009	10887	22
1009	10830	23
1009	10890	24
1009	10815	25
1009	10859	26
1009	10816	27
1009	10807	28
1009	10846	29
1009	10824	30
1009	10863	31
1009	10835	32
1009	10818	33
1009	10819	34
1009	10804	35
1009	10900	36
1009	10802	37
1009	10883	38
1009	10813	39
1009	10885	40
1009	10836	41
1009	10845	42
1009	10841	43
1009	10881	44
1009	10878	45
1009	10857	46
1009	10822	47
1009	10848	48
1009	10867	49
1009	10840	50
1009	10886	51
1009	10852	52
1009	10874	53
1009	10884	54
1009	10838	55
1009	10812	56
1009	10811	57
1009	10860	58
1009	10862	59
1009	10893	60
1009	10847	61
1009	10801	62
1009	10853	63
1009	10866	64
1009	10842	65
1009	10839	66
1009	10895	67
1009	10877	68
1009	10861	69
1009	10814	70
1009	10882	71
1009	10875	72
1009	10833	73
1009	10864	74
1009	10828	75
1009	10843	76
1009	10891	77
1009	10851	78
1009	10894	79
1009	10880	80
1009	10888	81
1009	10869	82
1009	10825	83
1009	10820	84
1009	10854	85
1009	10826	86
1009	10817	87
1009	10844	88
1009	10810	89
1009	10865	90
1009	10837	91
1009	10873	92
1009	10805	93
1009	10834	94
1009	10809	95
1009	10849	96
1009	10831	97
1009	10879	98
1009	10892	99
1009	10899	100
1010	10914	1
1010	10940	2
1010	10912	3
1010	10928	4
1010	10905	5
1010	10901	6
1010	10943	7
1010	10955	8
1010	10908	9
1010	10904	10
1010	10949	11
1010	10957	12
1010	10918	13
1010	10990	14
1010	10929	15
1010	10935	16
1010	10927	17
1010	10982	18
1010	10970	19
1010	10998	20
1010	10910	21
1010	10947	22
1010	10964	23
1010	10963	24
1010	10916	25
1010	10962	26
1010	10937	27
1010	10999	28
1010	10975	29
1010	10986	30
1010	10936	31
1010	10917	32
1010	10952	33
1010	10903	34
1010	10976	35
1010	10951	36
1010	10994	37
1010	10969	38
1010	10907	39
1010	10948	40
1010	10932	41
1010	10988	42
1010	10930	43
1010	10985	44
1010	10953	45
1010	10934	46
1010	10931	47
1010	10919	48
1010	10992	49
1010	10973	50
1010	10984	51
1010	10926	52
1010	10946	53
1010	10991	54
1010	10972	55
1010	10942	56
1010	10983	57
1010	10941	58
1010	10974	59
1010	10980	60
1010	10966	61
1010	10996	62
1010	10965	63
1010	10920	64
1010	10993	65
1010	10923	66
1010	10921	67
1010	10911	68
1010	10967	69
1010	10995	70
1010	10906	71
1010	10968	72
1010	10960	73
1010	10977	74
1010	10961	75
1010	10989	76
1010	10979	77
1010	10945	78
1010	10913	79
1010	10956	80
1010	10938	81
1010	10958	82
1010	10971	83
1010	10909	84
1010	10924	85
1010	10933	86
1010	10959	87
1010	10950	88
1010	10987	89
1010	10915	90
1010	11000	91
1010	10981	92
1010	10944	93
1010	10939	94
1010	10922	95
1010	10997	96
1010	10902	97
1010	10954	98
1010	10978	99
1010	10925	100
1011	11081	1
1011	11031	2
1011	11033	3
1011	11035	4
1011	11041	5
1011	11089	6
1011	11059	7
1011	11074	8
1011	11007	9
1011	11006	10
1011	11085	11
1011	11008	12
1011	11034	13
1011	11060	14
1011	11014	15
1011	11067	16
1011	11012	17
1011	11029	18
1011	11037	19
1011	11086	20
1011	11095	21
1011	11049	22
1011	11050	23
1011	11046	24
1011	11097	25
1011	11098	26
1011	11061	27
1011	11083	28
1011	11003	29
1011	11065	30
1011	11058	31
1011	11004	32
1011	11094	33
1011	11079	34
1011	11026	35
1011	11009	36
1011	11020	37
1011	11070	38
1011	11099	39
1011	11022	40
1011	11100	41
1011	11016	42
1011	11021	43
1011	11047	44
1011	11005	45
1011	11057	46
1011	11062	47
1011	11027	48
1011	11077	49
1011	11053	50
1011	11076	51
1011	11092	52
1011	11082	53
1011	11055	54
1011	11023	55
1011	11002	56
1011	11017	57
1011	11075	58
1011	11044	59
1011	11052	60
1011	11078	61
1011	11054	62
1011	11013	63
1011	11028	64
1011	11096	65
1011	11015	66
1011	11032	67
1011	11040	68
1011	11042	69
1011	11068	70
1011	11071	71
1011	11001	72
1011	11066	73
1011	11088	74
1011	11011	75
1011	11010	76
1011	11090	77
1011	11045	78
1011	11024	79
1011	11038	80
1011	11084	81
1011	11048	82
1011	11030	83
1011	11036	84
1011	11080	85
1011	11051	86
1011	11093	87
1011	11025	88
1011	11018	89
1011	11069	90
1011	11039	91
1011	11072	92
1011	11043	93
1011	11019	94
1011	11073	95
1011	11091	96
1011	11087	97
1011	11063	98
1011	11056	99
1011	11064	100
1012	11135	1
1012	11113	2
1012	11181	3
1012	11118	4
1012	11197	5
1012	11117	6
1012	11137	7
1012	11180	8
1012	11128	9
1012	11178	10
1012	11103	11
1012	11114	12
1012	11190	13
1012	11110	14
1012	11188	15
1012	11168	16
1012	11170	17
1012	11126	18
1012	11150	19
1012	11148	20
1012	11161	21
1012	11189	22
1012	11166	23
1012	11151	24
1012	11175	25
1012	11174	26
1012	11187	27
1012	11196	28
1012	11115	29
1012	11193	30
1012	11164	31
1012	11157	32
1012	11123	33
1012	11147	34
1012	11171	35
1012	11169	36
1012	11106	37
1012	11127	38
1012	11191	39
1012	11125	40
1012	11122	41
1012	11139	42
1012	11162	43
1012	11200	44
1012	11134	45
1012	11155	46
1012	11145	47
1012	11177	48
1012	11136	49
1012	11192	50
1012	11129	51
1012	11131	52
1012	11186	53
1012	11195	54
1012	11109	55
1012	11105	56
1012	11144	57
1012	11172	58
1012	11183	59
1012	11194	60
1012	11152	61
1012	11102	62
1012	11111	63
1012	11138	64
1012	11101	65
1012	11143	66
1012	11119	67
1012	11146	68
1012	11121	69
1012	11179	70
1012	11108	71
1012	11112	72
1012	11142	73
1012	11133	74
1012	11185	75
1012	11140	76
1012	11182	77
1012	11124	78
1012	11163	79
1012	11198	80
1012	11132	81
1012	11176	82
1012	11159	83
1012	11149	84
1012	11116	85
1012	11160	86
1012	11173	87
1012	11130	88
1012	11156	89
1012	11199	90
1012	11104	91
1012	11158	92
1012	11154	93
1012	11120	94
1012	11107	95
1012	11141	96
1012	11167	97
1012	11165	98
1012	11153	99
1012	11184	100
1013	11202	1
1013	11298	2
1013	11239	3
1013	11224	4
1013	11289	5
1013	11222	6
1013	11234	7
1013	11254	8
1013	11257	9
1013	11299	10
1013	11215	11
1013	11251	12
1013	11244	13
1013	11278	14
1013	11243	15
1013	11272	16
1013	11216	17
1013	11223	18
1013	11204	19
1013	11207	20
1013	11225	21
1013	11208	22
1013	11273	23
1013	11293	24
1013	11269	25
1013	11241	26
1013	11214	27
1013	11294	28
1013	11248	29
1013	11250	30
1013	11265	31
1013	11283	32
1013	11217	33
1013	11260	34
1013	11290	35
1013	11281	36
1013	11285	37
1013	11291	38
1013	11246	39
1013	11201	40
1013	11242	41
1013	11252	42
1013	11255	43
1013	11219	44
1013	11211	45
1013	11213	46
1013	11261	47
1013	11229	48
1013	11258	49
1013	11226	50
1013	11259	51
1013	11274	52
1013	11275	53
1013	11203	54
1013	11236	55
1013	11210	56
1013	11237	57
1013	11297	58
1013	11220	59
1013	11212	60
1013	11253	61
1013	11231	62
1013	11205	63
1013	11249	64
1013	11295	65
1013	11268	66
1013	11235	67
1013	11227	68
1013	11256	69
1013	11240	70
1013	11209	71
1013	11245	72
1013	11287	73
1013	11271	74
1013	11206	75
1013	11228	76
1013	11266	77
1013	11276	78
1013	11233	79
1013	11267	80
1013	11288	81
1013	11221	82
1013	11247	83
1013	11300	84
1013	11218	85
1013	11263	86
1013	11277	87
1013	11282	88
1013	11262	89
1013	11270	90
1013	11296	91
1013	11264	92
1013	11230	93
1013	11286	94
1013	11238	95
1013	11280	96
1013	11232	97
1013	11284	98
1013	11279	99
1013	11292	100
1014	11360	1
1014	11307	2
1014	11311	3
1014	11324	4
1014	11383	5
1014	11355	6
1014	11399	7
1014	11378	8
1014	11312	9
1014	11308	10
1014	11393	11
1014	11309	12
1014	11382	13
1014	11343	14
1014	11361	15
1014	11371	16
1014	11357	17
1014	11317	18
1014	11364	19
1014	11388	20
1014	11301	21
1014	11392	22
1014	11363	23
1014	11341	24
1014	11325	25
1014	11369	26
1014	11327	27
1014	11322	28
1014	11390	29
1014	11319	30
1014	11377	31
1014	11386	32
1014	11396	33
1014	11373	34
1014	11305	35
1014	11337	36
1014	11332	37
1014	11330	38
1014	11315	39
1014	11385	40
1014	11347	41
1014	11367	42
1014	11366	43
1014	11334	44
1014	11302	45
1014	11362	46
1014	11320	47
1014	11359	48
1014	11339	49
1014	11375	50
1014	11306	51
1014	11310	52
1014	11391	53
1014	11304	54
1014	11318	55
1014	11372	56
1014	11336	57
1014	11326	58
1014	11374	59
1014	11352	60
1014	11368	61
1014	11321	62
1014	11394	63
1014	11353	64
1014	11342	65
1014	11338	66
1014	11376	67
1014	11389	68
1014	11400	69
1014	11331	70
1014	11365	71
1014	11395	72
1014	11313	73
1014	11344	74
1014	11350	75
1014	11333	76
1014	11379	77
1014	11335	78
1014	11351	79
1014	11348	80
1014	11314	81
1014	11329	82
1014	11340	83
1014	11384	84
1014	11345	85
1014	11358	86
1014	11323	87
1014	11387	88
1014	11398	89
1014	11356	90
1014	11354	91
1014	11397	92
1014	11346	93
1014	11381	94
1014	11349	95
1014	11370	96
1014	11316	97
1014	11303	98
1014	11380	99
1014	11328	100
1015	11490	1
1015	11419	2
1015	11471	3
1015	11431	4
1015	11487	5
1015	11448	6
1015	11446	7
1015	11488	8
1015	11410	9
1015	11454	10
1015	11413	11
1015	11401	12
1015	11474	13
1015	11403	14
1015	11491	15
1015	11461	16
1015	11449	17
1015	11494	18
1015	11455	19
1015	11407	20
1015	11420	21
1015	11456	22
1015	11481	23
1015	11475	24
1015	11423	25
1015	11500	26
1015	11453	27
1015	11460	28
1015	11412	29
1015	11444	30
1015	11478	31
1015	11422	32
1015	11477	33
1015	11411	34
1015	11429	35
1015	11484	36
1015	11469	37
1015	11447	38
1015	11437	39
1015	11451	40
1015	11493	41
1015	11440	42
1015	11416	43
1015	11414	44
1015	11458	45
1015	11486	46
1015	11402	47
1015	11441	48
1015	11476	49
1015	11470	50
1015	11472	51
1015	11473	52
1015	11499	53
1015	11489	54
1015	11482	55
1015	11497	56
1015	11408	57
1015	11485	58
1015	11405	59
1015	11459	60
1015	11479	61
1015	11464	62
1015	11483	63
1015	11439	64
1015	11450	65
1015	11409	66
1015	11406	67
1015	11452	68
1015	11492	69
1015	11426	70
1015	11438	71
1015	11467	72
1015	11498	73
1015	11415	74
1015	11495	75
1015	11427	76
1015	11417	77
1015	11425	78
1015	11421	79
1015	11496	80
1015	11466	81
1015	11443	82
1015	11463	83
1015	11468	84
1015	11435	85
1015	11432	86
1015	11404	87
1015	11424	88
1015	11434	89
1015	11480	90
1015	11465	91
1015	11428	92
1015	11462	93
1015	11418	94
1015	11457	95
1015	11442	96
1015	11430	97
1015	11436	98
1015	11433	99
1015	11445	100
1016	11501	1
1016	11574	2
1016	11549	3
1016	11553	4
1016	11502	5
1016	11508	6
1016	11597	7
1016	11518	8
1016	11520	9
1016	11504	10
1016	11552	11
1016	11505	12
1016	11519	13
1016	11514	14
1016	11511	15
1016	11568	16
1016	11554	17
1016	11539	18
1016	11592	19
1016	11585	20
1016	11572	21
1016	11569	22
1016	11522	23
1016	11596	24
1016	11513	25
1016	11544	26
1016	11525	27
1016	11550	28
1016	11565	29
1016	11548	30
1016	11561	31
1016	11577	32
1016	11512	33
1016	11594	34
1016	11537	35
1016	11598	36
1016	11533	37
1016	11531	38
1016	11580	39
1016	11588	40
1016	11526	41
1016	11564	42
1016	11536	43
1016	11566	44
1016	11528	45
1016	11578	46
1016	11507	47
1016	11567	48
1016	11570	49
1016	11575	50
1016	11590	51
1016	11579	52
1016	11535	53
1016	11540	54
1016	11555	55
1016	11534	56
1016	11586	57
1016	11557	58
1016	11593	59
1016	11571	60
1016	11517	61
1016	11587	62
1016	11515	63
1016	11600	64
1016	11547	65
1016	11516	66
1016	11558	67
1016	11559	68
1016	11583	69
1016	11576	70
1016	11562	71
1016	11538	72
1016	11532	73
1016	11556	74
1016	11510	75
1016	11506	76
1016	11563	77
1016	11584	78
1016	11582	79
1016	11521	80
1016	11546	81
1016	11527	82
1016	11530	83
1016	11529	84
1016	11542	85
1016	11524	86
1016	11503	87
1016	11591	88
1016	11541	89
1016	11599	90
1016	11551	91
1016	11509	92
1016	11595	93
1016	11523	94
1016	11589	95
1016	11581	96
1016	11573	97
1016	11560	98
1016	11543	99
1016	11545	100
1017	11604	1
1017	11696	2
1017	11655	3
1017	11659	4
1017	11660	5
1017	11670	6
1017	11615	7
1017	11675	8
1017	11668	9
1017	11647	10
1017	11686	11
1017	11651	12
1017	11699	13
1017	11687	14
1017	11690	15
1017	11674	16
1017	11682	17
1017	11656	18
1017	11601	19
1017	11652	20
1017	11664	21
1017	11631	22
1017	11672	23
1017	11648	24
1017	11605	25
1017	11663	26
1017	11640	27
1017	11653	28
1017	11673	29
1017	11611	30
1017	11689	31
1017	11625	32
1017	11694	33
1017	11669	34
1017	11649	35
1017	11635	36
1017	11683	37
1017	11645	38
1017	11606	39
1017	11646	40
1017	11700	41
1017	11613	42
1017	11676	43
1017	11695	44
1017	11654	45
1017	11691	46
1017	11602	47
1017	11610	48
1017	11626	49
1017	11678	50
1017	11639	51
1017	11661	52
1017	11608	53
1017	11657	54
1017	11665	55
1017	11680	56
1017	11662	57
1017	11637	58
1017	11620	59
1017	11643	60
1017	11693	61
1017	11692	62
1017	11671	63
1017	11697	64
1017	11623	65
1017	11679	66
1017	11628	67
1017	11698	68
1017	11636	69
1017	11688	70
1017	11616	71
1017	11619	72
1017	11629	73
1017	11612	74
1017	11650	75
1017	11614	76
1017	11632	77
1017	11618	78
1017	11633	79
1017	11666	80
1017	11667	81
1017	11627	82
1017	11617	83
1017	11644	84
1017	11681	85
1017	11622	86
1017	11630	87
1017	11658	88
1017	11638	89
1017	11684	90
1017	11621	91
1017	11641	92
1017	11685	93
1017	11607	94
1017	11634	95
1017	11642	96
1017	11609	97
1017	11677	98
1017	11624	99
1017	11603	100
1018	11740	1
1018	11759	2
1018	11796	3
1018	11731	4
1018	11788	5
1018	11728	6
1018	11745	7
1018	11800	8
1018	11781	9
1018	11763	10
1018	11747	11
1018	11701	12
1018	11771	13
1018	11785	14
1018	11750	15
1018	11738	16
1018	11778	17
1018	11741	18
1018	11702	19
1018	11735	20
1018	11791	21
1018	11730	22
1018	11718	23
1018	11797	24
1018	11770	25
1018	11793	26
1018	11792	27
1018	11755	28
1018	11708	29
1018	11751	30
1018	11768	31
1018	11709	32
1018	11710	33
1018	11772	34
1018	11733	35
1018	11784	36
1018	11742	37
1018	11714	38
1018	11717	39
1018	11782	40
1018	11729	41
1018	11737	42
1018	11706	43
1018	11789	44
1018	11780	45
1018	11746	46
1018	11732	47
1018	11764	48
1018	11711	49
1018	11786	50
