       16384          512        1687.392            134217728             33554432
       16384         1024        3374.504            268435456             67108864
       23170            1           5.092               370720                92680
       23170            2           9.618               741440               185360
       23170            4          19.577              1482880               370720
       23170            8          37.472              2965760               741440
       23170           16          76.070              5931520              1482880
       23170           32         150.573             11863040              2965760
       23170           64         301.559             23726080              5931520
       23170          128         622.162             47452160             11863040
       23170          256        1191.231             94904320             23726080
       23170          512        2424.739            189808640             47452160
       32768            1           7.401               524288               131072
       32768            2          14.409              1048576               262144
       32768            4          28.592              2097152               524288
       32768            8          56.480              4194304              1048576
       32768           16         111.961              8388608              2097152
       32768           32         221.943             16777216              4194304
       32768           64         447.478             33554432              8388608
       32768          128         853.050             67108864             16777216
       32768          256        1751.535            134217728             33554432
       32768          512        3584.901            268435456             67108864
       46341            1          17.995               741456               185364
       46341            2          35.967              1482912               370728
       46341            4          71.190              2965824               741456
       46341            8         138.358              5931648              1482912
       46341           16         279.784             11863296              2965824
       46341           32         554.943             23726592              5931648
       46341           64        1131.586             47453184             11863296
       46341          128        2170.000             94906368             23726592
       46341          256        4496.383            189812736             47453184
       65536            1          28.697              1048576               262144
       65536            2          56.660              2097152               524288
       65536            4         112.362              4194304              1048576
       65536            8         216.629              8388608              2097152
       65536           16         450.114             16777216              4194304
       65536           32         897.878             33554432              8388608
       65536           64        1708.872             67108864             16777216
       65536          128        3452.401            134217728             33554432
       65536          256        6962.141            268435456             67108864
       92682            1          41.315              1482912               370728
       92682            2          78.759              2965824               741456
       92682            4         156.428              5931648              1482912
       92682            8         317.346             11863296              2965824
       92682           16         614.683             23726592              5931648
       92682           32        1228.058             47453184             11863296
       92682           64        2478.190             94906368             23726592
       92682          128        5071.934            189812736             47453184
      131072            1          58.222              2097152               524288
      131072            2         111.479              4194304              1048576
      131072            4         221.767              8388608              2097152
      131072            8         441.500             16777216              4194304
      131072           16         859.897             33554432              8388608
      131072           32        1739.211             67108864             16777216
      131072           64        3481.282            134217728             33554432
      131072          128        6855.958            268435456             67108864
      185364            1          80.334              2965824               741456
      185364            2         166.338              5931648              1482912
      185364            4         316.845             11863296              2965824
      185364            8         619.844             23726592              5931648
      185364           16        1235.686             47453184             11863296
      185364           32        2492.575             94906368             23726592
      185364           64        4839.579            189812736             47453184
      262144            1         115.844              4194304              1048576
      262144            2         227.173              8388608              2097152
      262144            4         463.711             16777216              4194304
      262144            8         880.475             33554432              8388608
      262144           16        1759.456             67108864             16777216
      262144           32        3469.613            134217728             33554432
      262144           64        6869.834            268435456             67108864
      370728            1         164.496              5931648              1482912
      370728            2         317.259             11863296              2965824
      370728            4         625.500             23726592              5931648
      370728            8        1226.199             47453184             11863296
      370728           16        2482.367             94906368             23726592
      370728           32        5060.112            189812736             47453184
      524288            1         229.875              8388608              2097152
      524288            2         461.932             16777216              4194304
      524288            4         901.337             33554432              8388608
      524288            8        1821.493             67108864             16777216
      524288           16        3529.032            134217728             33554432
      524288           32        7084.265            268435456             67108864
      741455            1         329.014             11863280              2965820
      741455            2         644.891             23726560              5931640
      741455            4        1247.884             47453120             11863280
      741455            8        2506.065             94906240             23726560
      741455           16        5050.091            189812480             47453120
     1048576            1         472.598             16777216              4194304
     1048576            2         920.561             33554432              8388608
     1048576            4        1817.123             67108864             16777216
     1048576            8        3668.364            134217728             33554432
     1048576           16        7231.177            268435456             67108864
     1482910            1        1190.252             23726560              5931640
     1482910            2        2364.505             47453120             11863280
     1482910            4        4513.970             94906240             23726560
     1482910            8        9064.953            189812480             47453120
     2097152            1        1855.107             33554432              8388608
     2097152            2        3677.010             67108864             16777216
     2097152            4        7025.304            134217728             33554432
     2097152            8       14299.190            268435456             67108864
     2965821            1        2601.867             47453136             11863284
     2965821            2        5023.065             94906272             23726568
     2965821            4        9671.625            189812544             47453136
     4194304            1        3682.244             67108864             16777216
     4194304            2        7262.580            134217728             33554432
     4194304            4       14156.846            268435456             67108864
     5931642            1        5337.926             94906272             23726568
     5931642            2       10441.724            189812544             47453136
     8388608            1        7145.261            134217728             33554432
     8388608            2       14989.673            268435456             67108864
    11863283            1       10533.933            189812528             47453132
    16777216            1       14723.317            268435456             67108864
