        1448          128         231.896              2965504             11862016
        1448          256         463.576              5931008             23724032
        1448          512         926.937             11862016             47448064
        1448         1024        1853.657             23724032             94896128
        2048            1           2.723                32768               131072
        2048            2           5.333                65536               262144
        2048            4          10.492               131072               524288
        2048            8          20.757               262144              1048576
        2048           16          41.251               524288              2097152
        2048           32          82.219              1048576              4194304
        2048           64         164.143              2097152              8388608
        2048          128         327.985              4194304             16777216
        2048          256         655.666              8388608             33554432
        2048          512        1311.027             16777216             67108864
        2048         1024        2621.747             33554432            134217728
        2896            1           3.851                46336               185344
        2896            2           7.542                92672               370688
        2896            4          14.836               185344               741376
        2896            8          29.351               370688              1482752
        2896           16          58.332               741376              2965504
        2896           32         116.263              1482752              5931008
        2896           64         232.109              2965504             11862016
        2896          128         463.791              5931008             23724032
        2896          256         927.153             11862016             47448064
        2896          512        1853.874             23724032             94896128
        2896         1024        3707.314             47448064            189792256
        4096            1           5.447                65536               262144
        4096            2          10.667               131072               524288
        4096            4          20.984               262144              1048576
        4096            8          41.514               524288              2097152
        4096           16          82.502              1048576              4194304
        4096           32         164.438              2097152              8388608
        4096           64         328.286              4194304             16777216
        4096          128         655.970              8388608             33554432
        4096          256        1311.332             16777216             67108864
        4096          512        2622.053             33554432            134217728
        4096         1024        5243.494             67108864            268435456
        5793            1           7.703                92688               370752
        5793            2          15.086               185376               741504
        5793            4          29.677               370752              1483008
        5793            8          58.713               741504              2966016
        5793           16         116.684              1483008              5932032
        5793           32         232.566              2966016             11864064
        5793           64         464.297              5932032             23728128
        5793          128         927.743             11864064             47456256
        5793          256        1854.626             23728128             94912512
        5793          512        3708.387             47456256            189825024
        5793         1024        7415.908             94912512            379650048
        8192            1          10.894               131072               524288
        8192            2          21.333               262144              1048576
        8192            4          41.967               524288              2097152
        8192            8          83.027              1048576              4194304
        8192           16         165.005              2097152              8388608
        8192           32         328.876              4194304             16777216
        8192           64         656.572              8388608             33554432
        8192          128        1311.940             16777216             67108864
        8192          256        2622.665             33554432            134217728
        8192          512        5244.107             67108864            268435456
        8192         1024       10486.988            134217728            536870912
       11585            1          15.406               185360               741440
       11585            2          30.169               370720              1482880
       11585            4          59.349               741440              2965760
       11585            8         117.416              1482880              5931520
       11585           16         233.347              2965760             11863040
       11585           32         465.091              5931520             23726080
       11585           64         928.514             11863040             47452160
       11585          128        1855.326             23726080             94904320
       11585          256        3708.932             47452160            189808640
       11585          512        7416.135             94904320            379617280
       11585         1024       14830.536            189808640            759234560
       16384            1          21.787               262144              1048576
       16384            2          42.667               524288              2097152
       16384            4          83.934              1048576              4194304
       16384            8         166.054              2097152              8388608
       16384           16         330.009              4194304             16777216
       16384           32         657.752              8388608             33554432
       16384           64        1313.144             16777216             67108864
       16384          128        2623.881             33554432            134217728
       16384          256        5245.329             67108864            268435456
       16384          512       10488.213            134217728            536870912
       16384         1024       20973.975            268435456           1073741824
       23170            1          30.811               370720              1482880
       23170            2          60.339               741440              2965760
       23170            4         118.699              1482880              5931520
       23170            8         234.831              2965760             11863040
       23170           16         466.694              5931520             23726080
       23170           32         930.182             11863040             47452160
       23170           64        1857.028             23726080             94904320
       23170          128        3710.652             47452160            189808640
       23170          256        7417.864             94904320            379617280
       23170          512       14832.270            189808640            759234560
       32768            1          43.574               524288              2097152
       32768            2          85.333              1048576              4194304
       32768            4         167.869              2097152              8388608
       32768            8         332.108              4194304             16777216
       32768           16         660.019              8388608             33554432
       32768           32        1315.504             16777216             67108864
       32768           64        2626.289             33554432            134217728
       32768          128        5247.762             67108864            268435456
       32768          256       10490.658            134217728            536870912
       32768          512       20976.427            268435456           1073741824
       46341            1          61.624               741456              2965824
       46341            2         120.680              1482912              5931648
       46341            4         237.403              2965824             11863296
       46341            8         469.672              5931648             23726592
       46341           16         933.409             11863296             47453184
       46341           32        1860.405             23726592             94906368
       46341           64        3714.137             47453184            189812736
       46341          128        7421.464             94906368            379625472
       46341          256       14836.047            189812736            759250944
       65536            1          87.149              1048576              4194304
       65536            2         170.667              2097152              8388608
       65536            4         335.738              4194304             16777216
       65536            8         664.216              8388608             33554432
       65536           16        1320.038             16777216             67108864
       65536           32        2631.007             33554432            134217728
       65536           64        5252.577             67108864            268435456
       65536          128       10495.523            134217728            536870912
       65536          256       20981.317            268435456           1073741824
       92682            1         123.247              1482912              5931648
       92682            2         241.359              2965824             11863296
       92682            4         474.805              5931648             23726592
       92682            8         939.345             11863296             47453184
       92682           16        1866.818             23726592             94906368
       92682           32        3720.810             47453184            189812736
       92682           64        7428.274             94906368            379625472
       92682          128       14842.927            189812736            759250944
      131072            1         174.298              2097152              8388608
      131072            2         341.333              4194304             16777216
      131072            4         671.475              8388608             33554432
      131072            8        1328.432             16777216             67108864
      131072           16        2640.076             33554432            134217728
      131072           32        5262.015             67108864            268435456
      131072           64       10505.154            134217728            536870912
      131072          128       20991.047            268435456           1073741824
      185364            1         246.495              2965824             11863296
      185364            2         482.719              5931648             23726592
      185364            4         949.611             11863296             47453184
      185364            8        1878.689             23726592             94906368
      185364           16        3733.635             47453184            189812736
      185364           32        7441.620             94906368            379625472
      185364           64       14856.547            189812736            759250944
      262144            1         348.596              4194304             16777216
      262144            2         682.667              8388608             33554432
      262144            4        1342.951             16777216             67108864
      262144            8        2656.865             33554432            134217728
      262144           16        5280.152             67108864            268435456
      262144           32       10524.029            134217728            536870912
      262144           64       21010.308            268435456           1073741824
      370728            1         492.989              5931648             23726592
      370728            2         965.438             11863296             47453184
      370728            4        1899.221             23726592             94906368
      370728            8        3757.378             47453184            189812736
      370728           16        7467.270             94906368            379625472
      370728           32       14883.241            189812736            759250944
      524288            1         697.191              8388608             33554432
      524288            2        1365.333             16777216             67108864
      524288            4        2685.902             33554432            134217728
      524288            8        5313.730             67108864            268435456
      524288           16       10560.303            134217728            536870912
      524288           32       21048.058            268435456           1073741824
      741455            1         985.977             11863280             47453120
      741455            2        1930.872             23726560             94906240
      741455            4        3798.438             47453120            189812480
      741455            8        7514.747             94906240            379624960
      741455           16       14934.520            189812480            759249920
     1048576            1        1394.383             16777216             67108864
     1048576            2        2730.667             33554432            134217728
     1048576            4        5371.803             67108864            268435456
     1048576            8       10627.459            134217728            536870912
     1048576           16       21120.607            268435456           1073741824
     1482910            1        1971.955             23726560             94906240
     1482910            2        3861.745             47453120            189812480
     1482910            4        7596.875             94906240            379624960
     1482910            8       15029.493            189812480            759249920
     2097152            1        2788.766             33554432            134217728
     2097152            2        5461.333             67108864            268435456
     2097152            4       10743.607            134217728            536870912
     2097152            8       21254.919            268435456           1073741824
     2965821            1        3943.911             47453136            189812544
     2965821            2        7723.492             94906272            379625088
     2965821            4       15193.755            189812544            759250176
     4194304            1        5577.532             67108864            268435456
     4194304            2       10922.667            134217728            536870912
     4194304            4       21487.213            268435456           1073741824
     5931642            1        7887.822             94906272            379625088
     5931642            2       15446.984            189812544            759250176
     8388608            1       11155.064            134217728            536870912
     8388608            2       21845.333            268435456           1073741824
    11863283            1       15775.642            189812528            759250112
    16777216            1       22310.128            268435456           1073741824
