        1448            8           0.969               185344                11584
        1448           16           1.955               370688                23168
        1448           32           3.766               741376                46336
        1448           64           7.512              1482752                92672
        1448          128          15.333              2965504               185344
        1448          256          30.538              5931008               370688
        1448          512          61.900             11862016               741376
        1448         1024         119.427             23724032              1482752
        2048            1           0.177                32768                 2048
        2048            2           0.348                65536                 4096
        2048            4           0.704               131072                 8192
        2048            8           1.326               262144                16384
        2048           16           2.718               524288                32768
        2048           32           5.311              1048576                65536
        2048           64          10.677              2097152               131072
        2048          128          21.749              4194304               262144
        2048          256          43.769              8388608               524288
        2048          512          85.427             16777216              1048576
        2048         1024         165.454             33554432              2097152
        2896            1           0.246                46336                 2896
        2896            2           0.489                92672                 5792
        2896            4           0.977               185344                11584
        2896            8           1.905               370688                23168
        2896           16           3.801               741376                46336
        2896           32           7.346              1482752                92672
        2896           64          15.335              2965504               185344
        2896          128          30.139              5931008               370688
        2896          256          61.561             11862016               741376
        2896          512         121.545             23724032              1482752
        2896         1024         252.145             47448064              2965504
        4096            1           0.364                65536                 4096
        4096            2           0.707               131072                 8192
        4096            4           1.417               262144                16384
        4096            8           2.830               524288                32768
        4096           16           5.550              1048576                65536
        4096           32          11.136              2097152               131072
        4096           64          22.267              4194304               262144
        4096          128          44.612              8388608               524288
        4096          256          89.852             16777216              1048576
        4096          512         178.665             33554432              2097152
        4096         1024         362.524             67108864              4194304
        5793            1           1.071                92688                 5793
        5793            2           2.061               185376                11586
        5793            4           4.177               370752                23172
        5793            8           8.067               741504                46344
        5793           16          16.582              1483008                92688
        5793           32          32.375              2966016               185376
        5793           64          64.229              5932032               370752
        5793          128         126.837             11864064               741504
        5793          256         259.591             23728128              1483008
        5793          512         500.551             47456256              2966016
        5793         1024        1012.788             94912512              5932032
        8192            1           1.802               131072                 8192
        8192            2           3.529               262144                16384
        8192            4           6.944               524288                32768
        8192            8          13.614              1048576                65536
        8192           16          26.579              2097152               131072
        8192           32          54.141              4194304               262144
        8192           64         107.761              8388608               524288
        8192          128         210.209             16777216              1048576
        8192          256         419.451             33554432              2097152
        8192          512         871.333             67108864              4194304
        8192         1024        1757.785            134217728              8388608
       11585            1           2.538               185360                11585
       11585            2           4.941               370720                23170
       11585            4           9.812               741440                46340
       11585            8          19.416              1482880                92680
       11585           16          38.543              2965760               185360
       11585           32          76.524              5931520               370720
       11585           64         148.469             11863040               741440
       11585          128         296.214             23726080              1482880
       11585          256         597.397             47452160              2965760
       11585          512        1225.782             94904320              5931520
       11585         1024        2484.131            189808640             11863040
       16384            1           3.632               262144                16384
       16384            2           6.987               524288                32768
       16384            4          13.990              1048576                65536
       16384            8          27.422              2097152               131072
       16384           16          55.389              4194304               262144
       16384           32         108.785              8388608               524288
       16384           64         216.954             16777216              1048576
       16384          128         435.461             33554432              2097152
       16384          256         860.292             67108864              4194304
       16384          512        1710.090            134217728              8388608
       16384         1024        3477.627            268435456             16777216
       23170            1           4.838               370720                23170
       23170            2           9.801               741440                46340
       23170            4          19.355              1482880                92680
       23170            8          39.897              2965760               185360
       23170           16          77.752              5931520               370720
       23170           32         148.890             11863040               741440
       23170           64         311.241             23726080              1482880
       23170          128         618.932             47452160              2965760
       23170          256        1217.828             94904320              5931520
       23170          512        2486.160            189808640             11863040
       32768            1           7.219               524288                32768
       32768            2          14.264              1048576                65536
       32768            4          27.756              2097152               131072
       32768            8          57.695              4194304               262144
       32768           16         110.737              8388608               524288
       32768           32         216.388             16777216              1048576
       32768           64         433.346             33554432              2097152
       32768          128         890.531             67108864              4194304
       32768          256        1780.742            134217728              8388608
       32768          512        3522.231            268435456             16777216
       46341            1          18.682               741456                46341
       46341            2          36.642              1482912                92682
       46341            4          68.757              2965824               185364
       46341            8         139.616              5931648               370728
       46341           16         276.961             11863296               741456
       46341           32         543.336             23726592              1482912
       46341           64        1130.828             47453184              2965824
       46341          128        2211.104             94906368              5931648
       46341          256        4382.999            189812736             11863296
       65536            1          29.163              1048576                65536
       65536            2          56.682              2097152               131072
       65536            4         110.371              4194304               262144
       65536            8         222.122              8388608               524288
       65536           16         433.212             16777216              1048576
       65536           32         891.739             33554432              2097152
       65536           64        1727.357             67108864              4194304
       65536          128        3421.963            134217728              8388608
       65536          256        7025.132            268435456             16777216
       92682            1          40.593              1482912                92682
       92682            2          79.642              2965824               185364
       92682            4         160.684              5931648               370728
       92682            8         315.258             11863296               741456
       92682           16         619.496             23726592              1482912
       92682           32        1207.294             47453184              2965824
       92682           64        2469.148             94906368              5931648
       92682          128        4962.054            189812736             11863296
      131072            1          57.389              2097152               131072
      131072            2         113.035              4194304               262144
      131072            4         220.578              8388608               524288
      131072            8         435.946             16777216              1048576
      131072           16         883.771             33554432              2097152
      131072           32        1747.673             67108864              4194304
      131072           64        3523.524            134217728              8388608
      131072          128        7145.658            268435456             16777216
      185364            1          83.085              2965824               185364
      185364            2         161.543              5931648               370728
      185364            4         311.558             11863296               741456
      185364            8         621.193             23726592              1482912
      185364           16        1226.002             47453184              2965824
      185364           32        2466.084             94906368              5931648
      185364           64        4981.115            189812736             11863296
      262144            1         115.798              4194304               262144
      262144            2         226.051              8388608               524288
      262144            4         449.609             16777216              1048576
      262144            8         885.666             33554432              2097152
      262144           16        1759.067             67108864              4194304
      262144           32        3439.561            134217728              8388608
      262144           64        7010.066            268435456             16777216
      370728            1         160.973              5931648               370728
      370728            2         326.644             11863296               741456
      370728            4         633.444             23726592              1482912
      370728            8        1266.497             47453184              2965824
      370728           16        2454.742             94906368              5931648
      370728           32        4987.223            189812736             11863296
      524288            1         239.731              8388608               524288
      524288            2         458.606             16777216              1048576
      524288            4         887.753             33554432              2097152
      524288            8        1732.917             67108864              4194304
      524288           16        3496.015            134217728              8388608
      524288           32        6881.123            268435456             16777216
      741455            1         328.890             11863280               741455
      741455            2         636.030             23726560              1482910
      741455            4        1274.313             47453120              2965820
      741455            8        2494.162             94906240              5931640
      741455           16        5078.581            189812480             11863280
     1048576            1         464.826             16777216              1048576
     1048576            2         922.728             33554432              2097152
     1048576            4        1859.373             67108864              4194304
     1048576            8        3671.228            134217728              8388608
     1048576           16        7301.007            268435456             16777216
     1482910            1        1145.311             23726560              1482910
     1482910            2        2367.176             47453120              2965820
     1482910            4        4584.446             94906240              5931640
     1482910            8        8932.587            189812480             11863280
     2097152            1        1860.408             33554432              2097152
     2097152            2        3730.608             67108864              4194304
     2097152            4        7303.057            134217728              8388608
     2097152            8       14213.025            268435456             16777216
     2965821            1        2609.738             47453136              2965821
     2965821            2        5254.223             94906272              5931642
     2965821            4       10251.977            189812544             11863284
     4194304            1        3760.068             67108864              4194304
     4194304            2        7242.969            134217728              8388608
     4194304            4       14282.261            268435456             16777216
     5931642            1        5225.651             94906272              5931642
     5931642            2       10199.444            189812544             11863284
     8388608            1        7159.418            134217728              8388608
     8388608            2       14664.611            268435456             16777216
    11863283            1       10346.478            189812528             11863283
    16777216            1       14870.017            268435456             16777216
