      185364            8         619.602             23726592             11863296
      185364           16        1237.547             47453184             23726592
      185364           32        2410.742             94906368             47453184
      185364           64        4853.952            189812736             94906368
      262144            1         119.035              4194304              2097152
      262144            2         223.924              8388608              4194304
      262144            4         439.266             16777216              8388608
      262144            8         877.826             33554432             16777216
      262144           16        1742.075             67108864             33554432
      262144           32        3497.515            134217728             67108864
      262144           64        6883.967            268435456            134217728
      370728            1         165.416              5931648              2965824
      370728            2         328.065             11863296              5931648
      370728            4         630.455             23726592             11863296
      370728            8        1256.796             47453184             23726592
      370728           16        2440.483             94906368             47453184
      370728           32        5129.350            189812736             94906368
      524288            1         236.410              8388608              4194304
      524288            2         454.838             16777216              8388608
      524288            4         879.350             33554432             16777216
      524288            8        1744.277             67108864             33554432
      524288           16        3514.504            134217728             67108864
      524288           32        7103.427            268435456            134217728
      741455            1         335.726             11863280              5931640
      741455            2         662.784             23726560             11863280
      741455            4        1297.612             47453120             23726560
      741455            8        2451.819             94906240             47453120
      741455           16        4910.711            189812480             94906240
     1048576            1         481.404             16777216              8388608
     1048576            2         914.541             33554432             16777216
     1048576            4        1826.583             67108864             33554432
     1048576            8        3522.978            134217728             67108864
     1048576           16        6977.291            268435456            134217728
     1482910            1        1155.386             23726560             11863280
     1482910            2        2279.523             47453120             23726560
     1482910            4        4508.508             94906240             47453120
     1482910            8        8942.307            189812480             94906240
     2097152            1        1857.226             33554432             16777216
     2097152            2        3673.300             67108864             33554432
     2097152            4        7253.485            134217728             67108864
     2097152            8       14150.443            268435456            134217728
     2965821            1        2653.592             47453136             23726568
     2965821            2        5240.394             94906272             47453136
     2965821            4       10225.566            189812544             94906272
     4194304            1        3770.548             67108864             33554432
     4194304            2        7271.738            134217728             67108864
     4194304            4       13865.311            268435456            134217728
     5931642            1        5306.563             94906272             47453136
     5931642            2       10473.164            189812544             94906272
     8388608            1        7562.557            134217728             67108864
     8388608            2       14523.145            268435456            134217728
    11863283            1       10611.789            189812528             94906264
    16777216            1       14950.092            268435456            134217728
