        1024           64          20.518              1048576              1048576
        1024          128          40.998              2097152              2097152
        1024          256          81.958              4194304              4194304
        1024          512         163.878              8388608              8388608
        1024         1024         327.718             16777216             16777216
        1448            1           0.481                23168                23168
        1448            2           0.943                46336                46336
        1448            4           1.855                92672                92672
        1448            8           3.669               185344               185344
        1448           16           7.291               370688               370688
        1448           32          14.533               741376               741376
        1448           64          29.014              1482752              1482752
        1448          128          57.974              2965504              2965504
        1448          256         115.894              5931008              5931008
        1448          512         231.734             11862016             11862016
        1448         1024         463.414             23724032             23724032
        2048            1           0.681                32768                32768
        2048            2           1.333                65536                65536
        2048            4           2.623               131072               131072
        2048            8           5.189               262144               262144
        2048           16          10.313               524288               524288
        2048           32          20.555              1048576              1048576
        2048           64          41.036              2097152              2097152
        2048          128          81.996              4194304              4194304
        2048          256         163.917              8388608              8388608
        2048          512         327.757             16777216             16777216
        2048         1024         655.437             33554432             33554432
        2896            1           0.963                46336                46336
        2896            2           1.885                92672                92672
        2896            4           3.709               185344               185344
        2896            8           7.338               370688               370688
        2896           16          14.583               741376               741376
        2896           32          29.066              1482752              1482752
        2896           64          58.027              2965504              2965504
        2896          128         115.948              5931008              5931008
        2896          256         231.788             11862016             11862016
        2896          512         463.468             23724032             23724032
        2896         1024         926.829             47448064             47448064
        4096            1           1.362                65536                65536
        4096            2           2.667               131072               131072
        4096            4           5.246               262144               262144
        4096            8          10.378               524288               524288
        4096           16          20.626              1048576              1048576
        4096           32          41.109              2097152              2097152
        4096           64          82.072              4194304              4194304
        4096          128         163.993              8388608              8388608
        4096          256         327.833             16777216             16777216
        4096          512         655.513             33554432             33554432
        4096         1024        1310.873             67108864             67108864
        5793            1           1.926                92688                92688
        5793            2           3.771               185376               185376
        5793            4           7.419               370752               370752
        5793            8          14.678               741504               741504
        5793           16          29.171              1483008              1483008
        5793           32          58.141              2966016              2966016
        5793           64         116.074              5932032              5932032
        5793          128         231.936             11864064             11864064
        5793          256         463.656             23728128             23728128
        5793          512         927.097             47456256             47456256
        5793         1024        1853.977             94912512             94912512
        8192            1           2.723               131072               131072
        8192            2           5.333               262144               262144
        8192            4          10.492               524288               524288
        8192            8          20.757              1048576              1048576
        8192           16          41.251              2097152              2097152
        8192           32          82.219              4194304              4194304
        8192           64         164.143              8388608              8388608
        8192          128         327.985             16777216             16777216
        8192          256         655.666             33554432             33554432
        8192          512        1311.027             67108864             67108864
        8192         1024        2621.747            134217728            134217728
       11585            1           3.851               185360               185360
       11585            2           7.542               370720               370720
       11585            4          14.837               741440               741440
       11585            8          29.354              1482880              1482880
       11585           16          58.337              2965760              2965760
       11585           32         116.273              5931520              5931520
       11585           64         232.129             11863040             11863040
       11585          128         463.831             23726080             23726080
       11585          256         927.233             47452160             47452160
       11585          512        1854.034             94904320             94904320
       11585         1024        3707.634            189808640            189808640
       16384            1           5.447               262144               262144
       16384            2          10.667               524288               524288
       16384            4          20.984              1048576              1048576
       16384            8          41.514              2097152              2097152
       16384           16          82.502              4194304              4194304
       16384           32         164.438              8388608              8388608
       16384           64         328.286             16777216             16777216
       16384          128         655.970             33554432             33554432
       16384          256        1311.332             67108864             67108864
       16384          512        2622.053            134217728            134217728
       16384         1024        5243.494            268435456            268435456
       23170            1           7.703               370720               370720
       23170            2          15.085               741440               741440
       23170            4          29.675              1482880              1482880
       23170            8          58.708              2965760              2965760
       23170           16         116.674              5931520              5931520
       23170           32         232.546             11863040             11863040
       23170           64         464.257             23726080             23726080
       23170          128         927.663             47452160             47452160
       23170          256        1854.466             94904320             94904320
       23170          512        3708.067            189808640            189808640
       32768            1          10.894               524288               524288
       32768            2          21.333              1048576              1048576
       32768            4          41.967              2097152              2097152
       32768            8          83.027              4194304              4194304
       32768           16         165.005              8388608              8388608
       32768           32         328.876             16777216             16777216
       32768           64         656.572             33554432             33554432
       32768          128        1311.940             67108864             67108864
       32768          256        2622.665            134217728            134217728
       32768          512        5244.107            268435456            268435456
       46341            1          18.536               741456               741456
       46341            2          34.300              1482912              1482912
       46341            4          71.079              2965824              2965824
       46341            8         135.176              5931648              5931648
       46341           16         272.941             11863296             11863296
       46341           32         556.724             23726592             23726592
       46341           64        1124.529             47453184             47453184
       46341          128        2207.553             94906368             94906368
       46341          256        4472.805            189812736            189812736
       65536            1          28.963              1048576              1048576
       65536            2          55.599              2097152              2097152
       65536            4         110.191              4194304              4194304
       65536            8         219.743              8388608              8388608
       65536           16         436.460             16777216             16777216
       65536           32         875.202             33554432             33554432
       65536           64        1708.839             67108864             67108864
       65536          128        3467.792            134217728            134217728
       65536          256        7146.037            268435456            268435456
       92682            1          39.911              1482912              1482912
       92682            2          79.148              2965824              2965824
       92682            4         160.327              5931648              5931648
       92682            8         319.025             11863296             11863296
       92682           16         626.873             23726592             23726592
       92682           32        1285.578             47453184             47453184
       92682           64        2515.015             94906368             94906368
       92682          128        4949.980            189812736            189812736
      131072            1          58.364              2097152              2097152
      131072            2         111.021              4194304              4194304
      131072            4         218.999              8388608              8388608
      131072            8         422.889             16777216             16777216
      131072           16         870.502             33554432             33554432
      131072           32        1720.955             67108864             67108864
      131072           64        3425.775            134217728            134217728
      131072          128        6763.241            268435456            268435456
      185364            1          82.806              2965824              2965824
      185364            2         160.591              5931648              5931648
      185364            4         320.101             11863296             11863296
      185364            8         624.666             23726592             23726592
      185364           16        1228.136             47453184             47453184
      185364           32        2493.801             94906368             94906368
      185364           64        5112.414            189812736            189812736
      262144            1         115.894              4194304              4194304
      262144            2         226.816              8388608              8388608
      262144            4         449.175             16777216             16777216
      262144            8         884.646             33554432             33554432
      262144           16        1728.938             67108864             67108864
      262144           32        3498.765            134217728            134217728
      262144           64        7117.219            268435456            268435456
      370728            1         162.986              5931648              5931648
      370728            2         320.605             11863296             11863296
      370728            4         621.235             23726592             23726592
      370728            8        1227.575             47453184             47453184
      370728           16        2511.778             94906368             94906368
      370728           32        4971.422            189812736            189812736
      524288            1         242.947              8388608              8388608
      524288            2         441.531             16777216             16777216
      524288            4         878.380             33554432             33554432
      524288            8        1747.075             67108864             67108864
      524288           16        3598.066            134217728            134217728
      524288           32        6939.819            268435456            268435456
      741455            1         332.254             11863280             11863280
      741455            2         644.679             23726560             23726560
      741455            4        1247.644             47453120             47453120
      741455            8        2515.147             94906240             94906240
      741455           16        4912.067            189812480            189812480
     1048576            1         482.788             16777216             16777216
     1048576            2         954.473             33554432             33554432
     1048576            4        1798.414             67108864             67108864
     1048576            8        3632.966            134217728            134217728
     1048576           16        7017.488            268435456            268435456
     1482910            1        1161.153             23726560             23726560
     1482910            2        2236.302             47453120             47453120
     1482910            4        4535.826             94906240             94906240
     1482910            8        9181.316            189812480            189812480
     2097152            1        1807.907             33554432             33554432
     2097152            2        3647.190             67108864             67108864
     2097152            4        6982.893            134217728            134217728
     2097152            8       14128.952            268435456            268435456
     2965821            1        2657.350             47453136             47453136
     2965821            2        5065.430             94906272             94906272
     2965821            4       10084.308            189812544            189812544
     4194304            1        3661.250             67108864             67108864
     4194304            2        7282.075            134217728            134217728
     4194304            4       14294.339            268435456            268435456
     5931642            1        5132.140             94906272             94906272
     5931642            2       10175.869            189812544            189812544
     8388608            1        7084.108            134217728            134217728
     8388608            2       14893.700            268435456            268435456
    11863283            1       10809.580            189812528            189812528
    16777216            1       15043.192            268435456            268435456
