"chart","age","age_units","gender","measure","measure_units","L","M","S"
"fenton_2013","35.8571428571429","weeks","f","head_circ","cm","1","32.1397809684017","0.0457093153397371"
"fenton_2013","36","weeks","f","head_circ","cm","1","32.2451035227345","0.0454887930301132"
"fenton_2013","36.1428571428571","weeks","f","head_circ","cm","1","32.3489825334668","0.0452681843875151"
"fenton_2013","36.2857142857143","weeks","f","head_circ","cm","1","32.4514422412567","0.0450475858464681"
"fenton_2013","36.4285714285714","weeks","f","head_circ","cm","1","32.5525068867621","0.0448270938414972"
"fenton_2013","36.5714285714286","weeks","f","head_circ","cm","1","32.6522007106409","0.0446068048071281"
"fenton_2013","36.7142857142857","weeks","f","head_circ","cm","1","32.7505479535506","0.0443868151779044"
"fenton_2013","36.8571428571429","weeks","f","head_circ","cm","1","32.8475728561483","0.0441672213883869"
"fenton_2013","37","weeks","f","head_circ","cm","1","32.9432996590908","0.0439481198731375"
"fenton_2013","37.1428571428571","weeks","f","head_circ","cm","1","33.0377526030352","0.0437296070667178"
"fenton_2013","37.2857142857143","weeks","f","head_circ","cm","1","33.1309559286385","0.0435117794036898"
"fenton_2013","37.4285714285714","weeks","f","head_circ","cm","1","33.2229338765577","0.043294733318615"
"fenton_2013","37.5714285714286","weeks","f","head_circ","cm","1","33.3137106874496","0.0430785652460551"
"fenton_2013","37.7142857142857","weeks","f","head_circ","cm","1","33.4033106019719","0.0428633716205653"
"fenton_2013","37.8571428571429","weeks","f","head_circ","cm","1","33.4917578607824","0.042649248876695"
"fenton_2013","38","weeks","f","head_circ","cm","1","33.5790767045389","0.042436293448993"
"fenton_2013","38.1428571428571","weeks","f","head_circ","cm","1","33.6652913738996","0.0422246017720085"
"fenton_2013","38.2857142857143","weeks","f","head_circ","cm","1","33.7504261095222","0.0420142702802903"
"fenton_2013","38.4285714285714","weeks","f","head_circ","cm","1","33.8345051520646","0.0418053954083875"
"fenton_2013","38.5714285714286","weeks","f","head_circ","cm","1","33.9175527421849","0.0415980735908493"
"fenton_2013","38.7142857142857","weeks","f","head_circ","cm","1","33.9995931205394","0.0413924012622319"
"fenton_2013","38.8571428571429","weeks","f","head_circ","cm","1","34.0806505277834","0.0411884748570984"
"fenton_2013","39","weeks","f","head_circ","cm","1","34.160749204572","0.0409863908100122"
"fenton_2013","39.1428571428571","weeks","f","head_circ","cm","1","34.2399133915604","0.0407862455555366"
"fenton_2013","39.2857142857143","weeks","f","head_circ","cm","1","34.3181673294036","0.0405881355282351"
"fenton_2013","39.4285714285714","weeks","f","head_circ","cm","1","34.395535258757","0.0403921571626711"
"fenton_2013","39.5714285714286","weeks","f","head_circ","cm","1","34.4720414202757","0.040198406893407"
"fenton_2013","39.7142857142857","weeks","f","head_circ","cm","1","34.54771005462","0.0400069811549837"
"fenton_2013","39.8571428571429","weeks","f","head_circ","cm","1","34.6225654024551","0.0398179763819207"
"fenton_2013","40","weeks","f","head_circ","cm","1","34.6966317044463","0.0396314890087366"
"fenton_2013","40.1428571428571","weeks","f","head_circ","cm","1","34.7699332012588","0.03944761546995"
"fenton_2013","40.2857142857143","weeks","f","head_circ","cm","1","34.8424941335581","0.0392664522000792"
"fenton_2013","40.4285714285714","weeks","f","head_circ","cm","1","34.9143387420095","0.039088095633643"
"fenton_2013","40.5714285714286","weeks","f","head_circ","cm","1","34.9854909646336","0.0389126393177304"
"fenton_2013","40.7142857142857","weeks","f","head_circ","cm","1","35.0559677786261","0.0387401103885557"
"fenton_2013","40.8571428571429","weeks","f","head_circ","cm","1","35.1257792003572","0.0385704695714582"
"fenton_2013","41","weeks","f","head_circ","cm","1","35.1949349435525","0.0384036747043479"
"fenton_2013","41.1428571428571","weeks","f","head_circ","cm","1","35.2634447219378","0.0382396836251347"
"fenton_2013","41.2857142857143","weeks","f","head_circ","cm","1","35.3313182492388","0.0380784541717286"
"fenton_2013","41.4285714285714","weeks","f","head_circ","cm","1","35.398565239181","0.0379199441820396"
"fenton_2013","41.5714285714286","weeks","f","head_circ","cm","1","35.4651954054932","0.0377641114939647"
"fenton_2013","41.7142857142857","weeks","f","head_circ","cm","1","35.5312184619719","0.0376109139451064"
"fenton_2013","41.8571428571429","weeks","f","head_circ","cm","1","35.5966441224815","0.0374603093727723"
"fenton_2013","42","weeks","f","head_circ","cm","1","35.6614821008895","0.0373122556142571"
"fenton_2013","42.1428571428571","weeks","f","head_circ","cm","1","35.7257421110632","0.0371667105068558"
"fenton_2013","42.2857142857143","weeks","f","head_circ","cm","1","35.78943386687","0.0370236318878631"
"fenton_2013","42.4285714285714","weeks","f","head_circ","cm","1","35.8525670821774","0.0368829775945737"
"fenton_2013","42.5714285714286","weeks","f","head_circ","cm","1","35.9151514708417","0.0367447054643305"
"fenton_2013","42.7142857142857","weeks","f","head_circ","cm","1","35.9771967464658","0.0366087733355759"
"fenton_2013","42.8571428571429","weeks","f","head_circ","cm","1","36.0387126223994","0.0364751390478525"
"fenton_2013","43","weeks","f","head_circ","cm","1","36.0997088119809","0.0363437604407508"
"fenton_2013","43.1428571428571","weeks","f","head_circ","cm","1","36.1601950285488","0.036214595353861"
"fenton_2013","43.2857142857143","weeks","f","head_circ","cm","1","36.2201809854417","0.0360876016267738"
"fenton_2013","43.4285714285714","weeks","f","head_circ","cm","1","36.279676395998","0.0359627370990794"
"fenton_2013","43.5714285714286","weeks","f","head_circ","cm","1","36.3386909735975","0.0358399596101897"
"fenton_2013","43.7142857142857","weeks","f","head_circ","cm","1","36.3972344325655","0.0357192269954117"
"fenton_2013","43.8571428571429","weeks","f","head_circ","cm","1","36.4553164881732","0.0356004970859468"
"fenton_2013","44","weeks","f","head_circ","cm","1","36.512946855733","0.0354837277128183"
"fenton_2013","44.1428571428571","weeks","f","head_circ","cm","1","36.5701352505572","0.0353688767070493"
"fenton_2013","44.2857142857143","weeks","f","head_circ","cm","1","36.6268913879581","0.035255901899663"
"fenton_2013","44.4285714285714","weeks","f","head_circ","cm","1","36.683224983248","0.0351447611216826"
"fenton_2013","44.5714285714286","weeks","f","head_circ","cm","1","36.7391457515858","0.0350354122047974"
"fenton_2013","44.7142857142857","weeks","f","head_circ","cm","1","36.7946634046007","0.0349278129960171"
"fenton_2013","44.8571428571429","weeks","f","head_circ","cm","1","36.849787650392","0.0348219213576722"
"fenton_2013","45","weeks","f","head_circ","cm","1","36.9045281969058","0.0347176951527593"
"fenton_2013","45.1428571428571","weeks","f","head_circ","cm","1","36.9588947520881","0.0346150922442748"
"fenton_2013","45.2857142857143","weeks","f","head_circ","cm","1","37.0128970238848","0.0345140704952153"
"fenton_2013","45.4285714285714","weeks","f","head_circ","cm","1","37.0665447202419","0.0344145877685773"
"fenton_2013","45.5714285714286","weeks","f","head_circ","cm","1","37.1198475496782","0.0343166019248713"
"fenton_2013","45.7142857142857","weeks","f","head_circ","cm","1","37.1728152338853","0.0342200707674308"
"fenton_2013","45.8571428571429","weeks","f","head_circ","cm","1","37.2254575077281","0.034124952042412"
"fenton_2013","46","weeks","f","head_circ","cm","1","37.2777841066442","0.0340312034934854"
"fenton_2013","46.1428571428571","weeks","f","head_circ","cm","1","37.3298047660711","0.0339387828643213"
"fenton_2013","46.2857142857143","weeks","f","head_circ","cm","1","37.3815292214463","0.0338476478985899"
"fenton_2013","46.4285714285714","weeks","f","head_circ","cm","1","37.4329672082074","0.0337577563399616"
"fenton_2013","46.5714285714286","weeks","f","head_circ","cm","1","37.4841284596545","0.0336690659413845"
"fenton_2013","46.7142857142857","weeks","f","head_circ","cm","1","37.535022659925","0.0335815346691946"
"fenton_2013","46.8571428571429","weeks","f","head_circ","cm","1","37.5856594439942","0.033495120703116"
"fenton_2013","47","weeks","f","head_circ","cm","1","37.6360484446997","0.0334097822321503"
"fenton_2013","47.1428571428571","weeks","f","head_circ","cm","1","37.6861992948791","0.0333254774452992"
"fenton_2013","47.2857142857143","weeks","f","head_circ","cm","1","37.73612162737","0.0332421645315646"
"fenton_2013","47.4285714285714","weeks","f","head_circ","cm","1","37.7858250750101","0.0331598016799481"
"fenton_2013","47.5714285714286","weeks","f","head_circ","cm","1","37.8353192786142","0.0330783470448264"
"fenton_2013","47.7142857142857","weeks","f","head_circ","cm","1","37.884614062474","0.0329977579842017"
"fenton_2013","47.8571428571429","weeks","f","head_circ","cm","1","37.9337194343581","0.0329179910597013"
"fenton_2013","48","weeks","f","head_circ","cm","1","37.982645410012","0.0328390027983274"
"fenton_2013","48.1428571428571","weeks","f","head_circ","cm","1","38.0314020051817","0.0327607497270823"
"fenton_2013","48.2857142857143","weeks","f","head_circ","cm","1","38.0799992356127","0.0326831883729685"
"fenton_2013","48.4285714285714","weeks","f","head_circ","cm","1","38.128447117051","0.0326062752629883"
"fenton_2013","48.5714285714286","weeks","f","head_circ","cm","1","38.1767556354706","0.0325299670533661"
"fenton_2013","48.7142857142857","weeks","f","head_circ","cm","1","38.224934092101","0.0324542233724375"
"fenton_2013","48.8571428571429","weeks","f","head_circ","cm","1","38.2729911034271","0.0323790068206487"
"fenton_2013","49","weeks","f","head_circ","cm","1","38.3209352561619","0.0323042801276683"
"fenton_2013","49.1428571428571","weeks","f","head_circ","cm","1","38.3687751370188","0.0322300060231648"
"fenton_2013","49.2857142857143","weeks","f","head_circ","cm","1","38.4165193327108","0.0321561472368068"
"fenton_2013","49.4285714285714","weeks","f","head_circ","cm","1","38.4641764299513","0.0320826664982629"
"fenton_2013","49.5714285714286","weeks","f","head_circ","cm","1","38.5117552783397","0.0320095253961529"
"fenton_2013","49.7142857142857","weeks","f","head_circ","cm","1","38.5592707738585","0.0319366592749802"
"fenton_2013","49.8571428571429","weeks","f","head_circ","cm","1","38.6067438588735","0.0318639772351314"
"fenton_2013","50","weeks","f","head_circ","cm","1","38.6541957386364","0.0317913872359448"
"fenton_2013","23.5","weeks","f","length","cm","1","29.5918595454545","0.060939"
"fenton_2013","23.5714285714286","weeks","f","length","cm","1","29.6875437536612","0.0610643714477708"
"fenton_2013","23.7142857142857","weeks","f","length","cm","1","29.8789223494441","0.0613147081871034"
"fenton_2013","23.8571428571429","weeks","f","length","cm","1","30.0703314833358","0.0615638264578084"
"fenton_2013","24","weeks","f","length","cm","1","30.2617915140752","0.0618109139474677"
"fenton_2013","24.1428571428571","weeks","f","length","cm","1","30.4533228004017","0.0620551583436628"
"fenton_2013","24.2857142857143","weeks","f","length","cm","1","30.6449457010542","0.0622957473339756"
"fenton_2013","24.4285714285714","weeks","f","length","cm","1","30.836680574772","0.0625318686059875"
"fenton_2013","24.5714285714286","weeks","f","length","cm","1","31.0285473544552","0.0627627268382278"
"fenton_2013","24.7142857142857","weeks","f","length","cm","1","31.2205561787083","0.0629879175010139"
"fenton_2013","24.8571428571429","weeks","f","length","cm","1","31.41270739184","0.0632074268564524"
"fenton_2013","25","weeks","f","length","cm","1","31.6050009123198","0.0634212581575969"
"fenton_2013","25.1428571428571","weeks","f","length","cm","1","31.7974366586175","0.0636294146575011"
"fenton_2013","25.2857142857143","weeks","f","length","cm","1","31.9900145492029","0.0638318996092187"
"fenton_2013","25.4285714285714","weeks","f","length","cm","1","32.1827345025456","0.0640287162658033"
"fenton_2013","25.5714285714286","weeks","f","length","cm","1","32.3755965512185","0.064219863327598"
"fenton_2013","25.7142857142857","weeks","f","length","cm","1","32.5686033521682","0.0644052347826018"
"fenton_2013","25.8571428571429","weeks","f","length","cm","1","32.7617601867149","0.0645846199064693"
"fenton_2013","26","weeks","f","length","cm","1","32.955072450282","0.0647578034221446"
"fenton_2013","26.1428571428571","weeks","f","length","cm","1","33.1485455382928","0.0649245700525718"
"fenton_2013","26.2857142857143","weeks","f","length","cm","1","33.3421848461707","0.065084704520695"
"fenton_2013","26.4285714285714","weeks","f","length","cm","1","33.5359957693392","0.0652379915494583"
"fenton_2013","26.5714285714286","weeks","f","length","cm","1","33.7299836726478","0.0653842170817009"
"fenton_2013","26.7142857142857","weeks","f","length","cm","1","33.9241532177472","0.0655231951178501"
"fenton_2013","26.8571428571429","weeks","f","length","cm","1","34.1185083630893","0.0656547677159212"
"fenton_2013","27","weeks","f","length","cm","1","34.3130530365522","0.0657787781538248"
"fenton_2013","27.1428571428571","weeks","f","length","cm","1","34.5077911660141","0.0658950697094712"
"fenton_2013","27.2857142857143","weeks","f","length","cm","1","34.7027266793528","0.066003485660771"
"fenton_2013","27.4285714285714","weeks","f","length","cm","1","34.8978635044467","0.0661038692856347"
"fenton_2013","27.5714285714286","weeks","f","length","cm","1","35.0932055773658","0.0661960635351028"
"fenton_2013","27.7142857142857","weeks","f","length","cm","1","35.2887570226022","0.0662799038422078"
"fenton_2013","27.8571428571429","weeks","f","length","cm","1","35.4845221530693","0.0663552181219741"
"fenton_2013","28","weeks","f","length","cm","1","35.6805052898726","0.0664218339625563"
"fenton_2013","28.1428571428571","weeks","f","length","cm","1","35.8767107541178","0.066479578952109"
"fenton_2013","28.2857142857143","weeks","f","length","cm","1","36.0731428669107","0.0665282806787865"
"fenton_2013","28.4285714285714","weeks","f","length","cm","1","36.2698059493569","0.0665677667307434"
"fenton_2013","28.5714285714286","weeks","f","length","cm","1","36.4667043203668","0.0665978647837189"
"fenton_2013","28.7142857142857","weeks","f","length","cm","1","36.6638422483637","0.0666184045278961"
"fenton_2013","28.8571428571429","weeks","f","length","cm","1","36.8612239512834","0.0666292176679024"
"fenton_2013","29","weeks","f","length","cm","1","37.0588536448664","0.0666301359959499"
"fenton_2013","29.1428571428571","weeks","f","length","cm","1","37.2567355448534","0.0666209913042504"
"fenton_2013","29.2857142857143","weeks","f","length","cm","1","37.454873866985","0.066601615385016"
"fenton_2013","29.4285714285714","weeks","f","length","cm","1","37.6532728270019","0.0665718400304586"
"fenton_2013","29.5714285714286","weeks","f","length","cm","1","37.851936641233","0.0665314970093219"
"fenton_2013","29.7142857142857","weeks","f","length","cm","1","38.050869539535","0.0664804175505811"
"fenton_2013","29.8571428571429","weeks","f","length","cm","1","38.250075765293","0.0664184323434424"
"fenton_2013","30","weeks","f","length","cm","1","38.44955956248","0.0663453720536441"
"fenton_2013","30.1428571428571","weeks","f","length","cm","1","38.6493251750691","0.0662610673469243"
"fenton_2013","30.2857142857143","weeks","f","length","cm","1","38.8493768470335","0.0661653488890212"
"fenton_2013","30.4285714285714","weeks","f","length","cm","1","39.0497188223463","0.0660580473456729"
"fenton_2013","30.5714285714286","weeks","f","length","cm","1","39.2503538746733","0.0659390024996931"
"fenton_2013","30.7142857142857","weeks","f","length","cm","1","39.4512509606111","0.0658082638266309"
"fenton_2013","30.8571428571429","weeks","f","length","cm","1","39.6523452196875","0.0656660904947711"
"fenton_2013","31","weeks","f","length","cm","1","39.8535703211227","0.0655127507894737"
"fenton_2013","31.1428571428571","weeks","f","length","cm","1","40.0548599341372","0.065348512996099"
"fenton_2013","31.2857142857143","weeks","f","length","cm","1","40.2561477279512","0.0651736454000072"
"fenton_2013","31.4285714285714","weeks","f","length","cm","1","40.4573673717851","0.0649884162865583"
"fenton_2013","31.5714285714286","weeks","f","length","cm","1","40.6584525349014","0.0647930939394277"
"fenton_2013","31.7142857142857","weeks","f","length","cm","1","40.8593368875341","0.0645879466035368"
"fenton_2013","31.8571428571429","weeks","f","length","cm","1","41.0599541008881","0.0643732424850537"
"fenton_2013","32","weeks","f","length","cm","1","41.2602378462108","0.0641492497884612"
"fenton_2013","32.1428571428571","weeks","f","length","cm","1","41.4601217947495","0.0639162367182425"
"fenton_2013","32.2857142857143","weeks","f","length","cm","1","41.6595396177517","0.0636744714788804"
"fenton_2013","32.4285714285714","weeks","f","length","cm","1","41.8584249864645","0.063424222274858"
"fenton_2013","32.5714285714286","weeks","f","length","cm","1","42.0567115721241","0.0631657573111096"
"fenton_2013","32.7142857142857","weeks","f","length","cm","1","42.2543330457062","0.0628993448029539"
"fenton_2013","32.8571428571429","weeks","f","length","cm","1","42.4512230779262","0.0626252529760932"
"fenton_2013","33","weeks","f","length","cm","1","42.6473153394885","0.0623437500566816"
"fenton_2013","33.1428571428571","weeks","f","length","cm","1","42.8425435010972","0.062055104270873"
"fenton_2013","33.2857142857143","weeks","f","length","cm","1","43.0368412334565","0.0617595838448213"
"fenton_2013","33.4285714285714","weeks","f","length","cm","1","43.2301422072705","0.0614574570046806"
"fenton_2013","33.5714285714286","weeks","f","length","cm","1","43.4223800932466","0.0611489919764839"
"fenton_2013","33.7142857142857","weeks","f","length","cm","1","43.6134885621618","0.0608344569834816"
"fenton_2013","33.8571428571429","weeks","f","length","cm","1","43.8034012848626","0.0605141202461421"
"fenton_2013","34","weeks","f","length","cm","1","43.9920519321988","0.0601882499848125"
"fenton_2013","34.1428571428571","weeks","f","length","cm","1","44.1793741750202","0.0598571144198401"
"fenton_2013","34.2857142857143","weeks","f","length","cm","1","44.3653016841765","0.059520981771572"
"fenton_2013","34.4285714285714","weeks","f","length","cm","1","44.5497681305175","0.0591801202603554"
"fenton_2013","34.5714285714286","weeks","f","length","cm","1","44.732707184892","0.05883479810657"
"fenton_2013","34.7142857142857","weeks","f","length","cm","1","44.9140525181303","0.058485283531341"
"fenton_2013","34.8571428571429","weeks","f","length","cm","1","45.093737801044","0.0581318447565393"
"fenton_2013","35","weeks","f","length","cm","1","45.2716967044436","0.0577747500040681"
"fenton_2013","35.1428571428571","weeks","f","length","cm","1","45.4478628991401","0.0574142674958306"
"fenton_2013","35.2857142857143","weeks","f","length","cm","1","45.6221700559441","0.0570506654537302"
"fenton_2013","35.4285714285714","weeks","f","length","cm","1","45.7945518456663","0.0566842120996701"
"fenton_2013","35.5714285714286","weeks","f","length","cm","1","45.9649440978772","0.0563151756555448"
"fenton_2013","35.7142857142857","weeks","f","length","cm","1","46.1333322936236","0.0559438243430489"
"fenton_2013","35.8571428571429","weeks","f","length","cm","1","46.2997515654278","0.0555704263836769"
"fenton_2013","36","weeks","f","length","cm","1","46.4642392045723","0.0551952499989146"
"fenton_2013","36.1428571428571","weeks","f","length","cm","1","46.6268325023396","0.0548185634102479"
"fenton_2013","36.2857142857143","weeks","f","length","cm","1","46.7875687500119","0.0544406348391626"
"fenton_2013","36.4285714285714","weeks","f","length","cm","1","46.9464852388718","0.0540617325071444"
"fenton_2013","36.5714285714286","weeks","f","length","cm","1","47.1036192602015","0.0536821246356816"
"fenton_2013","36.7142857142857","weeks","f","length","cm","1","47.259008105282","0.0533020794463168"
"fenton_2013","36.8571428571429","weeks","f","length","cm","1","47.4126890653927","0.0529218651606473"
"fenton_2013","37","weeks","f","length","cm","1","47.564699431813","0.0525417500002725"
"fenton_2013","37.1428571428571","weeks","f","length","cm","1","47.7150764958222","0.0521620021867919"
"fenton_2013","37.2857142857143","weeks","f","length","cm","1","47.8638575486999","0.0517828899418051"
"fenton_2013","37.4285714285714","weeks","f","length","cm","1","48.0110798817253","0.0514046814869117"
"fenton_2013","37.5714285714286","weeks","f","length","cm","1","48.156780786178","0.0510276450437102"
"fenton_2013","37.7142857142857","weeks","f","length","cm","1","48.300997553338","0.0506520488337817"
"fenton_2013","37.8571428571429","weeks","f","length","cm","1","48.4437674744862","0.050278161078689"
"fenton_2013","38","weeks","f","length","cm","1","48.5851278409036","0.0499062499999942"
"fenton_2013","38.1428571428571","weeks","f","length","cm","1","48.7251159438711","0.0495365838192595"
