reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.75,1852
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.8,1905
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.85,2032
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.9,2130
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.95,2278
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.975,2469
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.99,2645
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.01,774
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.025,1157
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.05,1239
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.1,1520
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.15,1671
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.2,1688
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.25,1772
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.3,1857
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.35,2039
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.4,2043
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.45,2186
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.5,2186
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.55,2323
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.6,2388
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.65,2498
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.7,2546
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.75,2615
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.8,2895
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.85,2944
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.9,3060
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.95,3272
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.975,3594
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.99,3674
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.01,12026
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.025,13075
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.05,14322
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.1,15785
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.15,16895
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.2,17316
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.25,18132
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.3,18940
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.35,19271
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.4,20379
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.45,20379
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.5,20917
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.55,21665
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.6,21767
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.65,22550
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.7,23168
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.75,23709
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.8,24873
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.85,24903
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.9,26480
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.95,27025
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.975,28245
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.99,30243
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.01,1336
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.025,1489
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.05,1755
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.1,1880
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.15,2119
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.2,2196
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.25,2237
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.3,2331
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.35,2457
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.4,2479
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.45,2517
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.5,2634
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.55,2721
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.6,2728
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.65,2841
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.7,2878
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.75,2999
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.8,3106
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.85,3177
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.9,3348
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.95,3446
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.975,3738
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.99,3840
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.01,716
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.025,842
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.05,949
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.1,1094
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.15,1172
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.2,1202
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.25,1344
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.3,1344
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.35,1423
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.4,1423
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.45,1452
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.5,1498
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.55,1524
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.6,1553
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.65,1652
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.7,1704
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.75,1704
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.8,1741
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.85,1801
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.9,1910
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.95,2010
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.975,2120
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.99,2264
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.01,1084
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.025,1218
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.05,1392
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.1,1609
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.15,1658
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.2,1739
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.25,1773
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.3,1875
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.35,1889
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.4,1990
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.45,1990
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.5,2035
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.55,2089
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.6,2118
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.65,2289
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.7,2289
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.75,2331
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.8,2464
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.85,2464
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.9,2632
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.95,2725
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.975,2886
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.99,3117
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.01,12184
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.025,13063
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.05,13932
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.1,15099
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.15,15585
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.2,15739
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.25,16384
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.3,16543
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.35,16923
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.4,17572
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.45,17753
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.5,18092
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.55,18648
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.6,18648
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.65,19289
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.7,19612
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.75,19850
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.8,20065
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.85,20718
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.9,21316
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.95,22412
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.975,23217
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.99,24148
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.01,1450
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.025,1561
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.05,1676
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.1,1768
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.15,1892
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.2,1955
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.25,2005
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.3,2053
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.35,2096
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.4,2160
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.45,2160
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.5,2251
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.55,2266
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.6,2320
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.65,2334
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.7,2474
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.75,2525
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.8,2525
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.85,2576
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.9,2672
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.95,2818
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.975,2948
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.99,3062
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.01,792
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.025,855
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.05,941
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.1,1014
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.15,1046
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.2,1096
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.25,1148
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.3,1192
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.35,1225
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.4,1238
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.45,1264
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.5,1309
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.55,1337
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.6,1348
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.65,1372
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.7,1397
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.75,1423
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.8,1458
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.85,1496
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.9,1571
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.95,1662
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.975,1711
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.99,1761
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.01,1133
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.025,1241
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.05,1337
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.1,1372
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.15,1470
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.2,1541
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.25,1579
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.3,1605
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.35,1662
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.4,1709
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.45,1709
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.5,1764
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.55,1777
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.6,1848
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.65,1923
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.7,1923
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.75,1932
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.8,2020
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.85,2092
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.9,2129
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.95,2220
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.975,2299
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.99,2410
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.01,8894
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.025,10288
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.05,11863
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.1,14181
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.15,14763
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.2,16205
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.25,16292
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.3,17103
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.35,18477
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.4,18973
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.45,19196
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.5,20063
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.55,20063
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.6,20746
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.65,21264
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.7,21400
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.75,23625
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.8,24141
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.85,25260
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.9,26189
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.95,28152
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.975,29869
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.99,31049
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.01,818
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.025,1158
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.05,1401
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.1,1648
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.15,1724
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.2,1977
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.25,2010
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.3,2085
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.35,2156
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.4,2156
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.45,2358
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.5,2375
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.55,2634
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.6,2784
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.65,2784
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.7,2949
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.75,2951
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.8,2987
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.85,3222
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.9,3302
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.95,3551
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.975,3841
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.99,4028
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.01,374
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.025,565
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.05,625
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.1,888
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.15,971
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.2,1017
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.25,1115
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.3,1217
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.35,1217
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.4,1232
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.45,1232
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.5,1395
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.55,1448
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.6,1554
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.65,1554
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.7,1636
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.75,1636
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.8,1723
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.85,1836
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.9,1928
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.95,2147
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.975,2205
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.99,2283
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.01,745
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.025,847
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.05,980
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.1,1268
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.15,1365
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.2,1473
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.25,1502
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.3,1695
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.35,1760
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.4,1807
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.45,1888
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.5,1916
