reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.6,3485
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.65,3750
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.7,3824
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.75,4052
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.8,4210
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.85,4442
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.9,4673
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.95,5154
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.975,5590
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.99,6009
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.01,232
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.025,427
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.05,691
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.1,890
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.15,1085
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.2,1262
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.25,1299
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.3,1415
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.35,1529
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.4,1686
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.45,1830
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.5,1840
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.55,1962
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.6,1966
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.65,2108
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.7,2240
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.75,2261
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.8,2391
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.85,2571
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.9,2649
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.95,2947
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.975,3160
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.99,3456
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.01,335
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.025,671
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.05,1005
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.1,1281
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.15,1562
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.2,1765
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.25,1948
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.3,2079
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.35,2165
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.4,2416
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.45,2511
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.5,2592
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.55,2732
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.6,2755
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.65,2975
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.7,3060
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.75,3230
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.8,3360
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.85,3509
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.9,3709
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.95,4107
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.975,4506
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.99,4883
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.01,2528
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.025,5461
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.05,8516
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.1,11416
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.15,13410
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.2,15528
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.25,16534
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.3,17006
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.35,18613
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.4,19308
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.45,21680
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.5,21680
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.55,22692
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.6,23788
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.65,25518
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.7,26529
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.75,28158
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.8,28434
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.85,30865
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.9,32653
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.95,37004
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.975,38719
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.99,41585
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.01,258
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.025,692
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.05,870
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.1,1311
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.15,1783
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.2,1832
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.25,2009
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.3,2130
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.35,2305
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.4,2435
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.45,2671
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.5,2804
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.55,2827
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.6,3089
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.65,3177
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.7,3360
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.75,3515
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.8,3719
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.85,3999
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.9,4253
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.95,4666
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.975,4902
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.99,5382
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.01,0
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.025,224
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.05,490
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.1,785
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.15,892
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.2,1077
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.25,1204
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.3,1218
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.35,1303
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.4,1488
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.45,1515
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.5,1667
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.55,1687
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.6,1794
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.65,1905
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.7,1905
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.75,2100
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.8,2192
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.85,2338
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.9,2544
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.95,2735
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.975,2918
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.99,3196
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.01,174
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.025,420
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.05,768
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.1,1115
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.15,1270
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.2,1426
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.25,1553
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.3,1798
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.35,1935
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.4,2007
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.45,2102
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.5,2199
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.55,2243
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.6,2366
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.65,2585
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.7,2693
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.75,2748
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.8,2987
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.85,3091
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.9,3300
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.95,3597
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.975,3867
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.99,4229
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.01,142
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.025,2597
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.05,5954
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.1,9255
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.15,10363
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.2,11518
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.25,12865
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.3,14676
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.35,15589
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.4,16661
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.45,17141
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.5,18122
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.55,19381
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.6,20592
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.65,21561
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.7,22304
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.75,23536
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.8,24602
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.85,27210
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.9,28526
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.95,30997
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.975,33419
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.99,36302
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.01,0
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.025,394
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.05,563
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.1,948
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.15,1323
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.2,1442
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.25,1646
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.3,1762
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.35,1917
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.4,2128
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.45,2194
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.5,2326
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.55,2436
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.6,2534
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.65,2653
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.7,2838
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.75,2984
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.8,3144
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.85,3364
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.9,3595
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.95,4041
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.975,4411
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.99,4803
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.01,0
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.025,69
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.05,317
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.1,491
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.15,607
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.2,953
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.25,953
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.3,1034
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.35,1109
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.4,1211
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.45,1260
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.5,1275
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.55,1492
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.6,1566
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.65,1566
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.7,1659
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.75,1809
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.8,1864
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.85,2039
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.9,2117
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.95,2384
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.975,2570
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.99,2860
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.01,0
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.025,127
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.05,497
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.1,687
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.15,968
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.2,1171
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.25,1303
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.3,1354
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.35,1548
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.4,1625
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.45,1708
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.5,1733
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.55,1955
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.6,2066
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.65,2066
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.7,2381
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.75,2388
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.8,2492
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.85,2631
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.9,2878
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.95,3188
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.975,3403
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.99,3742
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.01,4143
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.025,7450
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.05,9574
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.1,11944
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.15,14016
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.2,15743
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.25,16593
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.3,17808
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.35,19329
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.4,20432
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.45,21092
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.5,21786
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.55,23168
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.6,24030
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.65,25474
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.7,26201
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.75,27335
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.8,28553
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.85,29625
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.9,31570
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.95,35057
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.975,37202
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.99,39878
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.01,460
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.025,761
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.05,978
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.1,1568
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.15,1752
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.2,1913
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.25,2140
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.3,2196
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.35,2373
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.4,2547
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.45,2660
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.5,2820
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.55,2879
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.6,3013
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.65,3191
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.7,3307
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.75,3500
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.8,3763
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.85,3875
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.9,4155
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.95,4389
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.975,4804
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.99,5230
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.01,160
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.025,466
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.05,618
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.1,811
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.15,957
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.2,1106
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.25,1201
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.3,1271
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.35,1393
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.4,1412
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.45,1558
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.5,1639
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.55,1639
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.6,1782
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.65,1866
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.7,1950
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.75,1993
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.8,2146
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.85,2288
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.9,2341
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.95,2583
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.975,2796
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.99,3031
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.01,289
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.025,689
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.05,848
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.1,1199
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.15,1422
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.2,1447
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.25,1629
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.3,1773
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.35,1901
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.4,1995
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.45,2100
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.5,2279
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.55,2279
