reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.75,3368
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.8,3414
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.85,3453
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.9,3498
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.95,3568
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.975,3589
2024-01-06,wk inc flu hosp,0,2024-01-06,06,quantile,0.99,3679
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.01,1571
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.025,1625
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.05,1647
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.1,1734
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.15,1764
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.2,1777
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.25,1782
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.3,1838
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.35,1845
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.4,1845
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.45,1868
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.5,1885
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.55,1888
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.6,1899
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.65,1946
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.7,1966
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.75,1971
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.8,1993
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.85,2028
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.9,2057
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.95,2078
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.975,2124
2024-01-06,wk inc flu hosp,0,2024-01-06,36,quantile,0.99,2166
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.01,2247
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.025,2324
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.05,2370
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.1,2400
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.15,2465
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.2,2477
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.25,2512
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.3,2514
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.35,2546
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.4,2592
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.45,2606
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.5,2616
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.55,2620
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.6,2644
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.65,2688
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.7,2694
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.75,2707
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.8,2729
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.85,2785
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.9,2802
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.95,2898
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.975,2898
2024-01-06,wk inc flu hosp,0,2024-01-06,48,quantile,0.99,2987
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.01,17664
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.025,18419
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.05,19104
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.1,19380
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.15,19578
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.2,20037
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.25,20037
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.3,20078
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.35,20680
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.4,20887
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.45,20887
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.5,21145
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.55,21150
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.6,21348
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.65,21348
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.7,21676
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.75,21821
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.8,22189
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.85,22574
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.9,22609
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.95,23186
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.975,23670
2024-01-06,wk inc flu hosp,1,2024-01-13,US,quantile,0.99,23854
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.01,2146
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.025,2248
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.05,2253
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.1,2361
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.15,2453
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.2,2453
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.25,2453
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.3,2485
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.35,2577
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.4,2577
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.45,2577
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.5,2650
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.55,2650
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.6,2695
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.65,2695
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.7,2703
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.75,2719
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.8,2806
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.85,2830
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.9,2841
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.95,2897
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.975,2999
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.99,3061
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.01,1155
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.025,1185
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.05,1244
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.1,1313
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.15,1320
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.2,1351
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.25,1357
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.3,1403
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.35,1423
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.4,1427
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.45,1436
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.5,1452
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.55,1461
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.6,1490
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.65,1512
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.7,1514
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.75,1542
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.8,1542
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.85,1596
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.9,1623
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.95,1649
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.975,1706
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.99,1753
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.01,1650
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.025,1749
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.05,1781
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.1,1834
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.15,1921
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.2,1928
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.25,1936
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.3,1968
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.35,1980
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.4,1991
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.45,2012
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.5,2064
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.55,2064
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.6,2070
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.65,2125
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.7,2125
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.75,2175
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.8,2192
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.85,2206
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.9,2281
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.95,2314
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.975,2352
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.99,2417
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.01,13078
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.025,13776
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.05,14340
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.1,14541
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.15,15310
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.2,15310
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.25,15523
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.3,15523
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.35,15526
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.4,15859
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.45,16011
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.5,16029
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.55,16478
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.6,16478
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.65,16657
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.7,16902
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.75,17264
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.8,17264
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.85,17601
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.9,17780
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.95,18395
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.975,18945
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.99,19273
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.01,1624
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.025,1624
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.05,1687
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.1,1758
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.15,1785
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.2,1809
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.25,1819
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.3,1840
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.35,1915
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.4,1923
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.45,1932
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.5,1984
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.55,2007
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.6,2007
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.65,2049
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.7,2049
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.75,2049
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.8,2109
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.85,2191
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.9,2191
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.95,2276
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.975,2364
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.99,2412
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.01,811
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.025,852
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.05,917
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.1,968
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.15,996
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.2,999
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.25,1032
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.3,1033
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.35,1056
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.4,1097
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.45,1097
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.5,1097
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.55,1130
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.6,1141
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.65,1144
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.7,1177
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.75,1179
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.8,1179
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.85,1235
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.9,1251
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.95,1294
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.975,1353
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.99,1380
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.01,1204
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.025,1253
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.05,1287
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.1,1400
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.15,1415
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.2,1449
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.25,1451
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.3,1492
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.35,1498
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.4,1512
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.45,1550
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.5,1550
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.55,1574
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.6,1623
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.65,1648
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.7,1648
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.75,1648
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.8,1698
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.85,1698
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.9,1718
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.95,1781
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.975,1842
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.99,1899
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.01,19631
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.025,20150
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.05,20790
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.1,20893
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.15,21352
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.2,21352
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.25,21812
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.3,21905
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.35,22133
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.4,22133
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.45,22286
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.5,22339
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.55,22583
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.6,22583
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.65,22608
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.7,22961
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.75,23081
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.8,23308
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.85,23489
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.9,23678
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.95,24026
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.975,24526
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.99,24911
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.01,2473
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.025,2502
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.05,2567
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.1,2617
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.15,2686
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.2,2712
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.25,2712
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.3,2770
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.35,2770
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.4,2799
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.45,2818
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.5,2832
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.55,2897
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.6,2897
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.65,2912
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.7,2920
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.75,2981
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.8,2998
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.85,3032
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.9,3079
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.95,3120
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.975,3191
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.99,3229
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.01,1414
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.025,1431
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.05,1479
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.1,1508
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.15,1550
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.2,1557
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.25,1590
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.3,1602
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.35,1602
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.4,1636
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.45,1643
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.5,1643
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.55,1663
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.6,1688
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.65,1724
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.7,1724
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.75,1732
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.8,1752
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.85,1760
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.9,1806
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.95,1842
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.975,1873
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.99,1940
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.01,1925
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.025,2003
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.05,2054
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.1,2077
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.15,2098
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.2,2134
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.25,2147
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.3,2147
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.35,2199
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.4,2213
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.45,2229
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.5,2239
