reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.01,871
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.025,962
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.05,1032
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.1,1104
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.15,1192
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.2,1255
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.25,1283
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.3,1345
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.35,1348
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.4,1357
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.45,1398
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.5,1480
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.55,1480
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.6,1531
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.65,1562
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.7,1575
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.75,1630
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.8,1668
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.85,1718
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.9,1784
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.95,1858
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.975,1949
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.99,2053
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.01,1315
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.025,1441
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.05,1545
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.1,1686
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.15,1821
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.2,1863
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.25,1890
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.3,1970
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.35,2060
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.4,2102
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.45,2205
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.5,2205
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.55,2248
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.6,2310
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.65,2379
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.7,2414
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.75,2489
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.8,2594
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.85,2610
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.9,2734
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.95,2868
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.975,2992
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.99,3138
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.01,18646
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.025,20495
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.05,21683
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.1,23125
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.15,24456
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.2,24994
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.25,25402
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.3,26572
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.35,26912
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.4,27623
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.45,28051
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.5,28692
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.55,29006
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.6,30058
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.65,30366
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.7,31354
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.75,31935
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.8,32516
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.85,33403
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.9,34260
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.95,35655
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.975,37426
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.99,38902
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.01,2036
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.025,2262
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.05,2391
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.1,2544
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.15,2740
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.2,2811
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.25,2878
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.3,2997
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.35,3017
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.4,3059
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.45,3176
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.5,3226
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.55,3338
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.6,3338
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.65,3465
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.7,3499
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.75,3558
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.8,3582
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.85,3716
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.9,3871
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.95,4050
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.975,4122
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.99,4387
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.01,1079
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.025,1196
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.05,1256
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.1,1351
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.15,1419
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.2,1444
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.25,1504
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.3,1546
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.35,1554
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.4,1592
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.45,1609
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.5,1642
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.55,1680
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.6,1726
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.65,1726
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.7,1726
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.75,1795
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.8,1836
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.85,1898
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.9,1963
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.95,2019
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.975,2098
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.99,2219
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.01,1631
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.025,1704
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.05,1897
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.1,2013
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.15,2097
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.2,2194
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.25,2246
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.3,2290
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.35,2416
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.4,2416
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.45,2459
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.5,2535
