reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.4,3096
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.5,2882
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.6,3087
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.7,2863
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.8,3613
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.9,3216
2024-01-06,wk inc flu hosp,1,2024-01-13,06,quantile,0.95,3603
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.1,1358
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.2,1415
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.3,1504
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.4,1704
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.5,1832
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.6,1935
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.7,1692
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.8,1715
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.9,2005
2024-01-06,wk inc flu hosp,1,2024-01-13,36,quantile,0.95,2091
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.1,1505
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.2,2138
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.3,2263
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.4,1998
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.5,2401
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.6,2255
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.7,2732
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.8,2582
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.9,2570
2024-01-06,wk inc flu hosp,1,2024-01-13,48,quantile,0.95,2720
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.1,13268
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.2,14332
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.3,17303
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.4,20810
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.5,19013
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.6,18782
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.7,24847
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.8,23124
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.9,22220
2024-01-06,wk inc flu hosp,2,2024-01-20,US,quantile,0.95,23441
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.1,1423
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.2,2028
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.3,2357
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.4,2324
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.5,2154
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.6,2641
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.7,3210
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.8,3109
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.9,3794
2024-01-06,wk inc flu hosp,2,2024-01-20,06,quantile,0.95,4012
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.1,-799
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.2,1187
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.3,1373
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.4,1380
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.5,1381
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.6,1644
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.7,1536
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.8,1836
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.9,1973
2024-01-06,wk inc flu hosp,2,2024-01-20,36,quantile,0.95,2443
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.1,1411
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.2,1368
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.3,1711
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.4,1671
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.5,2268
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.6,2308
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.7,2091
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.8,2472
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.9,2739
2024-01-06,wk inc flu hosp,2,2024-01-20,48,quantile,0.95,2499
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.1,20112
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.2,20114
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.3,22426
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.4,21498
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.5,18870
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.6,21605
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.7,19862
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.8,27620
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.9,28317
2024-01-13,wk inc flu hosp,0,2024-01-13,US,quantile,0.95,29166
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.1,2197
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.2,2194
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.3,2893
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.4,3093
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.5,2452
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.6,2856
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.7,2568
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.8,3362
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.9,3472
2024-01-13,wk inc flu hosp,0,2024-01-13,06,quantile,0.95,2970
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.1,1304
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.2,1402
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.3,1354
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.4,1719
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.5,1562
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.6,1524
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.7,1746
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.8,1871
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.9,1724
2024-01-13,wk inc flu hosp,0,2024-01-13,36,quantile,0.95,1883
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.1,2081
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.2,2027
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.3,2001
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.4,2147
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.5,1990
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.6,2111
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.7,2222
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.8,2485
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.9,2349
2024-01-13,wk inc flu hosp,0,2024-01-13,48,quantile,0.95,2467
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.1,12525
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.2,15917
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.3,15681
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.4,19872
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.5,20499
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.6,16751
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.7,18528
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.8,22369
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.9,20936
2024-01-13,wk inc flu hosp,1,2024-01-20,US,quantile,0.95,20992
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.1,1920
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.2,2040
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.3,2142
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.4,2507
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.5,2534
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.6,2219
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.7,2288
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.8,2724
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.9,2861
2024-01-13,wk inc flu hosp,1,2024-01-20,06,quantile,0.95,3089
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.1,1099
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.2,1219
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.3,1427
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.4,1179
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.5,1381
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.6,1381
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.7,1666
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.8,1479
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.9,1610
2024-01-13,wk inc flu hosp,1,2024-01-20,36,quantile,0.95,1852
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.1,1394
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.2,1469
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.3,1568
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.4,2005
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.5,1820
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.6,2172
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.7,2114
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.8,1865
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.9,2672
2024-01-13,wk inc flu hosp,1,2024-01-20,48,quantile,0.95,2709
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.1,12550
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.2,13801
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.3,15448
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.4,13270
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.5,15370
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.6,15163
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.7,17458
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.8,17060
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.9,19954
2024-01-13,wk inc flu hosp,2,2024-01-27,US,quantile,0.95,25036
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.1,1342
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.2,1809
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.3,1893
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.4,1933
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.5,2462
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.6,2617
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.7,2468
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.8,2812
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.9,2575
2024-01-13,wk inc flu hosp,2,2024-01-27,06,quantile,0.95,2887
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.1,-881
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.2,978
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.3,1023
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.4,1200
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.5,1034
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.6,1313
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.7,1377
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.8,1602
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.9,1472
2024-01-13,wk inc flu hosp,2,2024-01-27,36,quantile,0.95,1961
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.1,987
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.2,1188
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.3,1511
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.4,1651
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.5,1493
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.6,1527
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.7,2110
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.8,1870
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.9,2256
2024-01-13,wk inc flu hosp,2,2024-01-27,48,quantile,0.95,2469
